infectee,infectors
Ant243,['SEED']
Ant55,['Ant243']
Ant356,['Ant243']
Ant147,['Ant356']
Ant324,['Ant356']
Ant220,['Ant324']
Ant437,['Ant356']
Ant97,['Ant356']
Ant252,['Ant324']
Ant62,['Ant356']
Ant20,['Ant324']
Ant313,['Ant324']
Ant112,['Ant356']
Ant502,['Ant252']
Ant32,['Ant112']
Ant400,['Ant356']
Ant610,['Ant356']
Ant305,['Ant112']
Ant126,['Ant356']
Ant632,['Ant126']
Ant52,['Ant356']
Ant144,['Ant356']
Ant191,['Ant356']
Ant102,['Ant356']
Ant80,['Ant356']
Ant299,['Ant356']
Ant507,['Ant191']
Ant294,['Ant324']
Ant6,['Ant356']
Ant244,['Ant356']
Ant65,['Ant112']
Ant638,['Ant191']
Ant556,['Ant356']
Ant35,['Ant356']
Ant311,['Ant356']
Ant98,['Ant356']
Ant63,['Ant356']
Ant492,['Ant356']
Ant398,['Ant191']
Ant30,['Ant356']
Ant332,['Ant112']
Ant268,['Ant191']
Ant148,['Ant356']
Ant176,['Ant191']
Ant105,['Ant356']
Ant635,['Ant356']
Ant227,['Ant356']
Ant99,['Ant356']
Ant298,['Ant356']
Ant593,['Ant356']
Ant158,['Ant227']
Ant109,['Ant227']
Ant137,['Ant356']
Ant650,['Ant356']
Ant44,['Ant356']
Ant476,['Ant356']
Ant509,['Ant356']
Ant215,['Ant20']
Ant96,['Ant356']
Ant2,['Ant356']
Ant433,['Ant356']
Ant575,['Ant112']
Ant15,['Ant356']
Ant262,['Ant227']
Ant68,['Ant227']
Ant564,['Ant227']
Ant140,['Ant356']
Ant206,['Ant356']
Ant552,['Ant227']
Ant560,['Ant356']
Ant209,['Ant356']
Ant527,['Ant356']
Ant219,['Ant356']
Ant458,['Ant356']
Ant161,['Ant356']
Ant212,['Ant356']
Ant91,['Ant20']
Ant329,['Ant356']
Ant60,['Ant112']
Ant142,['Ant356']
Ant265,['Ant356']
Ant114,['Ant227']
Ant76,['Ant356']
Ant26,['Ant356']
Ant0,['Ant227']
Ant7,['Ant227']
Ant518,['Ant356']
Ant43,['Ant356']
Ant665,['Ant509']
Ant256,['Ant227']
Ant170,['Ant665']
Ant599,['Ant356']
Ant50,['Ant665']
Ant178,['Ant227']
Ant169,['Ant665']
Ant673,['Ant665']
Ant207,['Ant665']
Ant19,['Ant227']
Ant195,['Ant356']
Ant40,['Ant356']
Ant232,['Ant356']
Ant202,['Ant227']
Ant174,['Ant665']
Ant278,['Ant114']
Ant14,['Ant227']
Ant237,['Ant665']
Ant607,['Ant356']
Ant342,['Ant665']
Ant318,['Ant665']
Ant38,['Ant356']
Ant260,['Ant665']
Ant592,['Ant356']
Ant301,['Ant665']
Ant12,['Ant329']
Ant621,['Ant665']
Ant257,['Ant356']
Ant289,['Ant621']
Ant604,['Ant621']
Ant540,['Ant607']
Ant72,['Ant540']
Ant217,['Ant540']
Ant5,['Ant621']
Ant100,['Ant540']
Ant210,['Ant621']
Ant296,['Ant621']
Ant264,['Ant621']
Ant395,['Ant621']
Ant394,['Ant621']
Ant172,['Ant621']
Ant580,['Ant621']
Ant647,['Ant356']
