infectee,infectors
4,['SEED']
28,['4']
35,"['28', '4']"
27,"['28', '4', '35']"
14,"['27', '28', '29', '4', '35']"
6,"['27', '28', '4', '14', '35']"
1,"['27', '28', '29', '4', '6', '14', '35']"
12,"['27', '29', '1', '4', '6', '14', '35']"
34,"['27', '29', '1', '4', '6', '12', '14', '35']"
18,"['27', '28', '1', '12', '14', '35', '34']"
2,"['27', '28', '29', '1', '4', '6', '12', '14', '18', '35', '34']"
30,"['27', '29', '1', '2', '6', '12', '14', '18', '35', '34']"
8,"['27', '28', '29', '1', '2', '4', '6', '12', '14', '18', '30', '35', '34']"
20,"['27', '28', '1', '2', '4', '6', '8', '12', '14', '30', '35', '34']"
13,"['27', '20', '28', '29', '1', '2', '4', '8', '12', '14', '18', '30', '35', '34']"
17,"['27', '20', '28', '1', '2', '4', '6', '8', '13', '12', '14', '18', '30', '35', '34']"
36,"['27', '20', '29', '1', '2', '6', '8', '13', '12', '14', '17', '30', '18', '34']"
31,"['27', '20', '28', '29', '1', '2', '6', '8', '13', '12', '14', '17', '30', '36', '34']"
21,"['27', '20', '29', '1', '2', '6', '8', '13', '12', '14', '17', '18', '31', '30', '36', '34']"
10,"['27', '20', '21', '29', '1', '2', '6', '8', '13', '12', '14', '17', '18', '31', '30', '36', '34']"
11,"['27', '20', '21', '28', '29', '1', '2', '4', '6', '8', '10', '13', '12', '14', '17', '18', '31', '30', '36', '35', '34']"
33,"['27', '20', '21', '28', '29', '1', '2', '4', '6', '8', '11', '10', '13', '12', '14', '17', '18', '31', '30', '36', '35', '34']"
15,"['27', '20', '28', '1', '2', '4', '6', '8', '11', '10', '13', '12', '14', '17', '33', '31', '30', '35']"
3,"['27', '20', '21', '28', '29', '1', '2', '4', '6', '8', '11', '10', '13', '12', '15', '14', '17', '33', '18', '31', '30', '36', '35', '34']"
9,"['27', '20', '21', '28', '29', '1', '3', '2', '8', '11', '10', '13', '12', '15', '14', '17', '33', '18', '31', '30', '36', '35', '34']"
19,"['27', '20', '21', '28', '1', '3', '2', '4', '6', '9', '8', '11', '10', '13', '12', '15', '14', '17', '33', '31', '30', '36', '35', '34', '18']"
16,"['27', '20', '21', '28', '29', '1', '3', '2', '6', '9', '8', '11', '10', '13', '12', '15', '14', '33', '31', '30', '36', '35', '34', '19']"
32,"['27', '20', '21', '29', '3', '6', '9', '8', '11', '10', '12', '14', '17', '16', '33', '18', '31', '30', '36', '34', '19']"
25,"['10', '12', '21', '17', '33', '32', '16', '19', '27', '18', '9', '8', '14']"
22,"['27', '20', '21', '28', '29', '1', '3', '2', '4', '6', '9', '8', '11', '10', '13', '12', '15', '14', '17', '16', '33', '18', '31', '30', '36', '35', '34', '19']"
26,"['27', '20', '21', '22', '28', '1', '3', '2', '4', '9', '8', '11', '10', '13', '12', '15', '14', '17', '16', '33', '31', '30', '36', '35', '19']"
7,"['26', '27', '20', '21', '22', '29', '1', '3', '2', '4', '6', '9', '8', '11', '10', '13', '12', '15', '14', '17', '16', '33', '32', '31', '30', '36', '34', '19']"
23,"['25', '27', '20', '21', '29', '3', '7', '9', '8', '11', '10', '13', '12', '14', '17', '16', '33', '32', '31', '30', '34', '19']"
24,"['25', '26', '27', '20', '21', '22', '23', '28', '29', '1', '3', '2', '4', '7', '9', '8', '11', '10', '13', '12', '15', '14', '17', '16', '33', '18', '31', '30', '36', '35', '34', '19', '32']"
