infectee,infectors
043823013,['SEED']
047106815,['043823013']
047084284,['047106815']
044047614,['047106815']
047082592,['047106815']
044087260,['044047614']
047083089,['047106815']
043613772,['044087260']
047019095,['047106815']
047068271,['047083089']
047080863,['044087260']
047045802,['047106815']
047036606,['047068271']
046893032,['044047614']
046853792,['047084284']
047003548,['047083089']
046877639,['047080863']
047020379,['046877639']
047089528,['047045802']
047042613,['046853792']
047093587,['047036606']
047060056,['046853792']
047090289,['046893032']
047087316,['047068271']
047050813,['046853792']
047082004,['047019095']
047043046,['047020379']
046810610,['047043046']
047106813,['044047614']
043852521,['047019095']
046808635,['047043046']
044009628,['047019095']
047088812,['046853792']
047066627,['047068271']
047020637,['043852521']
047016275,['047068271']
047014519,['047043046']
047028815,['047090289']
046872307,['046877639']
047022270,['046893032']
047056337,['047036606']
043807529,['047043046']
047029041,['047050813']
044004556,['047014519']
045002774,['046853792']
047046088,['043807529']
047068821,['043807529']
044047827,['047014519']
047027549,['043807529']
047040873,['046853792']
047086282,['047066627']
044009869,['047019095']
043873591,['047003548']
047093345,['043807529']
047025573,['047086282']
047014031,['046872307']
047093035,['043807529']
045053533,['046872307']
047098559,['047086282']
043827527,['047098559']
047044786,['043807529']
047022033,['047086282']
047104320,['043807529']
047048073,['046872307']
047084580,['047083089']
047037772,['047014519']
047033075,['047086282']
047061853,['043807529']
045020813,['046872307']
047023110,['043807529']
047043090,['046872307']
046861564,['043807529']
047001895,['047020637']
047098771,['047019095']
047058031,['046853792']
046872599,['047037772']
047071260,['047056337']
047081888,['046853792']
047095375,['047087316']
047020302,['046893032']
047083036,['047098771']
047062053,['046872307']
044042121,['043807529']
047062057,['046853792']
047065003,['047098771']
047026259,['047048073']
045098101,['047058031']
047068562,['047071260']
047061852,['047042613']
046877056,['047040873']
047044562,['047019095']
047037635,['046872599']
