infectee,infectors
R453,['SEED']
R431,['R453']
R297,['R431']
R459_R553,['R431']
R463,['R453']
R447,['R463']
R483,['R463']
R496,['R463']
R499,['R463']
R309,['R463']
R484,['R463']
R438,['R463']
R473,['R463']
R450,['R463']
R393,['R463']
R306,['R463']
R091_R582,['R463']
R449,['R463']
R455,['R463']
R392_L428,['R463']
R176_L222,['R463']
R296,['R463']
R247_R539_L433,['R091_R582']
R441,['R463']
R150_L230,['R463']
R252_L158,['R463']
R075_L114_L277,['R463']
R064_L068,['R463']
R472,['R463']
R080_L289,['R463']
R291,['R463']
R307,['R463']
R331,['R091_R582']
R462_R577,['R463']
R432,['R463']
R435,['R463']
R475,['R463']
R477,['R463']
R440,['R463']
R368,['R463']
R457,['R463']
R489,['R463']
R465,['R463']
R466,['R463']
R464,['R463']
R321_R576,['R463']
R469,['R463']
R213_L226,['R463']
R437,['R463']
R519,['R463']
R478,['R469']
R520_L575,['R463']
R446,['R463']
R429,['R478']
R316,['R478']
R444,['R469']
R456,['R478']
R256,['R176_L222']
R454,['R478']
