infectee,infectors
Ant114,['SEED']
Ant437,['Ant114']
Ant245,['Ant114']
Ant13,['Ant114']
Ant52,['Ant114']
Ant174,['Ant114']
Ant376,['Ant114']
Ant25,['Ant114']
Ant260,['Ant114']
Ant278,['Ant114']
Ant334,['Ant114']
Ant4,['Ant114']
Ant257,['Ant437']
Ant71,['Ant25']
Ant12,['Ant114']
Ant308,['Ant114']
Ant2,['Ant114']
Ant318,['Ant114']
Ant137,['Ant114']
Ant135,['Ant114']
Ant665,['Ant257']
Ant390,['Ant665']
Ant592,['Ant114']
Ant268,['Ant665']
Ant342,['Ant665']
Ant5,['Ant665']
Ant395,['Ant318']
Ant68,['Ant665']
Ant38,['Ant665']
Ant82,['Ant114']
Ant646,['Ant114']
Ant575,['Ant114']
Ant353,['Ant665']
Ant202,['Ant257']
Ant540,['Ant665']
Ant139,['Ant353']
Ant663,['Ant665']
Ant40,['Ant665']
Ant59,['Ant665']
Ant265,['Ant665']
Ant26,['Ant318']
Ant580,['Ant665']
Ant394,['Ant665']
Ant635,['Ant540']
Ant65,['Ant665']
Ant191,['Ant665']
Ant347,['Ant665']
Ant242,['Ant665']
Ant620,['Ant580']
Ant250,['Ant620']
Ant207,['Ant620']
Ant113,['Ant620']
Ant218,['Ant620']
Ant217,['Ant620']
Ant156,['Ant620']
Ant929,['Ant620']
Ant42,['Ant620']
Ant112,['Ant620']
Ant66,['Ant665']
Ant100,['Ant665']
Ant263,['Ant665']
Ant28,['Ant620']
Ant20,['Ant665']
Ant673,['Ant665']
Ant600,['Ant665']
Ant80,['Ant620']
Ant552,['Ant620']
Ant226,['Ant665']
Ant170,['Ant620']
Ant212,['Ant665']
Ant159,['Ant620']
Ant607,['Ant665']
Ant196,['Ant620']
Ant549,['Ant620']
Ant169,['Ant665']
Ant255,['Ant665']
Ant32,['Ant665']
Ant6,['Ant620']
Ant387,['Ant665']
Ant604,['Ant620']
Ant492,['Ant620']
Ant126,['Ant665']
Ant158,['Ant665']
Ant173,['Ant113']
Ant256,['Ant620']
Ant475,['Ant620']
Ant294,['Ant620']
Ant243,['Ant620']
Ant301,['Ant620']
Ant244,['Ant620']
Ant299,['Ant113']
Ant229,['Ant620']
Ant195,['Ant620']
Ant527,['Ant620']
Ant610,['Ant665']
Ant261,['Ant620']
Ant142,['Ant665']
Ant209,['Ant665']
Ant838,['Ant620']
Ant356,['Ant620']
Ant320,['Ant620']
Ant219,['Ant356']
Ant105,['Ant620']
Ant305,['Ant665']
Ant638,['Ant620']
Ant99,['Ant620']
Ant29,['Ant665']
Ant97,['Ant620']
Ant81,['Ant665']
Ant501,['Ant113']
Ant391,['Ant356']
Ant149,['Ant356']
Ant50,['Ant620']
Ant102,['Ant620']
Ant30,['Ant665']
Ant57,['Ant620']
Ant91,['Ant665']
Ant55,['Ant665']
Ant43,['Ant620']
Ant148,['Ant620']
Ant650,['Ant620']
Ant332,['Ant620']
Ant198,['Ant620']
Ant632,['Ant620']
Ant556,['Ant620']
Ant621,['Ant620']
Ant27,['Ant665']
Ant62,['Ant665']
Ant74,['Ant620']
Ant111,['Ant621']
Ant70,['Ant621']
Ant614,['Ant621']
Ant117,['Ant665']
