infectee,infectors
Voreol,['SEED']
1,['Voreol']
Ethato,['1']
Lukaus,['1']
JKJKK,['1']
Ganeab,['1']
Takaan,['1']
Molaog,['1']
Kivuiv,['1']
Yadeao,['1']
Setier,['1']
Kalaam,['1']
Toenol,['1']
Kaguas,['1']
Xenaen,['1']
Hoonou,['1']
Joceoy,['1']
Nieyia,['1']
Hoerom,['1']
Doleoy,['1']
Nykayi,['1']
Edardg,['1']
Harear,['1']
Karial,['1']
Vigoic,['1']
Pltola,['1']
Ketsea,['1']
Coinon,['1']
Kakaaf,['1']
Chraho,['1']
Stckte,['1']
Mokaou,['1']
Lomeom,['1']
Clrale,['1']
Hoonov,['1']
Yaraao,['1']
Frwnre,['1']
Brtero,['1']
ShRahe,['1']
Mzzuzu,['1']
Tooyol,['1']
Auenus,['1']
Asovsi,['1']
Kileib,['1']
Fildit,['1']
Nabiai,['1']
Marxar,['1']
Kisain,['1']
Muinuf,['1']
Orllrw,['1']
Mbmeba,['1']
CJJDJD,['1']
Pietik,['1']
Cohooe,['1']
Hueyux,['1']
Moueon,['1']
Brlera,['1']
Ishash,['1']
Ludaua,['1']
Mosaom,['1']
Anvont,['1']
Scpfch,['1']
Caviap,['1']
Chbeho,['1']
Sesseu,['1']
Vigair,['1']
Okgoka,['1']
Kiroil,['1']
Djbaju,['1']
Lileib,['1']
Callar,['1']
Amlimb,['1']
Dinsic,['1']
Trnsra,['1']
Bearea,['1']
Sheyhe,['1']
Zobaom,['1']
Prttra,['1']
Addede,['1']
Tofoof,['1']
Priare,['1']
Scpica,['1']
Byonyr,['1']
Okgaka,['1']
Isrosh,['1']
Waceal,['1']
