infectee,infectors
Ant400,['SEED']
Ant243,['Ant400']
Ant190,['Ant243']
Ant148,['Ant176']
Ant257,"['Ant243', 'Ant176', 'Ant400']"
Ant387,"['Ant243', 'Ant190', 'Ant400', 'Ant257']"
Ant43,"['Ant176', 'Ant148']"
Ant109,"['Ant243', 'Ant176', 'Ant400', 'Ant387', 'Ant257']"
Ant32,"['Ant176', 'Ant148', 'Ant400', 'Ant109', 'Ant257', 'Ant43']"
Ant44,"['Ant176', 'Ant400', 'Ant32', 'Ant387', 'Ant257']"
Ant76,"['Ant176', 'Ant148', 'Ant400', 'Ant32', 'Ant387', 'Ant109', 'Ant257', 'Ant43']"
Ant52,"['Ant176', 'Ant387', 'Ant257', 'Ant44']"
Ant560,"['Ant243', 'Ant176', 'Ant52', 'Ant400', 'Ant76', 'Ant32', 'Ant387', 'Ant109']"
Ant507,"['Ant400', 'Ant176', 'Ant560', 'Ant76', 'Ant32', 'Ant148', 'Ant387', 'Ant109', 'Ant257', 'Ant43', 'Ant44']"
Ant599,"['Ant243', 'Ant507', 'Ant176', 'Ant560', 'Ant148', 'Ant400', 'Ant76', 'Ant32', 'Ant387', 'Ant109', 'Ant257', 'Ant44']"
Ant255,"['Ant507', 'Ant176', 'Ant560', 'Ant148', 'Ant76', 'Ant599', 'Ant32', 'Ant387', 'Ant43', 'Ant44']"
Ant356,"['Ant243', 'Ant507', 'Ant255', 'Ant176', 'Ant560', 'Ant400', 'Ant76', 'Ant599', 'Ant32', 'Ant109', 'Ant257', 'Ant44']"
Ant518,"['Ant243', 'Ant356', 'Ant176', 'Ant560', 'Ant148', 'Ant52', 'Ant190', 'Ant400', 'Ant76', 'Ant599', 'Ant32', 'Ant387', 'Ant109', 'Ant257', 'Ant255', 'Ant43', 'Ant44']"
Ant73,"['Ant507', 'Ant356', 'Ant176', 'Ant560', 'Ant148', 'Ant400', 'Ant76', 'Ant599', 'Ant32', 'Ant518', 'Ant387', 'Ant109', 'Ant255', 'Ant43', 'Ant44']"
Ant115,"['Ant507', 'Ant356', 'Ant176', 'Ant560', 'Ant76', 'Ant73', 'Ant400', 'Ant599', 'Ant32', 'Ant148', 'Ant518', 'Ant387', 'Ant109', 'Ant255', 'Ant43', 'Ant44']"
Ant501,"['Ant243', 'Ant356', 'Ant176', 'Ant560', 'Ant115', 'Ant190', 'Ant400', 'Ant73', 'Ant599', 'Ant387', 'Ant76', 'Ant518', 'Ant109', 'Ant257', 'Ant44']"
Ant238,"['Ant507', 'Ant176', 'Ant115', 'Ant148', 'Ant76', 'Ant73', 'Ant32', 'Ant255', 'Ant43', 'Ant44']"
Ant324,"['Ant356', 'Ant176', 'Ant560', 'Ant115', 'Ant507', 'Ant76', 'Ant73', 'Ant599', 'Ant32', 'Ant148', 'Ant518', 'Ant109', 'Ant238', 'Ant257', 'Ant255', 'Ant43', 'Ant44']"
Ant30,"['Ant507', 'Ant115', 'Ant32', 'Ant238', 'Ant44']"
Ant294,"['Ant324', 'Ant507', 'Ant176', 'Ant115', 'Ant148', 'Ant76', 'Ant30', 'Ant73', 'Ant32', 'Ant255', 'Ant238', 'Ant43', 'Ant44']"
Ant492,"['Ant243', 'Ant324', 'Ant507', 'Ant356', 'Ant176', 'Ant560', 'Ant115', 'Ant148', 'Ant501', 'Ant400', 'Ant76', 'Ant30', 'Ant73', 'Ant599', 'Ant32', 'Ant255', 'Ant294', 'Ant518', 'Ant387', 'Ant109', 'Ant238', 'Ant257', 'Ant43', 'Ant44']"
Ant209,"['Ant324', 'Ant507', 'Ant356', 'Ant176', 'Ant560', 'Ant115', 'Ant255', 'Ant294', 'Ant76', 'Ant73', 'Ant400', 'Ant599', 'Ant32', 'Ant492', 'Ant148', 'Ant518', 'Ant109', 'Ant238', 'Ant257', 'Ant43']"
Ant218,"['Ant243', 'Ant356', 'Ant560', 'Ant52', 'Ant190', 'Ant599', 'Ant492', 'Ant387', 'Ant44']"
Ant117,"['Ant243', 'Ant324', 'Ant507', 'Ant356', 'Ant218', 'Ant176', 'Ant560', 'Ant209', 'Ant148', 'Ant501', 'Ant52', 'Ant190', 'Ant400', 'Ant30', 'Ant73', 'Ant599', 'Ant32', 'Ant492', 'Ant294', 'Ant518', 'Ant387', 'Ant109', 'Ant238', 'Ant257', 'Ant255', 'Ant43', 'Ant44']"
Ant308,"['Ant324', 'Ant507', 'Ant176', 'Ant115', 'Ant209', 'Ant148', 'Ant501', 'Ant76', 'Ant73', 'Ant599', 'Ant32', 'Ant492', 'Ant117', 'Ant294', 'Ant518', 'Ant109', 'Ant238', 'Ant255', 'Ant43']"
Ant23,"['Ant243', 'Ant324', 'Ant356', 'Ant176', 'Ant560', 'Ant115', 'Ant209', 'Ant501', 'Ant190', 'Ant400', 'Ant76', 'Ant73', 'Ant599', 'Ant32', 'Ant492', 'Ant308', 'Ant518', 'Ant387', 'Ant109', 'Ant257', 'Ant255', 'Ant44', 'Ant117']"
Ant347,"['Ant243', 'Ant324', 'Ant507', 'Ant356', 'Ant218', 'Ant560', 'Ant209', 'Ant501', 'Ant190', 'Ant400', 'Ant255', 'Ant117', 'Ant76', 'Ant73', 'Ant599', 'Ant32', 'Ant492', 'Ant308', 'Ant294', 'Ant518', 'Ant387', 'Ant109', 'Ant238', 'Ant257', 'Ant43', 'Ant44', 'Ant23']"
Ant7,"['Ant243', 'Ant356', 'Ant218', 'Ant117', 'Ant501', 'Ant52', 'Ant400', 'Ant347', 'Ant599', 'Ant32', 'Ant492', 'Ant518', 'Ant387', 'Ant109', 'Ant257', 'Ant44', 'Ant23']"
Ant98,"['Ant243', 'Ant324', 'Ant507', 'Ant356', 'Ant176', 'Ant560', 'Ant115', 'Ant7', 'Ant209', 'Ant148', 'Ant501', 'Ant400', 'Ant347', 'Ant76', 'Ant73', 'Ant599', 'Ant32', 'Ant492', 'Ant308', 'Ant294', 'Ant255', 'Ant518', 'Ant387', 'Ant109', 'Ant238', 'Ant257', 'Ant43', 'Ant44', 'Ant23', 'Ant117']"
Ant38,"['Ant324', 'Ant507', 'Ant356', 'Ant218', 'Ant176', 'Ant560', 'Ant115', 'Ant209', 'Ant148', 'Ant400', 'Ant347', 'Ant76', 'Ant73', 'Ant255', 'Ant294', 'Ant117', 'Ant599', 'Ant32', 'Ant492', 'Ant387', 'Ant308', 'Ant98', 'Ant518', 'Ant109', 'Ant238', 'Ant257', 'Ant43', 'Ant44', 'Ant23']"
Ant153,"['Ant243', 'Ant218', 'Ant560', 'Ant7', 'Ant52', 'Ant190', 'Ant400', 'Ant347', 'Ant38', 'Ant599', 'Ant32', 'Ant387', 'Ant98', 'Ant518', 'Ant257', 'Ant23', 'Ant117']"
Ant42,"['Ant243', 'Ant324', 'Ant507', 'Ant356', 'Ant153', 'Ant218', 'Ant176', 'Ant560', 'Ant7', 'Ant209', 'Ant501', 'Ant190', 'Ant400', 'Ant347', 'Ant76', 'Ant38', 'Ant599', 'Ant492', 'Ant98', 'Ant518', 'Ant387', 'Ant109', 'Ant257', 'Ant255', 'Ant117', 'Ant44', 'Ant23']"
Ant242,"['Ant243', 'Ant356', 'Ant153', 'Ant218', 'Ant560', 'Ant7', 'Ant117', 'Ant501', 'Ant190', 'Ant347', 'Ant38', 'Ant400', 'Ant599', 'Ant32', 'Ant492', 'Ant98', 'Ant518', 'Ant387', 'Ant109', 'Ant255', 'Ant257', 'Ant42', 'Ant23']"
Ant55,"['Ant243', 'Ant507', 'Ant356', 'Ant153', 'Ant176', 'Ant560', 'Ant115', 'Ant7', 'Ant209', 'Ant501', 'Ant117', 'Ant400', 'Ant347', 'Ant76', 'Ant38', 'Ant599', 'Ant32', 'Ant492', 'Ant98', 'Ant518', 'Ant387', 'Ant109', 'Ant255', 'Ant257', 'Ant42']"
Ant552,"['Ant243', 'Ant356', 'Ant153', 'Ant218', 'Ant560', 'Ant7', 'Ant242', 'Ant501', 'Ant52', 'Ant55', 'Ant190', 'Ant400', 'Ant347', 'Ant38', 'Ant599', 'Ant308', 'Ant98', 'Ant518', 'Ant387', 'Ant117', 'Ant257', 'Ant42']"
Ant621,"['Ant324', 'Ant356', 'Ant153', 'Ant218', 'Ant347', 'Ant176', 'Ant294', 'Ant560', 'Ant115', 'Ant7', 'Ant242', 'Ant209', 'Ant55', 'Ant190', 'Ant400', 'Ant76', 'Ant73', 'Ant38', 'Ant599', 'Ant32', 'Ant492', 'Ant308', 'Ant148', 'Ant98', 'Ant518', 'Ant552', 'Ant257', 'Ant255', 'Ant42', 'Ant44', 'Ant23', 'Ant117']"
Ant390,"['Ant243', 'Ant153', 'Ant218', 'Ant7', 'Ant242', 'Ant52', 'Ant400', 'Ant492', 'Ant518', 'Ant387', 'Ant552', 'Ant257', 'Ant42', 'Ant23', 'Ant117']"
Ant289,"['Ant501', 'Ant117', 'Ant242', 'Ant55', 'Ant32', 'Ant308', 'Ant76', 'Ant387', 'Ant552', 'Ant257', 'Ant44']"
Ant202,"['Ant243', 'Ant621', 'Ant356', 'Ant153', 'Ant560', 'Ant117', 'Ant7', 'Ant242', 'Ant501', 'Ant55', 'Ant190', 'Ant347', 'Ant390', 'Ant38', 'Ant599', 'Ant387', 'Ant148', 'Ant552', 'Ant98', 'Ant400', 'Ant109', 'Ant255', 'Ant42', 'Ant44', 'Ant23']"
Ant4,"['Ant243', 'Ant621', 'Ant356', 'Ant153', 'Ant218', 'Ant560', 'Ant202', 'Ant501', 'Ant7', 'Ant242', 'Ant52', 'Ant55', 'Ant400', 'Ant347', 'Ant38', 'Ant599', 'Ant492', 'Ant518', 'Ant387', 'Ant109', 'Ant552', 'Ant257', 'Ant255', 'Ant42', 'Ant44', 'Ant23', 'Ant117']"
Ant19,"['Ant243', 'Ant324', 'Ant621', 'Ant356', 'Ant153', 'Ant218', 'Ant176', 'Ant560', 'Ant202', 'Ant4', 'Ant7', 'Ant501', 'Ant52', 'Ant55', 'Ant190', 'Ant400', 'Ant347', 'Ant38', 'Ant599', 'Ant32', 'Ant492', 'Ant552', 'Ant98', 'Ant518', 'Ant387', 'Ant109', 'Ant257', 'Ant42', 'Ant44', 'Ant23', 'Ant117']"
Ant60,"['Ant324', 'Ant621', 'Ant507', 'Ant356', 'Ant176', 'Ant560', 'Ant202', 'Ant115', 'Ant4', 'Ant242', 'Ant209', 'Ant148', 'Ant501', 'Ant55', 'Ant190', 'Ant400', 'Ant347', 'Ant76', 'Ant73', 'Ant38', 'Ant19', 'Ant599', 'Ant32', 'Ant492', 'Ant308', 'Ant98', 'Ant518', 'Ant387', 'Ant109', 'Ant257', 'Ant255', 'Ant42', 'Ant43', 'Ant44', 'Ant23', 'Ant117']"
Ant298,"['Ant243', 'Ant324', 'Ant621', 'Ant356', 'Ant176', 'Ant560', 'Ant202', 'Ant115', 'Ant4', 'Ant7', 'Ant242', 'Ant209', 'Ant52', 'Ant55', 'Ant400', 'Ant347', 'Ant76', 'Ant73', 'Ant38', 'Ant19', 'Ant599', 'Ant32', 'Ant492', 'Ant308', 'Ant255', 'Ant117', 'Ant98', 'Ant518', 'Ant387', 'Ant109', 'Ant552', 'Ant257', 'Ant42', 'Ant44', 'Ant23', 'Ant60']"
Ant100,"['Ant243', 'Ant324', 'Ant621', 'Ant507', 'Ant356', 'Ant153', 'Ant289', 'Ant176', 'Ant202', 'Ant115', 'Ant4', 'Ant7', 'Ant242', 'Ant209', 'Ant148', 'Ant501', 'Ant55', 'Ant400', 'Ant347', 'Ant76', 'Ant30', 'Ant73', 'Ant38', 'Ant19', 'Ant599', 'Ant32', 'Ant492', 'Ant308', 'Ant298', 'Ant294', 'Ant98', 'Ant518', 'Ant387', 'Ant109', 'Ant238', 'Ant552', 'Ant257', 'Ant255', 'Ant42', 'Ant43', 'Ant44', 'Ant23', 'Ant60', 'Ant117']"
Ant538,"['Ant243', 'Ant621', 'Ant356', 'Ant153', 'Ant289', 'Ant218', 'Ant560', 'Ant4', 'Ant7', 'Ant242', 'Ant501', 'Ant52', 'Ant190', 'Ant400', 'Ant76', 'Ant390', 'Ant298', 'Ant387', 'Ant98', 'Ant109', 'Ant552', 'Ant257', 'Ant44', 'Ant23', 'Ant117']"
Ant27,"['Ant243', 'Ant324', 'Ant621', 'Ant356', 'Ant153', 'Ant218', 'Ant176', 'Ant560', 'Ant202', 'Ant115', 'Ant4', 'Ant7', 'Ant242', 'Ant209', 'Ant148', 'Ant501', 'Ant55', 'Ant190', 'Ant400', 'Ant347', 'Ant76', 'Ant38', 'Ant19', 'Ant599', 'Ant32', 'Ant492', 'Ant390', 'Ant308', 'Ant298', 'Ant98', 'Ant518', 'Ant387', 'Ant109', 'Ant552', 'Ant257', 'Ant100', 'Ant255', 'Ant42', 'Ant44', 'Ant23', 'Ant60', 'Ant117']"
Ant394,"['Ant243', 'Ant356', 'Ant153', 'Ant289', 'Ant218', 'Ant560', 'Ant117', 'Ant202', 'Ant7', 'Ant242', 'Ant52', 'Ant190', 'Ant400', 'Ant347', 'Ant55', 'Ant38', 'Ant19', 'Ant599', 'Ant387', 'Ant98', 'Ant518', 'Ant109', 'Ant552', 'Ant257', 'Ant100', 'Ant42', 'Ant27', 'Ant44', 'Ant60']"
Ant26,"['Ant394', 'Ant324', 'Ant621', 'Ant507', 'Ant356', 'Ant153', 'Ant218', 'Ant176', 'Ant560', 'Ant202', 'Ant4', 'Ant7', 'Ant209', 'Ant501', 'Ant55', 'Ant190', 'Ant400', 'Ant76', 'Ant73', 'Ant38', 'Ant19', 'Ant599', 'Ant32', 'Ant492', 'Ant308', 'Ant298', 'Ant538', 'Ant98', 'Ant518', 'Ant387', 'Ant109', 'Ant552', 'Ant257', 'Ant100', 'Ant255', 'Ant42', 'Ant27', 'Ant44', 'Ant23', 'Ant60', 'Ant117']"
Ant380,"['Ant243', 'Ant289', 'Ant560', 'Ant202', 'Ant4', 'Ant7', 'Ant242', 'Ant501', 'Ant52', 'Ant55', 'Ant190', 'Ant538', 'Ant109', 'Ant552', 'Ant26', 'Ant27', 'Ant44', 'Ant60', 'Ant117']"
Ant63,"['Ant394', 'Ant243', 'Ant621', 'Ant356', 'Ant153', 'Ant289', 'Ant218', 'Ant176', 'Ant560', 'Ant202', 'Ant4', 'Ant7', 'Ant242', 'Ant55', 'Ant190', 'Ant347', 'Ant76', 'Ant38', 'Ant19', 'Ant32', 'Ant492', 'Ant390', 'Ant538', 'Ant98', 'Ant387', 'Ant380', 'Ant109', 'Ant552', 'Ant100', 'Ant42', 'Ant26', 'Ant27', 'Ant60', 'Ant117']"
Ant158,"['Ant394', 'Ant243', 'Ant324', 'Ant621', 'Ant507', 'Ant356', 'Ant153', 'Ant255', 'Ant176', 'Ant294', 'Ant560', 'Ant55', 'Ant202', 'Ant115', 'Ant4', 'Ant7', 'Ant242', 'Ant209', 'Ant501', 'Ant190', 'Ant400', 'Ant347', 'Ant76', 'Ant73', 'Ant38', 'Ant19', 'Ant599', 'Ant32', 'Ant492', 'Ant308', 'Ant298', 'Ant148', 'Ant552', 'Ant98', 'Ant518', 'Ant387', 'Ant380', 'Ant109', 'Ant238', 'Ant257', 'Ant100', 'Ant42', 'Ant43', 'Ant26', 'Ant27', 'Ant44', 'Ant23', 'Ant60', 'Ant63', 'Ant117']"
Ant29,"['Ant394', 'Ant243', 'Ant356', 'Ant218', 'Ant560', 'Ant202', 'Ant7', 'Ant242', 'Ant209', 'Ant52', 'Ant55', 'Ant190', 'Ant400', 'Ant347', 'Ant76', 'Ant73', 'Ant390', 'Ant552', 'Ant38', 'Ant599', 'Ant32', 'Ant298', 'Ant538', 'Ant380', 'Ant109', 'Ant257', 'Ant42', 'Ant44', 'Ant23', 'Ant60', 'Ant63']"
Ant0,"['Ant394', 'Ant243', 'Ant507', 'Ant356', 'Ant153', 'Ant218', 'Ant158', 'Ant7', 'Ant242', 'Ant390', 'Ant52', 'Ant55', 'Ant32', 'Ant298', 'Ant538', 'Ant387', 'Ant380', 'Ant109', 'Ant60', 'Ant63', 'Ant29']"
Ant97,"['Ant394', 'Ant243', 'Ant621', 'Ant356', 'Ant153', 'Ant289', 'Ant218', 'Ant158', 'Ant560', 'Ant202', 'Ant7', 'Ant242', 'Ant209', 'Ant0', 'Ant52', 'Ant55', 'Ant190', 'Ant400', 'Ant347', 'Ant76', 'Ant29', 'Ant38', 'Ant19', 'Ant599', 'Ant492', 'Ant117', 'Ant298', 'Ant552', 'Ant98', 'Ant518', 'Ant387', 'Ant380', 'Ant109', 'Ant257', 'Ant42', 'Ant26', 'Ant27', 'Ant23', 'Ant60', 'Ant63']"
