infectee,infectors
Ant549,['SEED']
Ant23,['Ant549']
Ant172,['Ant23']
Ant113,['Ant549']
Ant301,['Ant113']
Ant257,['Ant113']
Ant147,['Ant113']
Ant227,['Ant113']
Ant156,['Ant227']
Ant6,['Ant227']
Ant391,['Ant227']
Ant63,['Ant227']
Ant621,['Ant227']
Ant242,['Ant621']
Ant576,['Ant621']
Ant72,['Ant227']
Ant137,['Ant621']
Ant740,['Ant621']
Ant232,['Ant621']
Ant534,['Ant227']
Ant245,['Ant621']
Ant437,['Ant621']
Ant492,['Ant621']
Ant356,['Ant621']
Ant592,['Ant621']
Ant68,['Ant621']
Ant501,['Ant621']
Ant665,['Ant356']
Ant929,['Ant356']
Ant64,['Ant356']
Ant252,['Ant621']
Ant97,['Ant621']
Ant326,['Ant621']
Ant296,['Ant621']
Ant607,['Ant621']
Ant174,['Ant621']
Ant13,['Ant621']
Ant324,['Ant621']
Ant127,['Ant621']
Ant42,['Ant621']
Ant102,['Ant356']
Ant650,['Ant621']
Ant196,['Ant621']
Ant209,['Ant356']
Ant673,['Ant356']
Ant530,['Ant356']
Ant14,['Ant356']
Ant29,['Ant356']
Ant954,['Ant621']
Ant43,['Ant621']
Ant7,['Ant621']
Ant62,['Ant621']
Ant48,['Ant621']
Ant229,['Ant356']
Ant332,['Ant621']
Ant144,['Ant621']
Ant638,['Ant356']
Ant263,['Ant356']
Ant604,['Ant356']
Ant131,['Ant621']
Ant135,['Ant621']
Ant334,['Ant621']
Ant120,['Ant356']
Ant395,['Ant356']
Ant313,['Ant621']
Ant207,['Ant621']
Ant507,['Ant356']
Ant260,['Ant621']
Ant593,['Ant356']
Ant118,['Ant621']
Ant647,['Ant621']
Ant397,['Ant621']
Ant27,['Ant621']
Ant620,['Ant356']
Ant264,['Ant621']
Ant52,['Ant621']
Ant614,['Ant621']
Ant140,['Ant621']
Ant215,['Ant621']
Ant38,['Ant621']
Ant12,['Ant621']
Ant124,['Ant621']
Ant212,['Ant620']
Ant51,['Ant621']
Ant2,['Ant621']
Ant0,['Ant621']
Ant91,['Ant621']
Ant268,['Ant621']
Ant195,['Ant621']
Ant376,['Ant621']
Ant308,['Ant621']
Ant646,['Ant621']
Ant30,['Ant195']
Ant161,['Ant620']
Ant66,['Ant621']
Ant49,['Ant621']
Ant158,['Ant621']
Ant20,['Ant621']
Ant261,['Ant356']
Ant126,['Ant621']
Ant80,['Ant620']
Ant387,['Ant621']
Ant202,['Ant621']
Ant24,['Ant621']
Ant311,['Ant621']
Ant635,['Ant620']
Ant380,['Ant492']
Ant54,['Ant620']
Ant262,['Ant620']
Ant190,['Ant620']
Ant60,['Ant621']
Ant1,['Ant621']
Ant610,['Ant621']
Ant210,['Ant621']
Ant96,['Ant621']
Ant560,['Ant621']
Ant149,['Ant621']
Ant176,['Ant621']
Ant433,['Ant621']
Ant109,['Ant620']
Ant482,['Ant621']
Ant57,['Ant620']
Ant250,['Ant621']
Ant26,['Ant620']
Ant70,['Ant621']
Ant169,['Ant621']
Ant206,['Ant621']
Ant159,['Ant621']
Ant19,['Ant621']
Ant289,['Ant620']
Ant175,['Ant621']
Ant170,['Ant621']
Ant353,['Ant621']
Ant98,['Ant621']
Ant9,['Ant621']
Ant299,['Ant621']
Ant331,['Ant621']
Ant74,['Ant620']
Ant462,['Ant621']
Ant458,['Ant621']
Ant838,['Ant621']
Ant509,['Ant621']
Ant55,['Ant621']
