infectee,infectors
Ant218,['SEED']
Ant42,['Ant218']
Ant4,"['Ant42', 'Ant218']"
Ant607,"['Ant42', 'Ant4']"
Ant243,"['Ant42', 'Ant4', 'Ant218', 'Ant607']"
Ant114,"['Ant243', 'Ant42', 'Ant4', 'Ant218', 'Ant607']"
Ant149,"['Ant114', 'Ant42']"
Ant25,"['Ant243', 'Ant149', 'Ant42', 'Ant114', 'Ant4', 'Ant218']"
Ant27,"['Ant607', 'Ant218', 'Ant114', 'Ant243', 'Ant42', 'Ant25']"
Ant665,"['Ant27', 'Ant25', 'Ant243', 'Ant149', 'Ant42', 'Ant114', 'Ant4', 'Ant218', 'Ant607']"
Ant100,"['Ant25', 'Ant243', 'Ant149', 'Ant42', 'Ant114', 'Ant665', 'Ant4', 'Ant218', 'Ant607']"
Ant635,"['Ant27', 'Ant25', 'Ant243', 'Ant665', 'Ant149', 'Ant42', 'Ant114', 'Ant4', 'Ant218', 'Ant607', 'Ant100']"
Ant929,"['Ant27', 'Ant665', 'Ant114', 'Ant25', 'Ant149', 'Ant42', 'Ant4', 'Ant218', 'Ant607', 'Ant635']"
Ant81,"['Ant27', 'Ant929', 'Ant25', 'Ant243', 'Ant635', 'Ant149', 'Ant42', 'Ant114', 'Ant665', 'Ant218']"
Ant156,"['Ant149', 'Ant81']"
Ant632,"['Ant27', 'Ant929', 'Ant25', 'Ant243', 'Ant635', 'Ant149', 'Ant42', 'Ant114', 'Ant665', 'Ant218', 'Ant81', 'Ant100']"
Ant102,"['Ant27', 'Ant929', 'Ant243', 'Ant149', 'Ant42', 'Ant114', 'Ant665', 'Ant218', 'Ant632', 'Ant100']"
Ant191,"['Ant27', 'Ant665', 'Ant929', 'Ant25', 'Ant243', 'Ant635', 'Ant42', 'Ant114', 'Ant4', 'Ant607', 'Ant81', 'Ant632', 'Ant100']"
Ant219,"['Ant25', 'Ant243', 'Ant635', 'Ant149', 'Ant114', 'Ant156', 'Ant218', 'Ant632', 'Ant100']"
Ant226,"['Ant27', 'Ant635', 'Ant665', 'Ant81', 'Ant219', 'Ant4', 'Ant191', 'Ant243', 'Ant25', 'Ant114']"
Ant43,"['Ant27', 'Ant226', 'Ant191', 'Ant929', 'Ant243', 'Ant635', 'Ant42', 'Ant665', 'Ant4', 'Ant218', 'Ant219', 'Ant607', 'Ant81', 'Ant632', 'Ant102', 'Ant100']"
Ant305,"['Ant27', 'Ant226', 'Ant191', 'Ant929', 'Ant243', 'Ant635', 'Ant218', 'Ant607', 'Ant665', 'Ant81', 'Ant4', 'Ant632', 'Ant100', 'Ant42', 'Ant43']"
Ant38,"['Ant27', 'Ant191', 'Ant929', 'Ant243', 'Ant305', 'Ant149', 'Ant42', 'Ant114', 'Ant665', 'Ant4', 'Ant218', 'Ant632', 'Ant102', 'Ant100']"
Ant334,"['Ant27', 'Ant226', 'Ant191', 'Ant25', 'Ant218', 'Ant607', 'Ant665', 'Ant81', 'Ant149', 'Ant4', 'Ant635', 'Ant38', 'Ant632', 'Ant305', 'Ant243', 'Ant100', 'Ant42', 'Ant43']"
Ant501,"['Ant149', 'Ant156', 'Ant219']"
Ant173,"['Ant27', 'Ant226', 'Ant25', 'Ant334', 'Ant635', 'Ant149', 'Ant42', 'Ant43', 'Ant114', 'Ant665', 'Ant501', 'Ant156', 'Ant4', 'Ant219', 'Ant632', 'Ant100']"
Ant111,"['Ant226', 'Ant665', 'Ant191', 'Ant929', 'Ant25', 'Ant243', 'Ant635', 'Ant149', 'Ant42', 'Ant43', 'Ant114', 'Ant156', 'Ant218', 'Ant219', 'Ant81', 'Ant173', 'Ant38', 'Ant632', 'Ant102', 'Ant100']"
Ant2,"['Ant27', 'Ant226', 'Ant111', 'Ant191', 'Ant929', 'Ant25', 'Ant334', 'Ant243', 'Ant635', 'Ant305', 'Ant149', 'Ant42', 'Ant43', 'Ant114', 'Ant665', 'Ant4', 'Ant218', 'Ant607', 'Ant81', 'Ant38', 'Ant632', 'Ant100']"
Ant99,"['Ant226', 'Ant111', 'Ant929', 'Ant25', 'Ant149', 'Ant43', 'Ant114', 'Ant501', 'Ant156', 'Ant2', 'Ant218', 'Ant219', 'Ant81', 'Ant173', 'Ant38', 'Ant632', 'Ant102']"
Ant29,"['Ant226', 'Ant111', 'Ant191', 'Ant929', 'Ant25', 'Ant218', 'Ant607', 'Ant665', 'Ant81', 'Ant114', 'Ant2', 'Ant635', 'Ant38', 'Ant305', 'Ant243', 'Ant100', 'Ant42', 'Ant334']"
Ant621,"['Ant665', 'Ant27', 'Ant226', 'Ant111', 'Ant191', 'Ant929', 'Ant25', 'Ant29', 'Ant243', 'Ant635', 'Ant305', 'Ant149', 'Ant42', 'Ant114', 'Ant156', 'Ant4', 'Ant99', 'Ant218', 'Ant607', 'Ant81', 'Ant173', 'Ant38', 'Ant632', 'Ant102']"
Ant20,"['Ant621', 'Ant27', 'Ant226', 'Ant111', 'Ant191', 'Ant929', 'Ant25', 'Ant665', 'Ant29', 'Ant334', 'Ant243', 'Ant635', 'Ant305', 'Ant149', 'Ant42', 'Ant43', 'Ant114', 'Ant4', 'Ant2', 'Ant99', 'Ant218', 'Ant219', 'Ant607', 'Ant81', 'Ant173', 'Ant38', 'Ant632', 'Ant102', 'Ant100']"
Ant395,"['Ant621', 'Ant111', 'Ant929', 'Ant25', 'Ant20', 'Ant243', 'Ant635', 'Ant149', 'Ant42', 'Ant114', 'Ant156', 'Ant2', 'Ant99', 'Ant218', 'Ant219', 'Ant81', 'Ant173', 'Ant632', 'Ant102', 'Ant100']"
Ant673,"['Ant621', 'Ant27', 'Ant226', 'Ant111', 'Ant191', 'Ant929', 'Ant25', 'Ant20', 'Ant29', 'Ant334', 'Ant243', 'Ant635', 'Ant665', 'Ant305', 'Ant149', 'Ant42', 'Ant43', 'Ant114', 'Ant2', 'Ant99', 'Ant218', 'Ant607', 'Ant81', 'Ant38', 'Ant632', 'Ant102', 'Ant100']"
Ant40,"['Ant621', 'Ant27', 'Ant226', 'Ant111', 'Ant191', 'Ant25', 'Ant20', 'Ant29', 'Ant334', 'Ant243', 'Ant635', 'Ant673', 'Ant305', 'Ant149', 'Ant42', 'Ant43', 'Ant665', 'Ant114', 'Ant395', 'Ant4', 'Ant2', 'Ant99', 'Ant218', 'Ant219', 'Ant607', 'Ant81', 'Ant173', 'Ant38', 'Ant632', 'Ant100']"
Ant475,"['Ant621', 'Ant111', 'Ant20', 'Ant635', 'Ant149', 'Ant501', 'Ant156', 'Ant395', 'Ant173', 'Ant99', 'Ant219']"
Ant263,"['Ant27', 'Ant226', 'Ant191', 'Ant25', 'Ant20', 'Ant29', 'Ant243', 'Ant635', 'Ant673', 'Ant305', 'Ant42', 'Ant40', 'Ant114', 'Ant665', 'Ant218', 'Ant607', 'Ant81', 'Ant632', 'Ant2', 'Ant100']"
