infectee,infectors
Ant540,['SEED']
Ant332,['Ant540']
Ant24,['Ant540']
Ant44,"['Ant332', 'Ant540', 'Ant24']"
Ant17,"['Ant332', 'Ant24', 'Ant44']"
Ant334,"['Ant332', 'Ant540', 'Ant17', 'Ant24', 'Ant44']"
Ant117,"['Ant332', 'Ant334', 'Ant540', 'Ant17', 'Ant24', 'Ant44']"
Ant592,"['Ant332', 'Ant334', 'Ant540', 'Ant117', 'Ant17', 'Ant44']"
Ant158,"['Ant332', 'Ant540', 'Ant117', 'Ant592', 'Ant17', 'Ant24', 'Ant44']"
Ant120,"['Ant332', 'Ant158', 'Ant540', 'Ant117', 'Ant592', 'Ant24', 'Ant44']"
Ant252,"['Ant332', 'Ant334', 'Ant158', 'Ant540', 'Ant117', 'Ant592', 'Ant17', 'Ant120', 'Ant24', 'Ant44']"
Ant19,"['Ant332', 'Ant334', 'Ant158', 'Ant540', 'Ant117', 'Ant592', 'Ant17', 'Ant252', 'Ant24', 'Ant44', 'Ant120']"
Ant632,"['Ant332', 'Ant334', 'Ant158', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant17', 'Ant252', 'Ant24', 'Ant120']"
Ant740,"['Ant332', 'Ant334', 'Ant158', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant17', 'Ant252', 'Ant24', 'Ant44', 'Ant120']"
Ant148,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant540', 'Ant19', 'Ant632', 'Ant252', 'Ant24', 'Ant44', 'Ant120']"
Ant650,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant632', 'Ant148', 'Ant252', 'Ant24', 'Ant44', 'Ant120']"
Ant502,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant17', 'Ant148', 'Ant650', 'Ant252', 'Ant44']"
Ant250,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant17', 'Ant502', 'Ant252', 'Ant24']"
Ant391,"['Ant740', 'Ant334', 'Ant158', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant17', 'Ant632', 'Ant502', 'Ant252', 'Ant24', 'Ant44', 'Ant120']"
Ant97,"['Ant740', 'Ant332', 'Ant158', 'Ant540', 'Ant117', 'Ant592', 'Ant17', 'Ant502', 'Ant148', 'Ant650', 'Ant120', 'Ant44']"
Ant176,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant391', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant17', 'Ant632', 'Ant502', 'Ant97', 'Ant148', 'Ant650', 'Ant252', 'Ant250', 'Ant24', 'Ant44', 'Ant120']"
Ant593,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant17', 'Ant632', 'Ant502', 'Ant148', 'Ant650', 'Ant252', 'Ant250', 'Ant97', 'Ant44', 'Ant120']"
Ant599,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant502', 'Ant17', 'Ant632', 'Ant97', 'Ant650', 'Ant252', 'Ant250', 'Ant24', 'Ant44', 'Ant120']"
Ant530,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant176', 'Ant391', 'Ant117', 'Ant592', 'Ant19', 'Ant599', 'Ant17', 'Ant650', 'Ant252', 'Ant250', 'Ant97', 'Ant24', 'Ant593', 'Ant44', 'Ant120']"
Ant476,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant176', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant502', 'Ant650', 'Ant593', 'Ant97', 'Ant530', 'Ant252', 'Ant44', 'Ant120']"
Ant27,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant650', 'Ant252', 'Ant250', 'Ant97', 'Ant24', 'Ant530', 'Ant44', 'Ant120', 'Ant593']"
Ant256,"['Ant740', 'Ant332', 'Ant158', 'Ant252', 'Ant117', 'Ant592', 'Ant599', 'Ant632', 'Ant97', 'Ant650', 'Ant120', 'Ant24']"
Ant311,"['Ant740', 'Ant334', 'Ant158', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant593', 'Ant19', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant650', 'Ant252', 'Ant24', 'Ant530', 'Ant27', 'Ant120']"
Ant51,"['Ant740', 'Ant332', 'Ant334', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant593', 'Ant592', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant97', 'Ant148', 'Ant650', 'Ant476', 'Ant252', 'Ant24', 'Ant120', 'Ant44']"
Ant237,"['Ant256', 'Ant740', 'Ant334', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant51', 'Ant592', 'Ant19', 'Ant599', 'Ant17', 'Ant502', 'Ant593', 'Ant97', 'Ant252', 'Ant250', 'Ant24', 'Ant530', 'Ant27', 'Ant44', 'Ant120']"
Ant264,"['Ant740', 'Ant334', 'Ant592', 'Ant158', 'Ant311', 'Ant391', 'Ant540', 'Ant117', 'Ant51', 'Ant19', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant237', 'Ant252', 'Ant250', 'Ant24', 'Ant27', 'Ant44']"
Ant262,"['Ant740', 'Ant332', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant530', 'Ant540', 'Ant117', 'Ant51', 'Ant593', 'Ant592', 'Ant17', 'Ant502', 'Ant97', 'Ant650', 'Ant476', 'Ant237', 'Ant252', 'Ant250', 'Ant27', 'Ant44', 'Ant120']"
Ant25,"['Ant256', 'Ant740', 'Ant262', 'Ant332', 'Ant334', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant592', 'Ant19', 'Ant599', 'Ant632', 'Ant502', 'Ant148', 'Ant650', 'Ant476', 'Ant237', 'Ant252', 'Ant250', 'Ant97', 'Ant24', 'Ant530', 'Ant27', 'Ant44', 'Ant120', 'Ant593']"
Ant263,"['Ant740', 'Ant262', 'Ant332', 'Ant334', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant51', 'Ant593', 'Ant592', 'Ant599', 'Ant17', 'Ant632', 'Ant650', 'Ant237', 'Ant252', 'Ant250', 'Ant24', 'Ant25', 'Ant530', 'Ant27', 'Ant44']"
Ant326,"['Ant740', 'Ant263', 'Ant332', 'Ant334', 'Ant264', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant19', 'Ant599', 'Ant17', 'Ant632', 'Ant593', 'Ant97', 'Ant148', 'Ant650', 'Ant476', 'Ant237', 'Ant252', 'Ant24', 'Ant25', 'Ant530', 'Ant27', 'Ant44', 'Ant120']"
Ant607,"['Ant740', 'Ant530', 'Ant263', 'Ant332', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant51', 'Ant593', 'Ant19', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant97', 'Ant326', 'Ant148', 'Ant650', 'Ant476', 'Ant237', 'Ant252', 'Ant250', 'Ant25', 'Ant27', 'Ant44', 'Ant120']"
Ant96,"['Ant607', 'Ant740', 'Ant263', 'Ant262', 'Ant332', 'Ant334', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant51', 'Ant592', 'Ant19', 'Ant599', 'Ant632', 'Ant25', 'Ant97', 'Ant530', 'Ant326', 'Ant650', 'Ant237', 'Ant252', 'Ant250', 'Ant24', 'Ant27', 'Ant44', 'Ant120', 'Ant593']"
Ant4,"['Ant740', 'Ant263', 'Ant262', 'Ant334', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant117', 'Ant51', 'Ant19', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant96', 'Ant326', 'Ant237', 'Ant252', 'Ant250', 'Ant25', 'Ant530', 'Ant27', 'Ant44', 'Ant120']"
Ant305,"['Ant607', 'Ant256', 'Ant740', 'Ant263', 'Ant262', 'Ant332', 'Ant334', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant4', 'Ant117', 'Ant51', 'Ant592', 'Ant19', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant96', 'Ant326', 'Ant97', 'Ant650', 'Ant237', 'Ant252', 'Ant250', 'Ant24', 'Ant25', 'Ant530', 'Ant27', 'Ant44', 'Ant120', 'Ant593']"
Ant647,"['Ant607', 'Ant740', 'Ant530', 'Ant263', 'Ant262', 'Ant332', 'Ant264', 'Ant158', 'Ant176', 'Ant391', 'Ant540', 'Ant25', 'Ant51', 'Ant593', 'Ant19', 'Ant632', 'Ant97', 'Ant96', 'Ant326', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant252', 'Ant120', 'Ant27', 'Ant44']"
Ant217,"['Ant740', 'Ant263', 'Ant262', 'Ant332', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant4', 'Ant117', 'Ant592', 'Ant502', 'Ant593', 'Ant530', 'Ant237', 'Ant252', 'Ant250', 'Ant25', 'Ant27', 'Ant44']"
Ant507,"['Ant647', 'Ant607', 'Ant256', 'Ant740', 'Ant263', 'Ant332', 'Ant158', 'Ant311', 'Ant176', 'Ant540', 'Ant4', 'Ant117', 'Ant530', 'Ant25', 'Ant51', 'Ant593', 'Ant592', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant97', 'Ant96', 'Ant326', 'Ant305', 'Ant148', 'Ant650', 'Ant217', 'Ant252', 'Ant250', 'Ant27', 'Ant44', 'Ant120']"
Ant564,"['Ant647', 'Ant607', 'Ant740', 'Ant263', 'Ant262', 'Ant332', 'Ant334', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant540', 'Ant4', 'Ant117', 'Ant507', 'Ant51', 'Ant592', 'Ant19', 'Ant17', 'Ant632', 'Ant502', 'Ant96', 'Ant326', 'Ant305', 'Ant650', 'Ant476', 'Ant217', 'Ant237', 'Ant252', 'Ant250', 'Ant24', 'Ant25', 'Ant530', 'Ant27', 'Ant44', 'Ant593']"
Ant59,"['Ant647', 'Ant607', 'Ant256', 'Ant740', 'Ant263', 'Ant262', 'Ant332', 'Ant334', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant564', 'Ant540', 'Ant4', 'Ant117', 'Ant507', 'Ant51', 'Ant592', 'Ant19', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant97', 'Ant96', 'Ant326', 'Ant305', 'Ant148', 'Ant650', 'Ant217', 'Ant237', 'Ant252', 'Ant250', 'Ant24', 'Ant25', 'Ant530', 'Ant27', 'Ant44', 'Ant593']"
Ant49,"['Ant607', 'Ant740', 'Ant263', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant564', 'Ant540', 'Ant4', 'Ant117', 'Ant59', 'Ant19', 'Ant599', 'Ant17', 'Ant632', 'Ant96', 'Ant326', 'Ant305', 'Ant217', 'Ant237', 'Ant252', 'Ant24', 'Ant25', 'Ant530', 'Ant27']"
Ant62,"['Ant647', 'Ant607', 'Ant740', 'Ant263', 'Ant262', 'Ant332', 'Ant334', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant564', 'Ant540', 'Ant4', 'Ant117', 'Ant507', 'Ant51', 'Ant59', 'Ant592', 'Ant19', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant96', 'Ant326', 'Ant305', 'Ant148', 'Ant650', 'Ant237', 'Ant252', 'Ant250', 'Ant97', 'Ant24', 'Ant25', 'Ant530', 'Ant27', 'Ant44', 'Ant120', 'Ant49']"
Ant638,"['Ant647', 'Ant607', 'Ant740', 'Ant332', 'Ant334', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant564', 'Ant540', 'Ant4', 'Ant117', 'Ant507', 'Ant51', 'Ant592', 'Ant599', 'Ant17', 'Ant632', 'Ant502', 'Ant96', 'Ant326', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant217', 'Ant237', 'Ant252', 'Ant593', 'Ant97', 'Ant24', 'Ant25', 'Ant27', 'Ant44', 'Ant120', 'Ant62', 'Ant49']"
Ant32,"['Ant647', 'Ant607', 'Ant256', 'Ant740', 'Ant263', 'Ant262', 'Ant332', 'Ant264', 'Ant158', 'Ant176', 'Ant391', 'Ant564', 'Ant540', 'Ant4', 'Ant117', 'Ant507', 'Ant51', 'Ant59', 'Ant592', 'Ant599', 'Ant25', 'Ant593', 'Ant638', 'Ant17', 'Ant632', 'Ant97', 'Ant96', 'Ant326', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant217', 'Ant237', 'Ant120', 'Ant250', 'Ant530', 'Ant62']"
Ant475,"['Ant647', 'Ant607', 'Ant740', 'Ant263', 'Ant262', 'Ant332', 'Ant334', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant564', 'Ant540', 'Ant4', 'Ant117', 'Ant507', 'Ant51', 'Ant59', 'Ant592', 'Ant19', 'Ant599', 'Ant32', 'Ant17', 'Ant632', 'Ant502', 'Ant96', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant217', 'Ant97', 'Ant237', 'Ant252', 'Ant250', 'Ant638', 'Ant25', 'Ant530', 'Ant27', 'Ant44', 'Ant120', 'Ant62', 'Ant49', 'Ant593']"
Ant299,"['Ant647', 'Ant607', 'Ant740', 'Ant263', 'Ant262', 'Ant332', 'Ant334', 'Ant264', 'Ant158', 'Ant311', 'Ant176', 'Ant391', 'Ant564', 'Ant540', 'Ant4', 'Ant117', 'Ant51', 'Ant59', 'Ant593', 'Ant592', 'Ant599', 'Ant32', 'Ant17', 'Ant632', 'Ant502', 'Ant96', 'Ant326', 'Ant305', 'Ant650', 'Ant476', 'Ant217', 'Ant475', 'Ant237', 'Ant252', 'Ant250', 'Ant638', 'Ant24', 'Ant25', 'Ant530', 'Ant27', 'Ant44', 'Ant120', 'Ant62']"
Ant320,"['Ant647', 'Ant607', 'Ant256', 'Ant299', 'Ant740', 'Ant262', 'Ant332', 'Ant158', 'Ant311', 'Ant176', 'Ant540', 'Ant4', 'Ant117', 'Ant507', 'Ant51', 'Ant59', 'Ant592', 'Ant19', 'Ant599', 'Ant32', 'Ant632', 'Ant530', 'Ant25', 'Ant638', 'Ant97', 'Ant96', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant475', 'Ant237', 'Ant252', 'Ant24', 'Ant27', 'Ant44', 'Ant120', 'Ant62', 'Ant593']"
