infectee,infectors
Ant607,['SEED']
Ant49,['Ant607']
Ant650,['Ant49']
Ant576,['Ant650']
Ant202,['Ant650']
Ant549,['Ant650']
Ant30,['Ant650']
Ant313,['Ant650']
Ant1,['Ant650']
Ant458,['Ant650']
Ant501,['Ant576']
Ant296,['Ant650']
Ant646,['Ant650']
Ant109,['Ant313']
Ant387,['Ant650']
Ant156,['Ant650']
Ant610,['Ant650']
Ant161,['Ant650']
Ant209,['Ant161']
Ant118,['Ant607']
Ant380,['Ant118']
Ant54,['Ant161']
Ant38,['Ant118']
Ant838,['Ant161']
Ant207,['Ant118']
Ant66,['Ant118']
Ant232,['Ant161']
Ant60,['Ant118']
Ant665,['Ant161']
Ant268,['Ant118']
Ant593,['Ant161']
Ant9,['Ant118']
Ant245,['Ant118']
Ant63,['Ant650']
Ant13,['Ant161']
Ant23,['Ant118']
Ant102,['Ant161']
Ant98,['Ant161']
Ant190,['Ant161']
Ant356,['Ant161']
Ant124,['Ant356']
Ant299,['Ant356']
Ant530,['Ant356']
Ant20,['Ant356']
Ant55,['Ant118']
Ant43,['Ant118']
Ant332,['Ant118']
Ant72,['Ant356']
Ant229,['Ant356']
Ant42,['Ant356']
Ant227,['Ant356']
Ant206,['Ant229']
Ant113,['Ant356']
Ant24,['Ant118']
Ant635,['Ant356']
Ant91,['Ant356']
Ant64,['Ant356']
Ant376,['Ant356']
Ant301,['Ant356']
Ant604,['Ant356']
Ant174,['Ant356']
Ant170,['Ant356']
Ant433,['Ant356']
Ant0,['Ant356']
Ant74,['Ant356']
Ant135,['Ant118']
Ant176,['Ant356']
Ant68,['Ant356']
Ant264,['Ant356']
Ant437,['Ant118']
Ant954,['Ant118']
Ant560,['Ant118']
Ant212,['Ant118']
Ant210,['Ant118']
Ant929,['Ant356']
Ant242,['Ant356']
Ant289,['Ant356']
Ant331,['Ant118']
Ant326,['Ant118']
Ant250,['Ant356']
Ant175,['Ant356']
Ant638,['Ant356']
Ant507,['Ant356']
Ant353,['Ant356']
Ant673,['Ant356']
Ant462,['Ant356']
Ant140,['Ant356']
Ant172,['Ant353']
Ant12,['Ant356']
Ant324,['Ant353']
Ant397,['Ant356']
Ant620,['Ant356']
Ant169,['Ant353']
Ant131,['Ant620']
Ant308,['Ant620']
Ant120,['Ant620']
Ant147,['Ant620']
Ant196,['Ant620']
Ant62,['Ant620']
Ant257,['Ant620']
Ant57,['Ant620']
Ant7,['Ant620']
Ant19,['Ant620']
Ant509,['Ant620']
Ant311,['Ant620']
Ant262,['Ant620']
Ant158,['Ant620']
Ant261,['Ant620']
Ant96,['Ant620']
Ant260,['Ant620']
Ant534,['Ant620']
Ant215,['Ant620']
Ant80,['Ant620']
Ant52,['Ant620']
Ant14,['Ant353']
Ant144,['Ant353']
Ant592,['Ant356']
Ant29,['Ant356']
Ant614,['Ant620']
Ant159,['Ant620']
Ant482,['Ant356']
Ant395,['Ant620']
Ant252,['Ant620']
Ant492,['Ant620']
Ant97,['Ant620']
Ant27,['Ant620']
Ant51,['Ant620']
Ant621,['Ant620']
Ant2,['Ant621']
Ant6,['Ant621']
Ant647,['Ant621']
Ant263,['Ant620']
Ant149,['Ant621']
Ant740,['Ant621']
Ant48,['Ant621']
Ant137,['Ant621']
Ant127,['Ant621']
Ant195,['Ant621']
Ant126,['Ant353']
Ant70,['Ant621']
Ant334,['Ant621']
Ant391,['Ant621']
Ant26,['Ant620']
