infectee,infectors
Ant278,['SEED']
Ant592,['Ant278']
Ant663,['Ant592']
Ant68,['Ant278']
Ant26,['Ant278']
Ant390,['Ant278']
Ant27,['Ant26']
Ant48,['Ant26']
Ant221,['Ant26']
Ant215,['Ant221']
Ant115,['Ant221']
Ant28,['Ant221']
Ant219,['Ant26']
Ant256,['Ant221']
Ant437,['Ant221']
Ant0,['Ant221']
Ant170,['Ant221']
Ant142,['Ant221']
Ant251,['Ant221']
Ant564,['Ant28']
Ant334,['Ant28']
Ant158,['Ant221']
Ant20,['Ant221']
Ant169,['Ant221']
Ant4,['Ant221']
Ant126,['Ant221']
Ant356,['Ant251']
Ant556,['Ant356']
Ant331,['Ant356']
Ant44,['Ant356']
Ant50,['Ant221']
Ant51,['Ant356']
Ant172,['Ant356']
Ant492,['Ant356']
Ant161,['Ant221']
Ant509,['Ant356']
Ant159,['Ant356']
Ant227,['Ant356']
Ant217,['Ant356']
Ant102,['Ant356']
Ant621,['Ant227']
Ant23,['Ant621']
Ant17,['Ant621']
Ant501,['Ant621']
Ant229,['Ant356']
Ant311,['Ant356']
Ant32,['Ant621']
Ant475,['Ant621']
Ant109,['Ant621']
Ant156,['Ant251']
Ant105,['Ant621']
Ant137,['Ant356']
Ant9,['Ant621']
Ant124,['Ant621']
Ant604,['Ant356']
Ant81,['Ant356']
Ant245,['Ant356']
Ant518,['Ant227']
Ant212,['Ant621']
Ant207,['Ant621']
Ant70,['Ant621']
Ant13,['Ant621']
Ant462,['Ant621']
Ant614,['Ant356']
Ant54,['Ant621']
Ant252,['Ant356']
Ant665,['Ant621']
Ant196,['Ant621']
Ant954,['Ant621']
Ant482,['Ant621']
Ant534,['Ant621']
Ant186,['Ant621']
Ant289,['Ant356']
Ant175,['Ant621']
Ant476,['Ant621']
Ant391,['Ant621']
Ant458,['Ant621']
Ant308,['Ant356']
Ant398,['Ant356']
Ant74,['Ant356']
Ant76,['Ant621']
Ant38,['Ant621']
Ant71,['Ant621']
Ant59,['Ant356']
Ant173,['Ant621']
Ant650,['Ant621']
Ant2,['Ant621']
Ant324,['Ant621']
Ant209,['Ant621']
Ant178,['Ant621']
Ant97,['Ant356']
Ant111,['Ant356']
Ant347,['Ant356']
Ant53,['Ant621']
Ant131,['Ant356']
Ant397,['Ant621']
Ant313,['Ant621']
Ant96,['Ant621']
Ant7,['Ant196']
Ant35,['Ant621']
Ant118,['Ant621']
Ant220,['Ant621']
Ant57,['Ant621']
Ant580,['Ant331']
Ant243,['Ant621']
Ant19,['Ant621']
Ant632,['Ant621']
Ant191,['Ant621']
Ant740,['Ant621']
Ant112,['Ant621']
Ant395,['Ant621']
Ant218,['Ant621']
Ant244,['Ant621']
Ant60,['Ant621']
Ant260,['Ant621']
Ant301,['Ant621']
Ant15,['Ant621']
Ant530,['Ant118']
Ant298,['Ant621']
Ant540,['Ant621']
Ant176,['Ant621']
Ant299,['Ant621']
Ant194,['Ant621']
Ant342,['Ant621']
Ant12,['Ant621']
Ant6,['Ant621']
Ant607,['Ant621']
Ant43,['Ant621']
Ant242,['Ant621']
Ant65,['Ant356']
Ant264,['Ant580']
Ant380,['Ant621']
Ant638,['Ant356']
Ant296,['Ant621']
Ant30,['Ant621']
Ant538,['Ant621']
Ant62,['Ant621']
Ant576,['Ant621']
Ant206,['Ant580']
Ant329,['Ant580']
Ant610,['Ant621']
Ant263,['Ant621']
Ant394,['Ant621']
Ant127,['Ant356']
Ant117,['Ant621']
Ant198,['Ant621']
Ant149,['Ant621']
Ant673,['Ant621']
Ant52,['Ant621']
Ant66,['Ant2']
Ant255,['Ant621']
Ant599,['Ant621']
Ant250,['Ant621']
Ant560,['Ant621']
Ant85,['Ant621']
Ant72,['Ant621']
Ant190,['Ant621']
Ant1,['Ant621']
Ant238,['Ant621']
Ant210,['Ant621']
