infectee,infectors
Ant25,['SEED']
Ant62,['Ant25']
Ant52,['Ant62']
Ant638,['Ant25']
Ant105,['Ant25']
Ant318,['Ant52']
Ant673,['Ant25']
Ant387,['Ant25']
Ant81,['Ant25']
Ant492,['Ant81']
Ant102,['Ant25']
Ant142,['Ant492']
Ant353,['Ant318']
Ant245,['Ant353']
Ant32,['Ant353']
Ant218,['Ant353']
Ant305,['Ant353']
Ant6,['Ant353']
Ant169,['Ant353']
Ant242,['Ant353']
Ant159,['Ant353']
Ant334,['Ant353']
Ant135,['Ant492']
Ant268,['Ant353']
Ant170,['Ant353']
Ant126,['Ant492']
Ant308,['Ant492']
Ant68,['Ant492']
Ant97,['Ant353']
Ant332,['Ant353']
Ant66,['Ant353']
Ant40,['Ant353']
Ant580,['Ant353']
Ant50,['Ant353']
Ant191,['Ant353']
Ant391,['Ant353']
Ant13,['Ant492']
Ant113,['Ant353']
Ant320,['Ant353']
Ant229,['Ant353']
Ant347,['Ant353']
Ant342,['Ant353']
Ant26,['Ant353']
Ant174,['Ant353']
Ant29,['Ant353']
Ant250,['Ant353']
Ant255,['Ant353']
Ant99,['Ant353']
Ant437,['Ant353']
Ant111,['Ant353']
Ant148,['Ant229']
Ant663,['Ant229']
Ant549,['Ant229']
Ant294,['Ant353']
Ant55,['Ant229']
Ant256,['Ant353']
Ant27,['Ant353']
Ant243,['Ant353']
Ant226,['Ant353']
Ant650,['Ant353']
Ant71,['Ant353']
Ant100,['Ant229']
Ant207,['Ant353']
Ant195,['Ant353']
Ant91,['Ant353']
Ant263,['Ant353']
Ant261,['Ant353']
Ant30,['Ant353']
Ant632,['Ant353']
Ant20,['Ant353']
Ant114,['Ant353']
Ant196,['Ant353']
Ant614,['Ant353']
Ant209,['Ant353']
Ant607,['Ant353']
Ant620,['Ant256']
Ant198,['Ant620']
Ant592,['Ant620']
Ant376,['Ant353']
Ant646,['Ant353']
Ant74,['Ant353']
Ant59,['Ant229']
Ant43,['Ant353']
Ant139,['Ant620']
Ant5,['Ant353']
Ant929,['Ant353']
Ant665,['Ant580']
Ant57,['Ant665']
Ant156,['Ant620']
