infectee,infectors
Ant301,['SEED']
Ant390,['Ant301']
Ant156,"['Ant301', 'Ant390']"
Ant929,"['Ant301', 'Ant390', 'Ant100']"
Ant475,"['Ant929', 'Ant301', 'Ant156', 'Ant390', 'Ant100']"
Ant294,"['Ant929', 'Ant301', 'Ant100']"
Ant113,"['Ant929', 'Ant301', 'Ant475', 'Ant294', 'Ant100']"
Ant13,"['Ant113', 'Ant929', 'Ant301', 'Ant475', 'Ant294', 'Ant100']"
Ant6,"['Ant113', 'Ant929', 'Ant301', 'Ant156', 'Ant390', 'Ant13', 'Ant475', 'Ant294', 'Ant100']"
Ant219,"['Ant301', 'Ant156', 'Ant390', 'Ant6', 'Ant475']"
Ant673,"['Ant113', 'Ant929', 'Ant301', 'Ant475', 'Ant6', 'Ant13', 'Ant294', 'Ant100']"
Ant556,"['Ant113', 'Ant301', 'Ant475', 'Ant156', 'Ant390', 'Ant6', 'Ant13', 'Ant219']"
Ant173,"['Ant556', 'Ant301', 'Ant156', 'Ant390', 'Ant6', 'Ant13', 'Ant475', 'Ant294', 'Ant219', 'Ant100']"
Ant195,"['Ant113', 'Ant929', 'Ant556', 'Ant673', 'Ant301', 'Ant475', 'Ant6', 'Ant13', 'Ant294', 'Ant219', 'Ant173', 'Ant100']"
Ant257,"['Ant556', 'Ant156', 'Ant173', 'Ant390', 'Ant6', 'Ant301', 'Ant475', 'Ant219']"
Ant38,"['Ant113', 'Ant195', 'Ant929', 'Ant556', 'Ant673', 'Ant301', 'Ant6', 'Ant13', 'Ant475', 'Ant294', 'Ant219', 'Ant173']"
Ant12,"['Ant113', 'Ant195', 'Ant929', 'Ant556', 'Ant257', 'Ant301', 'Ant390', 'Ant6', 'Ant13', 'Ant475', 'Ant294', 'Ant219', 'Ant173', 'Ant38']"
Ant158,"['Ant113', 'Ant195', 'Ant929', 'Ant556', 'Ant257', 'Ant673', 'Ant301', 'Ant156', 'Ant475', 'Ant390', 'Ant6', 'Ant13', 'Ant12', 'Ant294', 'Ant219', 'Ant173', 'Ant38', 'Ant100']"
Ant347,"['Ant113', 'Ant929', 'Ant556', 'Ant257', 'Ant673', 'Ant301', 'Ant156', 'Ant158', 'Ant390', 'Ant6', 'Ant13', 'Ant12', 'Ant475', 'Ant294', 'Ant219', 'Ant173', 'Ant38', 'Ant100']"
Ant97,"['Ant113', 'Ant195', 'Ant929', 'Ant556', 'Ant673', 'Ant301', 'Ant158', 'Ant390', 'Ant6', 'Ant13', 'Ant12', 'Ant475', 'Ant294', 'Ant173', 'Ant38', 'Ant100', 'Ant347']"
Ant191,"['Ant113', 'Ant195', 'Ant929', 'Ant556', 'Ant673', 'Ant390', 'Ant97', 'Ant294', 'Ant38', 'Ant100', 'Ant347']"
Ant575,"['Ant191', 'Ant12']"
Ant217,"['Ant195', 'Ant929', 'Ant556', 'Ant257', 'Ant301', 'Ant156', 'Ant158', 'Ant390', 'Ant6', 'Ant97', 'Ant475', 'Ant347', 'Ant38', 'Ant100', 'Ant219', 'Ant173']"
Ant299,"['Ant556', 'Ant257', 'Ant301', 'Ant156', 'Ant158', 'Ant390', 'Ant6', 'Ant475', 'Ant173', 'Ant347', 'Ant217', 'Ant219']"
