infectee,infectors
Ant100,['SEED']
Ant334,['Ant100']
Ant81,['Ant100']
Ant191,"['Ant81', 'Ant100', 'Ant334']"
Ant229,"['Ant191', 'Ant100']"
Ant32,"['Ant229', 'Ant191', 'Ant334', 'Ant81', 'Ant100']"
Ant243,"['Ant191', 'Ant334', 'Ant81', 'Ant32', 'Ant100']"
Ant245,"['Ant229', 'Ant191', 'Ant334', 'Ant243', 'Ant81', 'Ant32', 'Ant100']"
Ant142,"['Ant229', 'Ant191', 'Ant334', 'Ant243', 'Ant245', 'Ant81', 'Ant32', 'Ant100']"
Ant50,"['Ant229', 'Ant191', 'Ant334', 'Ant243', 'Ant245', 'Ant81', 'Ant32', 'Ant142', 'Ant100']"
Ant52,"['Ant229', 'Ant191', 'Ant334', 'Ant243', 'Ant245', 'Ant50', 'Ant81', 'Ant32', 'Ant142', 'Ant100']"
Ant391,"['Ant229', 'Ant191', 'Ant334', 'Ant245', 'Ant50', 'Ant52', 'Ant142', 'Ant32', 'Ant100']"
Ant261,"['Ant191', 'Ant334', 'Ant243', 'Ant245', 'Ant50', 'Ant52', 'Ant142', 'Ant81', 'Ant32', 'Ant391', 'Ant100']"
Ant646,"['Ant229', 'Ant191', 'Ant334', 'Ant245', 'Ant81', 'Ant52', 'Ant50', 'Ant32', 'Ant142', 'Ant261', 'Ant100']"
Ant673,"['Ant229', 'Ant191', 'Ant334', 'Ant646', 'Ant243', 'Ant245', 'Ant50', 'Ant52', 'Ant142', 'Ant81', 'Ant32', 'Ant391', 'Ant261', 'Ant100']"
Ant5,"['Ant191', 'Ant334', 'Ant646', 'Ant243', 'Ant245', 'Ant50', 'Ant52', 'Ant142', 'Ant673', 'Ant261', 'Ant391', 'Ant81', 'Ant32', 'Ant100']"
Ant549,"['Ant229', 'Ant100', 'Ant243', 'Ant245', 'Ant50']"
Ant665,"['Ant549', 'Ant191', 'Ant334', 'Ant646', 'Ant243', 'Ant245', 'Ant50', 'Ant52', 'Ant673', 'Ant261', 'Ant81', 'Ant5', 'Ant32', 'Ant391', 'Ant100']"
Ant353,"['Ant665', 'Ant245', 'Ant261', 'Ant81', 'Ant646', 'Ant391', 'Ant229', 'Ant5', 'Ant50', 'Ant52', 'Ant191', 'Ant32', 'Ant142', 'Ant673', 'Ant100', 'Ant334']"
Ant437,"['Ant229', 'Ant549', 'Ant334', 'Ant646', 'Ant243', 'Ant245', 'Ant50', 'Ant52', 'Ant142', 'Ant673', 'Ant665', 'Ant261', 'Ant5', 'Ant81', 'Ant32', 'Ant100']"
Ant607,"['Ant353', 'Ant229', 'Ant191', 'Ant334', 'Ant646', 'Ant243', 'Ant245', 'Ant50', 'Ant52', 'Ant142', 'Ant673', 'Ant665', 'Ant261', 'Ant391', 'Ant5', 'Ant81', 'Ant32', 'Ant100']"
Ant209,"['Ant353', 'Ant229', 'Ant549', 'Ant191', 'Ant646', 'Ant243', 'Ant245', 'Ant50', 'Ant52', 'Ant142', 'Ant673', 'Ant665', 'Ant261', 'Ant5', 'Ant607', 'Ant81', 'Ant437', 'Ant32', 'Ant100']"
Ant59,"['Ant353', 'Ant229', 'Ant191', 'Ant334', 'Ant243', 'Ant245', 'Ant50', 'Ant52', 'Ant607', 'Ant209', 'Ant665', 'Ant261', 'Ant81', 'Ant5', 'Ant32', 'Ant391', 'Ant142', 'Ant673', 'Ant437', 'Ant100']"
Ant174,"['Ant229', 'Ant191', 'Ant334', 'Ant646', 'Ant243', 'Ant245', 'Ant50', 'Ant52', 'Ant59', 'Ant142', 'Ant673', 'Ant261', 'Ant391', 'Ant5', 'Ant607', 'Ant81', 'Ant32', 'Ant437', 'Ant100']"
Ant68,"['Ant353', 'Ant191', 'Ant334', 'Ant646', 'Ant243', 'Ant245', 'Ant50', 'Ant52', 'Ant59', 'Ant142', 'Ant673', 'Ant665', 'Ant261', 'Ant391', 'Ant5', 'Ant607', 'Ant81', 'Ant174', 'Ant32', 'Ant437', 'Ant100']"
Ant29,"['Ant353', 'Ant191', 'Ant665', 'Ant607', 'Ant261', 'Ant174', 'Ant391', 'Ant5', 'Ant209', 'Ant50', 'Ant52', 'Ant59', 'Ant32', 'Ant142', 'Ant673', 'Ant68']"
