infectee,infectors
Ant252,['SEED']
Ant650,['Ant252']
Ant169,['Ant650']
Ant600,['Ant650']
Ant30,['Ant650']
Ant229,['Ant650']
Ant342,['Ant650']
Ant261,['Ant252']
Ant1,['Ant30']
Ant313,['Ant261']
Ant255,['Ant261']
Ant43,['Ant650']
Ant12,['Ant650']
Ant433,['Ant43']
Ant102,['Ant261']
Ant100,['Ant43']
Ant176,['Ant261']
Ant98,['Ant261']
Ant560,['Ant43']
Ant207,['Ant43']
Ant72,['Ant261']
Ant614,['Ant43']
Ant476,['Ant43']
Ant647,['Ant43']
Ant38,['Ant43']
Ant219,['Ant43']
Ant80,['Ant43']
Ant212,['Ant43']
Ant68,['Ant261']
Ant673,['Ant43']
Ant592,['Ant43']
Ant257,['Ant43']
Ant492,['Ant43']
Ant109,['Ant261']
Ant144,['Ant43']
Ant54,['Ant261']
Ant838,['Ant43']
Ant264,['Ant261']
Ant26,['Ant261']
Ant646,['Ant43']
Ant232,['Ant650']
Ant14,['Ant43']
Ant147,['Ant43']
Ant593,['Ant43']
Ant331,['Ant43']
Ant437,['Ant43']
Ant42,['Ant43']
Ant296,['Ant43']
Ant665,['Ant43']
Ant250,['Ant261']
Ant301,['Ant43']
Ant268,['Ant43']
Ant62,['Ant43']
Ant638,['Ant43']
Ant170,['Ant261']
Ant549,['Ant43']
Ant139,['Ant43']
Ant23,['Ant43']
Ant610,['Ant43']
Ant175,['Ant43']
Ant462,['Ant43']
Ant19,['Ant43']
Ant954,['Ant43']
Ant6,['Ant43']
Ant210,['Ant43']
Ant55,['Ant43']
Ant159,['Ant43']
Ant507,['Ant43']
Ant0,['Ant261']
Ant118,['Ant43']
Ant576,['Ant43']
Ant13,['Ant261']
Ant161,['Ant43']
Ant2,['Ant43']
Ant131,['Ant43']
Ant158,['Ant43']
Ant198,['Ant43']
Ant740,['Ant118']
Ant326,['Ant43']
Ant308,['Ant43']
Ant540,['Ant43']
Ant97,['Ant43']
Ant149,['Ant43']
Ant501,['Ant43']
Ant202,['Ant43']
Ant209,['Ant540']
Ant35,['Ant43']
Ant929,['Ant43']
Ant334,['Ant43']
Ant48,['Ant43']
Ant195,['Ant43']
Ant74,['Ant540']
Ant137,['Ant43']
Ant263,['Ant43']
Ant356,['Ant540']
Ant305,['Ant356']
Ant215,['Ant43']
Ant599,['Ant43']
Ant174,['Ant43']
Ant262,['Ant43']
Ant113,['Ant43']
Ant49,['Ant43']
Ant311,['Ant43']
Ant190,['Ant356']
Ant289,['Ant43']
Ant509,['Ant43']
Ant52,['Ant43']
Ant552,['Ant43']
Ant186,['Ant43']
Ant376,['Ant43']
Ant332,['Ant43']
Ant153,['Ant43']
Ant242,['Ant356']
Ant135,['Ant43']
Ant156,['Ant356']
Ant127,['Ant43']
Ant51,['Ant43']
Ant564,['Ant43']
Ant621,['Ant118']
Ant458,['Ant621']
Ant206,['Ant621']
Ant387,['Ant621']
Ant24,['Ant621']
Ant237,['Ant621']
Ant620,['Ant621']
Ant635,['Ant621']
Ant604,['Ant621']
Ant534,['Ant621']
Ant380,['Ant147']
Ant607,['Ant621']
Ant245,['Ant620']
Ant20,['Ant621']
Ant126,['Ant621']
Ant140,['Ant356']
Ant29,['Ant621']
Ant7,['Ant621']
Ant227,['Ant621']
Ant120,['Ant620']
Ant324,['Ant620']
Ant115,['Ant621']
Ant318,['Ant621']
Ant82,['Ant621']
Ant63,['Ant621']
Ant66,['Ant621']
Ant395,['Ant356']
Ant299,['Ant621']
Ant172,['Ant621']
Ant397,['Ant621']
Ant96,['Ant621']
Ant9,['Ant620']
Ant482,['Ant621']
Ant196,['Ant621']
Ant64,['Ant621']
Ant260,['Ant621']
Ant27,['Ant621']
Ant17,['Ant621']
Ant353,['Ant621']
Ant57,['Ant621']
Ant91,['Ant621']
Ant391,['Ant621']
Ant124,['Ant621']
Ant60,['Ant621']
Ant530,['Ant621']
Ant70,['Ant621']
