infectee,infectors
EGMREEG,['SEED']
REMWHEG,['EGMREEG']
BKMLGLG,['REMWHEG']
LBREBKM,['REMWHEG']
WHMWHWH,['REMWHEG']
EGMWHWH,"['LBREBKM', 'REMWHEG']"
EGMLGOR,"['EGMWHWH', 'LBREBKM', 'REMWHEG']"
REURBKM,"['REMWHEG', 'WHMWHWH', 'EGMLGOR', 'LBREBKM', 'EGMWHWH']"
REMVIWH,"['REURBKM', 'REMWHEG', 'WHMWHWH', 'EGMLGOR', 'LBREBKM', 'EGMWHWH']"
EGMFPWH,"['REURBKM', 'REMVIWH', 'EGMWHWH', 'EGMLGOR', 'LBREBKM', 'EGMREEG', 'REMWHEG']"
EGMWHLG,"['REURBKM', 'REMVIWH', 'EGMWHWH', 'EGMLGOR', 'LBREBKM', 'EGMFPWH', 'EGMREEG', 'REMWHEG']"
EGMYEUR,['REMVIWH']
EGMORUR,"['REMWHEG', 'EGMREEG', 'EGMWHLG', 'EGMFPWH']"
FPEGEGM,"['EGMORUR', 'EGMFPWH', 'EGMREEG', 'EGMWHLG', 'REMWHEG']"
BKMWHWH,"['REMVIWH', 'EGMFPWH', 'REMWHEG', 'EGMYEUR']"
WHWHEGM,"['EGMWHWH', 'EGMORUR', 'EGMFPWH', 'EGMREEG', 'EGMWHLG', 'REMWHEG', 'BKMLGLG', 'FPEGEGM']"
EGMBKEG,"['EGMYELG', 'URMREWH']"
FPWHYEM,"['BKMWHWH', 'EGMFPWH', 'REMWHEG']"
EGMYEWH,"['EGMBKEG', 'EGMYELG']"
EGMEGVI,"['EGMLGOR', 'REURBKM', 'EGMWHWH', 'LBREBKM', 'EGMWHLG', 'REMVIWH', 'REMWHEG', 'EGMFPWH']"
WHFPYEM,"['REMWHEG', 'BKMWHWH', 'EGMREEG', 'WHWHEGM', 'EGMORUR', 'FPWHYEM', 'EGMWHLG', 'FPEGEGM', 'EGMFPWH']"
BKMVILB,"['WHFPYEM', 'EGMBKEG', 'URMREWH', 'EGMWHLG']"
BKMYEBK,"['WHFPYEM', 'EGMORUR', 'EGMFPWH', 'EGMREEG', 'EGMWHLG', 'REMWHEG', 'WHWHEGM', 'FPEGEGM']"
YEREEGM,"['WHFPYEM', 'EGMORUR', 'REMWHEG', 'EGMREEG', 'WHWHEGM', 'EGMWHLG', 'FPEGEGM', 'BKMYEBK', 'EGMFPWH']"
BKREEGM,"['REMVIWH', 'BKMWHWH', 'EGMYEUR']"
EGMEGYE,['BKMYEBK']
FPYEBKM,"['EGMEGYE', 'BKMYEBK']"
EGMWHFP,"['EGMBKEG', 'URMREWH', 'BKMVILB', 'EGMYEWH', 'EGMYELG']"
BKREBKM,"['WHWHEGM', 'REMWHEG', 'BKMLGLG']"
BKFPEGM,"['REMWHEG', 'BKREBKM']"
VIVIEGM,"['BKFPEGM', 'REMWHEG', 'BKREBKM']"
BKMREYE,['EGMORUR']
WHEGEGM,"['BKREBKM', 'REMWHEG']"
REREEGM,"['BKFPEGM', 'VIVIEGM', 'BKREBKM', 'WHEGEGM', 'REMWHEG']"
EGMRELB,"['EGMORUR', 'BKMREYE']"
WHFPEGM,"['BKFPEGM', 'REREEGM', 'VIVIEGM', 'BKREBKM', 'REMWHEG']"
FPLGEGM,"['REMWHEG', 'REREEGM', 'WHEGEGM', 'BKREBKM']"
WHBKEGM,"['FPLGEGM', 'REREEGM', 'BKREBKM', 'REMWHEG', 'WHFPEGM', 'WHEGEGM']"
EGMYEBK,"['REREEGM', 'WHFPEGM', 'WHBKEGM']"
BKMREWH,"['EGMRELB', 'EGMORUR', 'BKMREYE']"
