infectee,infectors
Ant124,['SEED']
Ant311,['Ant124']
Ant158,['Ant124']
Ant390,['Ant158']
Ant342,['Ant158']
Ant30,['Ant124']
Ant109,['Ant124']
Ant19,['Ant124']
Ant564,['Ant124']
Ant176,['Ant124']
Ant60,['Ant124']
Ant353,['Ant124']
Ant9,['Ant124']
Ant131,['Ant353']
Ant44,['Ant353']
Ant347,['Ant353']
Ant308,['Ant353']
Ant73,['Ant353']
Ant91,['Ant353']
Ant614,['Ant124']
Ant207,['Ant353']
Ant26,['Ant353']
Ant232,['Ant353']
Ant202,['Ant353']
Ant97,['Ant353']
Ant552,['Ant353']
Ant98,['Ant353']
Ant38,['Ant353']
Ant242,['Ant552']
Ant191,['Ant131']
Ant356,['Ant131']
Ant492,['Ant356']
Ant43,['Ant356']
Ant27,['Ant356']
Ant394,['Ant191']
Ant195,['Ant131']
Ant0,['Ant191']
Ant76,['Ant356']
Ant560,['Ant356']
Ant263,['Ant356']
Ant190,['Ant353']
Ant621,['Ant263']
Ant149,['Ant621']
Ant527,['Ant621']
Ant620,['Ant621']
Ant538,['Ant620']
Ant50,['Ant620']
Ant593,['Ant621']
Ant437,['Ant620']
Ant115,['Ant620']
Ant142,['Ant621']
Ant599,['Ant621']
Ant475,['Ant621']
Ant169,['Ant620']
Ant173,['Ant620']
Ant117,['Ant621']
Ant140,['Ant620']
Ant507,['Ant621']
Ant257,['Ant621']
Ant238,['Ant621']
Ant14,['Ant621']
Ant268,['Ant620']
Ant218,['Ant620']
Ant196,['Ant621']
Ant530,['Ant621']
Ant29,['Ant620']
Ant260,['Ant621']
Ant255,['Ant621']
Ant298,['Ant621']
Ant52,['Ant620']
Ant113,['Ant621']
Ant148,['Ant621']
Ant100,['Ant621']
Ant186,['Ant621']
Ant42,['Ant621']
Ant198,['Ant621']
Ant462,['Ant621']
Ant482,['Ant621']
Ant63,['Ant620']
Ant387,['Ant621']
Ant6,['Ant621']
Ant4,['Ant621']
Ant458,['Ant621']
Ant23,['Ant621']
Ant178,['Ant620']
Ant217,['Ant621']
Ant540,['Ant621']
Ant153,['Ant621']
Ant332,['Ant621']
Ant252,['Ant621']
Ant400,['Ant621']
Ant324,['Ant621']
Ant139,['Ant620']
Ant318,['Ant621']
Ant64,['Ant621']
Ant7,['Ant621']
Ant395,['Ant620']
Ant156,['Ant621']
Ant55,['Ant621']
Ant380,['Ant621']
Ant243,['Ant621']
Ant219,['Ant620']
Ant137,['Ant353']
Ant215,['Ant353']
Ant13,['Ant621']
Ant289,['Ant621']
Ant127,['Ant620']
Ant159,['Ant540']
Ant209,['Ant621']
Ant32,['Ant621']
Ant294,['Ant621']
Ant518,['Ant621']
Ant501,['Ant353']
