infectee,infectors
Ant395,['SEED']
Ant621,['Ant395']
Ant159,['Ant621']
Ant394,['Ant621']
Ant74,['Ant621']
Ant28,['Ant621']
Ant299,['Ant621']
Ant475,['Ant621']
Ant650,['Ant621']
Ant196,['Ant621']
Ant59,['Ant196']
Ant169,['Ant621']
Ant387,['Ant650']
Ant255,['Ant196']
Ant117,['Ant621']
Ant52,['Ant621']
Ant610,['Ant621']
Ant540,['Ant621']
Ant219,['Ant621']
Ant156,['Ant621']
Ant580,['Ant621']
Ant6,['Ant621']
Ant212,['Ant621']
Ant301,['Ant621']
Ant57,['Ant621']
Ant105,['Ant621']
Ant148,['Ant621']
Ant390,['Ant621']
Ant226,['Ant540']
Ant620,['Ant621']
Ant646,['Ant621']
Ant170,['Ant621']
Ant305,['Ant540']
Ant318,['Ant621']
Ant376,['Ant621']
Ant70,['Ant621']
Ant320,['Ant621']
Ant198,['Ant621']
Ant26,['Ant621']
Ant2,['Ant540']
Ant635,['Ant621']
Ant30,['Ant540']
Ant549,['Ant621']
Ant158,['Ant621']
Ant65,['Ant621']
Ant263,['Ant540']
Ant243,['Ant540']
Ant256,['Ant621']
Ant268,['Ant621']
Ant638,['Ant540']
Ant137,['Ant621']
Ant71,['Ant540']
Ant244,['Ant621']
Ant27,['Ant540']
Ant501,['Ant117']
Ant113,['Ant621']
Ant43,['Ant621']
Ant229,['Ant621']
Ant356,['Ant621']
Ant12,['Ant621']
Ant174,['Ant540']
Ant663,['Ant356']
Ant81,['Ant621']
Ant294,['Ant621']
Ant261,['Ant621']
Ant68,['Ant540']
Ant257,['Ant621']
Ant527,['Ant621']
Ant149,['Ant621']
Ant173,['Ant621']
Ant55,['Ant621']
Ant32,['Ant621']
Ant191,['Ant620']
Ant25,['Ant621']
Ant13,['Ant621']
Ant607,['Ant356']
Ant202,['Ant621']
Ant102,['Ant621']
Ant250,['Ant621']
Ant38,['Ant621']
Ant665,['Ant356']
Ant29,['Ant665']
Ant99,['Ant621']
Ant552,['Ant621']
Ant353,['Ant665']
Ant40,['Ant621']
Ant135,['Ant621']
Ant265,['Ant621']
Ant195,['Ant621']
Ant20,['Ant621']
Ant929,['Ant621']
Ant308,['Ant621']
Ant604,['Ant621']
Ant437,['Ant621']
Ant142,['Ant621']
Ant50,['Ant621']
Ant66,['Ant665']
Ant82,['Ant621']
Ant242,['Ant621']
Ant114,['Ant621']
Ant126,['Ant665']
Ant334,['Ant621']
Ant91,['Ant621']
Ant209,['Ant621']
Ant217,['Ant621']
Ant97,['Ant621']
Ant347,['Ant621']
Ant245,['Ant621']
Ant600,['Ant621']
Ant62,['Ant353']
Ant207,['Ant621']
Ant218,['Ant621']
Ant80,['Ant621']
Ant4,['Ant621']
Ant575,['Ant356']
Ant492,['Ant621']
Ant112,['Ant621']
Ant100,['Ant621']
Ant5,['Ant665']
Ant260,['Ant621']
Ant673,['Ant665']
Ant278,['Ant621']
Ant838,['Ant621']
Ant592,['Ant621']
Ant342,['Ant621']
Ant332,['Ant621']
Ant42,['Ant621']
Ant111,['Ant621']
Ant614,['Ant621']
Ant391,['Ant621']
Ant139,['Ant621']
Ant556,['Ant621']
Ant632,['Ant621']
