infectee,infectors
092315002,['SEED']
082298310,['092315002']
092029124,['082298310']
095595368,['082298310']
092368040,['082298310']
092628063,['092368040']
092099895,['092029124']
081306258,['092368040']
092091877,['095595368']
082336011,['092628063']
079589786,['082336011']
092562267,['079589786']
081313104,['082298310']
081325810,['081313104']
081326109,['082298310']
092100011,['092091877']
092291531,['092100011']
092578814,['079589786']
092623618,['092291531']
082281542,['095595368']
081323541,['082281542']
092083625,['082281542']
092125016,['081323541']
092126357,['092083625']
095593845,['092083625']
082303106,['092368040']
092638297,['092125016']
096530293,['092126357']
095593615,['082281542']
096533637,['096530293']
081778889,['092638297']
092262022,['095593615']
092631573,['092262022']
092769874,['082303106']
