infectee,infectors
Ant209,['SEED']
Ant400,['Ant209']
Ant195,"['Ant400', 'Ant209']"
Ant476,"['Ant400', 'Ant209', 'Ant195']"
Ant52,"['Ant400', 'Ant209', 'Ant195', 'Ant476']"
Ant502,"['Ant137', 'Ant195', 'Ant476']"
Ant176,"['Ant268', 'Ant502']"
Ant147,"['Ant137', 'Ant400', 'Ant209', 'Ant195', 'Ant52', 'Ant476', 'Ant502']"
Ant202,"['Ant268', 'Ant176', 'Ant195']"
Ant126,"['Ant137', 'Ant400', 'Ant268', 'Ant176', 'Ant202', 'Ant209', 'Ant195', 'Ant147', 'Ant476', 'Ant502']"
Ant2,"['Ant268', 'Ant176', 'Ant202', 'Ant126', 'Ant502']"
Ant256,"['Ant126', 'Ant2', 'Ant502', 'Ant268', 'Ant176']"
Ant638,"['Ant256', 'Ant268', 'Ant176', 'Ant2']"
Ant65,"['Ant400', 'Ant202', 'Ant209', 'Ant195', 'Ant476', 'Ant126', 'Ant502']"
Ant556,"['Ant137', 'Ant400', 'Ant209', 'Ant195', 'Ant52', 'Ant147', 'Ant126', 'Ant502', 'Ant65']"
Ant356,"['Ant400', 'Ant209', 'Ant195', 'Ant52', 'Ant476', 'Ant556', 'Ant126']"
Ant298,"['Ant356', 'Ant202', 'Ant209', 'Ant195', 'Ant52', 'Ant476', 'Ant126', 'Ant502', 'Ant400', 'Ant147']"
Ant35,"['Ant298', 'Ant356', 'Ant400', 'Ant202', 'Ant209', 'Ant195', 'Ant147', 'Ant476', 'Ant556', 'Ant126', 'Ant502', 'Ant65']"
Ant289,"['Ant256', 'Ant137', 'Ant268', 'Ant176', 'Ant202', 'Ant502', 'Ant638', 'Ant147', 'Ant556', 'Ant126']"
Ant332,"['Ant298', 'Ant137', 'Ant400', 'Ant209', 'Ant195', 'Ant52', 'Ant147', 'Ant476', 'Ant556', 'Ant126', 'Ant502', 'Ant35']"
Ant232,"['Ant298', 'Ant137', 'Ant289', 'Ant195', 'Ant147', 'Ant332', 'Ant35', 'Ant556', 'Ant126', 'Ant502', 'Ant65']"
Ant324,"['Ant268', 'Ant195', 'Ant52', 'Ant147', 'Ant332', 'Ant35', 'Ant476', 'Ant232', 'Ant556', 'Ant126', 'Ant502', 'Ant65']"
Ant63,"['Ant298', 'Ant356', 'Ant400', 'Ant52', 'Ant476', 'Ant232', 'Ant126', 'Ant65']"
Ant206,"['Ant298', 'Ant356', 'Ant400', 'Ant332', 'Ant209', 'Ant195', 'Ant52', 'Ant35', 'Ant147', 'Ant476', 'Ant232', 'Ant556', 'Ant63', 'Ant65']"
Ant98,"['Ant298', 'Ant137', 'Ant356', 'Ant400', 'Ant289', 'Ant206', 'Ant209', 'Ant195', 'Ant52', 'Ant147', 'Ant324', 'Ant332', 'Ant35', 'Ant476', 'Ant232', 'Ant556', 'Ant126', 'Ant502', 'Ant63']"
Ant60,"['Ant298', 'Ant356', 'Ant400', 'Ant206', 'Ant209', 'Ant195', 'Ant52', 'Ant147', 'Ant98', 'Ant476', 'Ant556', 'Ant126', 'Ant332', 'Ant35', 'Ant63']"
Ant492,"['Ant298', 'Ant356', 'Ant400', 'Ant206', 'Ant209', 'Ant195', 'Ant52', 'Ant332', 'Ant35', 'Ant324', 'Ant98', 'Ant476', 'Ant556', 'Ant126', 'Ant60', 'Ant63']"
Ant169,"['Ant298', 'Ant356', 'Ant400', 'Ant206', 'Ant209', 'Ant195', 'Ant52', 'Ant492', 'Ant147', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant126', 'Ant502', 'Ant332', 'Ant63', 'Ant35', 'Ant65']"
Ant148,"['Ant298', 'Ant400', 'Ant209', 'Ant195', 'Ant52', 'Ant492', 'Ant147', 'Ant324', 'Ant502', 'Ant98', 'Ant476', 'Ant556', 'Ant126', 'Ant332', 'Ant60', 'Ant63', 'Ant169']"
Ant102,"['Ant298', 'Ant356', 'Ant400', 'Ant206', 'Ant209', 'Ant195', 'Ant52', 'Ant492', 'Ant147', 'Ant148', 'Ant98', 'Ant476', 'Ant556', 'Ant332', 'Ant35', 'Ant502', 'Ant60', 'Ant169']"
Ant244,"['Ant298', 'Ant206', 'Ant202', 'Ant209', 'Ant332', 'Ant492', 'Ant195', 'Ant35', 'Ant169', 'Ant148', 'Ant98', 'Ant232', 'Ant324', 'Ant102', 'Ant126', 'Ant502', 'Ant60', 'Ant65', 'Ant147']"
Ant19,"['Ant298', 'Ant400', 'Ant206', 'Ant202', 'Ant209', 'Ant244', 'Ant195', 'Ant52', 'Ant332', 'Ant492', 'Ant35', 'Ant169', 'Ant148', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant324', 'Ant102', 'Ant126', 'Ant502', 'Ant60', 'Ant63', 'Ant65', 'Ant147']"
Ant99,"['Ant298', 'Ant137', 'Ant206', 'Ant209', 'Ant244', 'Ant195', 'Ant52', 'Ant19', 'Ant492', 'Ant147', 'Ant324', 'Ant148', 'Ant332', 'Ant35', 'Ant169', 'Ant98', 'Ant476', 'Ant556', 'Ant102', 'Ant126', 'Ant60', 'Ant63']"
Ant437,"['Ant298', 'Ant137', 'Ant356', 'Ant400', 'Ant289', 'Ant206', 'Ant202', 'Ant209', 'Ant244', 'Ant195', 'Ant19', 'Ant492', 'Ant147', 'Ant324', 'Ant99', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant332', 'Ant35', 'Ant169', 'Ant126', 'Ant502', 'Ant60', 'Ant65']"
Ant140,"['Ant137', 'Ant332', 'Ant289', 'Ant202', 'Ant244', 'Ant35', 'Ant169', 'Ant324', 'Ant99', 'Ant98', 'Ant232', 'Ant102', 'Ant437', 'Ant126', 'Ant502']"
Ant673,"['Ant298', 'Ant137', 'Ant206', 'Ant202', 'Ant209', 'Ant244', 'Ant195', 'Ant52', 'Ant19', 'Ant492', 'Ant147', 'Ant148', 'Ant332', 'Ant35', 'Ant169', 'Ant99', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant102', 'Ant437', 'Ant126', 'Ant502', 'Ant60']"
Ant174,"['Ant298', 'Ant140', 'Ant356', 'Ant400', 'Ant332', 'Ant206', 'Ant202', 'Ant209', 'Ant244', 'Ant195', 'Ant52', 'Ant19', 'Ant492', 'Ant147', 'Ant148', 'Ant673', 'Ant99', 'Ant98', 'Ant476', 'Ant556', 'Ant102', 'Ant437', 'Ant60', 'Ant63', 'Ant169']"
Ant237,"['Ant137', 'Ant289', 'Ant202', 'Ant209', 'Ant244', 'Ant19', 'Ant324', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant332', 'Ant102', 'Ant437', 'Ant126']"
Ant592,"['Ant298', 'Ant140', 'Ant400', 'Ant206', 'Ant209', 'Ant195', 'Ant52', 'Ant19', 'Ant492', 'Ant147', 'Ant324', 'Ant148', 'Ant673', 'Ant99', 'Ant98', 'Ant476', 'Ant556', 'Ant237', 'Ant102', 'Ant60', 'Ant65', 'Ant169']"
Ant599,"['Ant298', 'Ant140', 'Ant137', 'Ant356', 'Ant289', 'Ant174', 'Ant206', 'Ant202', 'Ant209', 'Ant244', 'Ant195', 'Ant52', 'Ant592', 'Ant19', 'Ant35', 'Ant147', 'Ant148', 'Ant673', 'Ant99', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant324', 'Ant237', 'Ant102', 'Ant437', 'Ant126', 'Ant60', 'Ant65', 'Ant169']"
Ant50,"['Ant298', 'Ant140', 'Ant174', 'Ant206', 'Ant244', 'Ant599', 'Ant592', 'Ant19', 'Ant147', 'Ant673', 'Ant99', 'Ant98', 'Ant232', 'Ant237', 'Ant332', 'Ant35', 'Ant437', 'Ant126', 'Ant60', 'Ant65']"
Ant604,"['Ant137', 'Ant289', 'Ant202', 'Ant244', 'Ant195', 'Ant599', 'Ant19', 'Ant50', 'Ant35', 'Ant169', 'Ant324', 'Ant673', 'Ant99', 'Ant232', 'Ant556', 'Ant237', 'Ant102', 'Ant437', 'Ant126', 'Ant502']"
Ant15,"['Ant298', 'Ant140', 'Ant137', 'Ant356', 'Ant400', 'Ant289', 'Ant206', 'Ant209', 'Ant195', 'Ant599', 'Ant52', 'Ant19', 'Ant604', 'Ant332', 'Ant50', 'Ant35', 'Ant169', 'Ant324', 'Ant99', 'Ant98', 'Ant232', 'Ant556', 'Ant237', 'Ant102', 'Ant126', 'Ant60', 'Ant63', 'Ant65', 'Ant147']"
Ant296,"['Ant298', 'Ant140', 'Ant400', 'Ant174', 'Ant206', 'Ant209', 'Ant244', 'Ant195', 'Ant599', 'Ant592', 'Ant19', 'Ant15', 'Ant604', 'Ant147', 'Ant50', 'Ant148', 'Ant673', 'Ant99', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant102', 'Ant437', 'Ant126', 'Ant60', 'Ant63', 'Ant65', 'Ant169']"
Ant227,"['Ant298', 'Ant140', 'Ant256', 'Ant137', 'Ant289', 'Ant268', 'Ant176', 'Ant174', 'Ant638', 'Ant202', 'Ant604', 'Ant332', 'Ant502', 'Ant599', 'Ant244', 'Ant2', 'Ant195', 'Ant50', 'Ant19', 'Ant15', 'Ant492', 'Ant147', 'Ant296', 'Ant673', 'Ant99', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant324', 'Ant237', 'Ant102', 'Ant437', 'Ant126', 'Ant65']"
Ant621,"['Ant298', 'Ant604', 'Ant400', 'Ant289', 'Ant492', 'Ant174', 'Ant206', 'Ant202', 'Ant227', 'Ant209', 'Ant244', 'Ant599', 'Ant50', 'Ant52', 'Ant592', 'Ant19', 'Ant15', 'Ant35', 'Ant169', 'Ant296', 'Ant148', 'Ant673', 'Ant99', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant356', 'Ant102', 'Ant437', 'Ant126', 'Ant502', 'Ant60', 'Ant65', 'Ant147']"
Ant210,"['Ant298', 'Ant621', 'Ant356', 'Ant174', 'Ant206', 'Ant227', 'Ant209', 'Ant244', 'Ant195', 'Ant599', 'Ant592', 'Ant19', 'Ant15', 'Ant492', 'Ant604', 'Ant147', 'Ant296', 'Ant148', 'Ant673', 'Ant99', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant332', 'Ant50', 'Ant35', 'Ant169', 'Ant237', 'Ant102', 'Ant437', 'Ant126', 'Ant502', 'Ant60', 'Ant63', 'Ant65']"
Ant650,"['Ant621', 'Ant137', 'Ant356', 'Ant400', 'Ant174', 'Ant209', 'Ant244', 'Ant195', 'Ant599', 'Ant52', 'Ant592', 'Ant19', 'Ant15', 'Ant492', 'Ant147', 'Ant296', 'Ant148', 'Ant673', 'Ant99', 'Ant98', 'Ant332', 'Ant50', 'Ant476', 'Ant556', 'Ant210', 'Ant102', 'Ant126', 'Ant60', 'Ant63', 'Ant169']"
Ant262,"['Ant621', 'Ant289', 'Ant476', 'Ant232', 'Ant592', 'Ant604', 'Ant210', 'Ant202', 'Ant227', 'Ant244', 'Ant35', 'Ant437', 'Ant195', 'Ant50', 'Ant126', 'Ant296', 'Ant502', 'Ant99', 'Ant147']"
Ant96,"['Ant140', 'Ant137', 'Ant289', 'Ant262', 'Ant174', 'Ant227', 'Ant244', 'Ant599', 'Ant15', 'Ant604', 'Ant332', 'Ant50', 'Ant147', 'Ant296', 'Ant673', 'Ant98', 'Ant476', 'Ant232', 'Ant556', 'Ant210', 'Ant237', 'Ant437', 'Ant126', 'Ant502', 'Ant60', 'Ant65']"
Ant564,"['Ant140', 'Ant256', 'Ant621', 'Ant400', 'Ant289', 'Ant268', 'Ant176', 'Ant604', 'Ant332', 'Ant638', 'Ant202', 'Ant227', 'Ant599', 'Ant209', 'Ant244', 'Ant2', 'Ant195', 'Ant50', 'Ant492', 'Ant592', 'Ant19', 'Ant15', 'Ant35', 'Ant169', 'Ant324', 'Ant296', 'Ant148', 'Ant673', 'Ant99', 'Ant650', 'Ant232', 'Ant556', 'Ant210', 'Ant237', 'Ant437', 'Ant126', 'Ant65']"
Ant552,"['Ant298', 'Ant140', 'Ant621', 'Ant137', 'Ant206', 'Ant564', 'Ant244', 'Ant195', 'Ant599', 'Ant592', 'Ant19', 'Ant15', 'Ant492', 'Ant604', 'Ant96', 'Ant147', 'Ant324', 'Ant148', 'Ant673', 'Ant99', 'Ant98', 'Ant650', 'Ant476', 'Ant232', 'Ant556', 'Ant210', 'Ant237', 'Ant35', 'Ant102', 'Ant437', 'Ant60']"
Ant6,"['Ant140', 'Ant621', 'Ant137', 'Ant289', 'Ant174', 'Ant564', 'Ant202', 'Ant227', 'Ant604', 'Ant332', 'Ant599', 'Ant209', 'Ant244', 'Ant195', 'Ant50', 'Ant52', 'Ant19', 'Ant15', 'Ant96', 'Ant147', 'Ant324', 'Ant296', 'Ant673', 'Ant99', 'Ant98', 'Ant650', 'Ant232', 'Ant556', 'Ant210', 'Ant237', 'Ant552', 'Ant102', 'Ant437', 'Ant126', 'Ant502', 'Ant60', 'Ant63', 'Ant65']"
Ant172,"['Ant140', 'Ant256', 'Ant621', 'Ant137', 'Ant400', 'Ant289', 'Ant604', 'Ant332', 'Ant638', 'Ant268', 'Ant564', 'Ant202', 'Ant227', 'Ant6', 'Ant244', 'Ant195', 'Ant50', 'Ant19', 'Ant599', 'Ant96', 'Ant147', 'Ant324', 'Ant296', 'Ant148', 'Ant673', 'Ant99', 'Ant98', 'Ant476', 'Ant232', 'Ant210', 'Ant237', 'Ant552', 'Ant102', 'Ant437', 'Ant126', 'Ant502', 'Ant63', 'Ant65', 'Ant169']"
