infectee,infectors
Ant52,['SEED']
Ant62,['Ant52']
Ant638,['Ant202']
Ant289,"['Ant202', 'Ant638']"
Ant305,"['Ant289', 'Ant202']"
Ant665,"['Ant52', 'Ant305', 'Ant62']"
Ant604,"['Ant305', 'Ant289', 'Ant638', 'Ant202']"
Ant210,"['Ant52', 'Ant305', 'Ant665', 'Ant604', 'Ant638', 'Ant62']"
Ant6,"['Ant52', 'Ant305', 'Ant665', 'Ant604', 'Ant210', 'Ant62']"
Ant209,"['Ant52', 'Ant665', 'Ant6', 'Ant210', 'Ant62']"
Ant147,"['Ant52', 'Ant665', 'Ant604', 'Ant202', 'Ant305', 'Ant210', 'Ant62']"
Ant356,"['Ant665', 'Ant6', 'Ant209', 'Ant52', 'Ant147', 'Ant305', 'Ant210', 'Ant62']"
Ant114,"['Ant356', 'Ant665', 'Ant202', 'Ant52', 'Ant147', 'Ant305', 'Ant210']"
Ant647,"['Ant665', 'Ant6', 'Ant147', 'Ant62']"
Ant262,"['Ant114', 'Ant305', 'Ant6', 'Ant604', 'Ant289']"
Ant650,"['Ant356', 'Ant665', 'Ant289', 'Ant6', 'Ant209', 'Ant52', 'Ant210', 'Ant62']"
Ant176,"['Ant262', 'Ant604', 'Ant289', 'Ant202', 'Ant638']"
Ant161,"['Ant356', 'Ant114', 'Ant650', 'Ant52', 'Ant147', 'Ant604', 'Ant176', 'Ant210', 'Ant62']"
Ant174,"['Ant650', 'Ant665', 'Ant6', 'Ant262', 'Ant604', 'Ant289', 'Ant209']"
Ant232,"['Ant356', 'Ant650', 'Ant52', 'Ant305', 'Ant665', 'Ant6', 'Ant262', 'Ant161', 'Ant210', 'Ant62', 'Ant604', 'Ant289', 'Ant174', 'Ant209', 'Ant638']"
Ant63,"['Ant356', 'Ant650', 'Ant52', 'Ant665', 'Ant161', 'Ant210', 'Ant232']"
