infectee,infectors
Ant242,['SEED']
Ant268,['Ant242']
Ant256,['Ant242']
Ant663,['Ant242']
Ant665,['Ant242']
Ant25,['Ant256']
Ant549,['Ant242']
Ant207,['Ant549']
Ant391,['Ant25']
Ant6,['Ant549']
Ant100,['Ant549']
Ant30,['Ant256']
Ant13,['Ant549']
Ant148,['Ant549']
Ant673,['Ant256']
Ant59,['Ant25']
Ant638,['Ant25']
Ant243,['Ant549']
Ant62,['Ant25']
Ant113,['Ant242']
Ant650,['Ant113']
Ant198,['Ant113']
Ant111,['Ant242']
Ant66,['Ant111']
Ant27,['Ant111']
Ant43,['Ant111']
Ant156,['Ant198']
Ant245,['Ant111']
Ant929,['Ant111']
Ant55,['Ant111']
Ant320,['Ant111']
Ant174,['Ant111']
Ant81,['Ant111']
Ant50,['Ant111']
Ant29,['Ant650']
Ant255,['Ant198']
Ant229,['Ant663']
Ant318,['Ant229']
Ant353,['Ant665']
Ant632,['Ant229']
Ant99,['Ant353']
Ant20,['Ant353']
Ant97,['Ant229']
Ant347,['Ant111']
Ant126,['Ant353']
Ant142,['Ant353']
Ant294,['Ant353']
Ant261,['Ant353']
Ant209,['Ant353']
Ant592,['Ant353']
Ant308,['Ant353']
Ant74,['Ant353']
Ant342,['Ant353']
Ant68,['Ant353']
Ant191,['Ant353']
Ant250,['Ant229']
Ant218,['Ant353']
Ant52,['Ant353']
Ant105,['Ant353']
Ant305,['Ant353']
Ant646,['Ant353']
Ant135,['Ant229']
Ant195,['Ant353']
Ant114,['Ant353']
Ant614,['Ant353']
Ant139,['Ant229']
Ant91,['Ant229']
Ant580,['Ant665']
Ant263,['Ant580']
Ant71,['Ant353']
Ant169,['Ant580']
Ant492,['Ant580']
Ant159,['Ant580']
Ant376,['Ant353']
Ant5,['Ant353']
Ant40,['Ant580']
Ant196,['Ant580']
Ant170,['Ant580']
Ant26,['Ant353']
Ant334,['Ant353']
Ant102,['Ant580']
Ant607,['Ant580']
Ant332,['Ant580']
Ant57,['Ant353']
Ant387,['Ant580']
Ant437,['Ant580']
Ant620,['Ant592']
Ant226,['Ant580']
Ant32,['Ant580']
