infectee,infectors
Ant305,['SEED']
Ant387,['Ant305']
Ant66,['Ant305']
Ant13,['Ant305']
Ant673,['Ant305']
Ant97,['Ant13']
Ant43,['Ant13']
Ant27,['Ant13']
Ant174,['Ant13']
Ant207,['Ant13']
Ant261,['Ant174']
Ant20,['Ant13']
Ant580,['Ant207']
Ant50,['Ant580']
Ant191,['Ant580']
Ant492,['Ant580']
Ant135,['Ant580']
Ant196,['Ant580']
Ant632,['Ant580']
Ant195,['Ant580']
Ant114,['Ant580']
Ant62,['Ant174']
Ant91,['Ant580']
Ant159,['Ant580']
Ant81,['Ant580']
Ant318,['Ant580']
Ant245,['Ant580']
Ant376,['Ant580']
Ant334,['Ant580']
Ant105,['Ant580']
Ant332,['Ant580']
Ant148,['Ant580']
Ant391,['Ant580']
Ant250,['Ant580']
Ant25,['Ant580']
Ant32,['Ant580']
Ant100,['Ant580']
Ant5,['Ant332']
Ant59,['Ant580']
Ant242,['Ant580']
Ant226,['Ant580']
Ant638,['Ant332']
Ant71,['Ant580']
Ant256,['Ant580']
Ant320,['Ant580']
Ant40,['Ant580']
Ant57,['Ant580']
Ant263,['Ant580']
Ant549,['Ant580']
Ant209,['Ant580']
Ant607,['Ant580']
Ant308,['Ant580']
Ant156,['Ant332']
Ant218,['Ant580']
Ant294,['Ant580']
Ant646,['Ant218']
Ant139,['Ant580']
Ant353,['Ant580']
Ant52,['Ant320']
Ant614,['Ant580']
Ant68,['Ant580']
Ant663,['Ant580']
Ant126,['Ant580']
Ant243,['Ant580']
Ant30,['Ant580']
Ant29,['Ant580']
