infectee,infectors
Ant607,['SEED']
Ant621,['Ant607']
Ant265,['Ant621']
Ant268,['Ant621']
Ant148,['Ant621']
Ant256,['Ant621']
Ant210,['Ant621']
Ant305,['Ant621']
Ant35,['Ant305']
Ant564,['Ant621']
Ant296,['Ant621']
Ant560,['Ant621']
Ant112,['Ant621']
Ant44,['Ant621']
Ant593,['Ant621']
Ant575,['Ant621']
Ant30,['Ant621']
Ant219,['Ant621']
Ant15,['Ant560']
Ant518,['Ant621']
Ant195,['Ant621']
Ant217,['Ant112']
Ant2,['Ant621']
Ant176,['Ant112']
Ant32,['Ant621']
Ant237,['Ant621']
Ant398,['Ant621']
Ant96,['Ant621']
Ant232,['Ant621']
Ant161,['Ant621']
Ant257,['Ant621']
Ant174,['Ant112']
Ant227,['Ant621']
Ant289,['Ant227']
Ant552,['Ant621']
Ant209,['Ant621']
Ant50,['Ant621']
Ant395,['Ant621']
Ant126,['Ant621']
Ant19,['Ant621']
Ant356,['Ant621']
Ant492,['Ant621']
Ant140,['Ant621']
Ant105,['Ant356']
Ant98,['Ant621']
Ant400,['Ant621']
Ant102,['Ant621']
Ant476,['Ant621']
Ant7,['Ant621']
Ant137,['Ant621']
Ant638,['Ant227']
Ant202,['Ant112']
Ant65,['Ant621']
Ant6,['Ant621']
Ant147,['Ant621']
Ant172,['Ant112']
Ant650,['Ant621']
Ant20,['Ant621']
Ant114,['Ant356']
Ant437,['Ant621']
Ant342,['Ant621']
Ant12,['Ant112']
Ant243,['Ant112']
Ant665,['Ant621']
Ant592,['Ant621']
Ant244,['Ant621']
Ant55,['Ant621']
Ant215,['Ant227']
Ant63,['Ant356']
Ant169,['Ant621']
Ant324,['Ant621']
Ant599,['Ant621']
Ant332,['Ant621']
Ant60,['Ant621']
Ant298,['Ant621']
Ant502,['Ant621']
Ant62,['Ant356']
Ant52,['Ant621']
Ant673,['Ant621']
Ant632,['Ant195']
Ant294,['Ant112']
Ant72,['Ant621']
Ant99,['Ant621']
Ant206,['Ant621']
Ant556,['Ant621']
Ant604,['Ant621']
Ant144,['Ant621']
Ant262,['Ant621']
