infectee,infectors
Ant158,['SEED']
Ant115,['Ant158']
Ant140,['Ant115']
Ant353,['Ant158']
Ant242,['Ant353']
Ant264,['Ant353']
Ant540,['Ant353']
Ant740,['Ant540']
Ant501,['Ant540']
Ant507,['Ant353']
Ant518,['Ant353']
Ant202,['Ant353']
Ant71,['Ant540']
Ant172,['Ant540']
Ant120,['Ant353']
Ant311,['Ant353']
Ant96,['Ant353']
Ant387,['Ant353']
Ant73,['Ant387']
Ant252,['Ant387']
Ant6,['Ant540']
Ant320,['Ant387']
Ant646,['Ant540']
Ant289,['Ant540']
Ant255,['Ant387']
Ant261,['Ant353']
Ant534,['Ant387']
Ant237,['Ant540']
Ant397,['Ant387']
Ant186,['Ant387']
Ant17,['Ant387']
Ant24,['Ant387']
Ant25,['Ant387']
Ant632,['Ant387']
Ant638,['Ant387']
Ant153,['Ant387']
Ant220,['Ant387']
Ant49,['Ant387']
Ant27,['Ant387']
Ant32,['Ant387']
Ant192,['Ant387']
Ant97,['Ant387']
Ant217,['Ant540']
Ant593,['Ant387']
Ant1,['Ant261']
Ant929,['Ant353']
Ant433,['Ant540']
Ant650,['Ant387']
Ant14,['Ant387']
Ant564,['Ant387']
Ant4,['Ant387']
Ant210,['Ant387']
Ant256,['Ant387']
Ant62,['Ant387']
Ant126,['Ant387']
Ant475,['Ant387']
Ant59,['Ant387']
Ant26,['Ant220']
Ant299,['Ant387']
Ant502,['Ant387']
Ant149,['Ant387']
Ant44,['Ant387']
Ant476,['Ant387']
Ant250,['Ant353']
Ant530,['Ant540']
Ant5,['Ant387']
Ant176,['Ant387']
Ant954,['Ant387']
Ant2,['Ant387']
Ant838,['Ant540']
Ant334,['Ant353']
Ant148,['Ant387']
Ant610,['Ant387']
Ant332,['Ant387']
Ant245,['Ant387']
Ant173,['Ant220']
Ant65,['Ant387']
Ant227,['Ant387']
Ant19,['Ant387']
Ant170,['Ant387']
Ant607,['Ant387']
Ant114,['Ant540']
Ant482,['Ant387']
Ant296,['Ant387']
Ant262,['Ant353']
Ant251,['Ant353']
Ant614,['Ant387']
Ant51,['Ant387']
Ant592,['Ant387']
Ant117,['Ant387']
Ant391,['Ant540']
Ant221,['Ant387']
Ant263,['Ant387']
Ant326,['Ant387']
Ant298,['Ant387']
Ant305,['Ant387']
Ant191,['Ant227']
Ant23,['Ant353']
Ant647,['Ant387']
Ant0,['Ant540']
Ant356,['Ant387']
Ant599,['Ant387']
