infectee,infectors
Ant298,['SEED']
Ant646,['Ant298']
Ant17,['Ant646']
Ant176,['Ant646']
Ant564,['Ant646']
Ant264,['Ant646']
Ant638,['Ant646']
Ant482,['Ant264']
Ant518,['Ant482']
Ant540,['Ant264']
Ant202,['Ant518']
Ant210,['Ant540']
Ant650,['Ant518']
Ant397,['Ant540']
Ant126,['Ant518']
Ant433,['Ant650']
Ant25,['Ant540']
Ant593,['Ant540']
Ant59,['Ant540']
Ant305,['Ant540']
Ant326,['Ant540']
Ant186,['Ant518']
Ant24,['Ant540']
Ant534,['Ant540']
Ant954,['Ant540']
Ant114,['Ant540']
Ant632,['Ant540']
Ant2,['Ant540']
Ant97,['Ant540']
Ant6,['Ant540']
Ant120,['Ant540']
Ant311,['Ant540']
Ant242,['Ant540']
Ant356,['Ant242']
Ant5,['Ant356']
Ant51,['Ant356']
Ant592,['Ant356']
Ant610,['Ant540']
Ant614,['Ant114']
Ant289,['Ant356']
Ant334,['Ant356']
Ant262,['Ant356']
Ant49,['Ant356']
Ant191,['Ant518']
Ant296,['Ant356']
Ant62,['Ant356']
Ant237,['Ant356']
Ant32,['Ant540']
Ant740,['Ant356']
Ant148,['Ant356']
Ant332,['Ant356']
Ant475,['Ant356']
Ant838,['Ant356']
Ant153,['Ant356']
Ant170,['Ant356']
Ant0,['Ant356']
Ant929,['Ant356']
Ant251,['Ant356']
Ant647,['Ant356']
Ant19,['Ant356']
Ant530,['Ant356']
Ant71,['Ant356']
Ant192,['Ant356']
Ant172,['Ant356']
Ant501,['Ant356']
Ant158,['Ant356']
Ant96,['Ant356']
Ant250,['Ant356']
Ant217,['Ant356']
Ant227,['Ant356']
Ant607,['Ant540']
Ant599,['Ant356']
Ant65,['Ant540']
Ant23,['Ant356']
Ant502,['Ant356']
Ant299,['Ant356']
Ant387,['Ant482']
Ant140,['Ant387']
Ant117,['Ant387']
Ant26,['Ant227']
Ant115,['Ant356']
Ant220,['Ant387']
Ant173,['Ant227']
Ant73,['Ant356']
Ant14,['Ant387']
Ant4,['Ant387']
Ant245,['Ant387']
Ant353,['Ant387']
Ant221,['Ant387']
Ant263,['Ant387']
Ant27,['Ant387']
Ant261,['Ant387']
Ant149,['Ant387']
Ant391,['Ant356']
Ant252,['Ant356']
Ant44,['Ant356']
Ant476,['Ant356']
Ant320,['Ant387']
Ant1,['Ant387']
Ant255,['Ant387']
Ant507,['Ant356']
Ant256,['Ant387']
