infectee,infectors
Ant117,['SEED']
Ant29,['Ant117']
Ant538,['Ant117']
Ant260,['Ant117']
Ant173,['Ant260']
Ant242,['Ant173']
Ant169,['Ant173']
Ant294,['Ant29']
Ant44,['Ant260']
Ant60,['Ant260']
Ant42,['Ant260']
Ant621,['Ant260']
Ant137,['Ant260']
Ant387,['Ant621']
Ant298,['Ant621']
Ant158,['Ant621']
Ant26,['Ant621']
Ant23,['Ant621']
Ant593,['Ant137']
Ant153,['Ant137']
Ant268,['Ant137']
Ant507,['Ant621']
Ant159,['Ant137']
Ant560,['Ant621']
Ant394,['Ant621']
Ant73,['Ant621']
Ant127,['Ant394']
Ant55,['Ant394']
Ant492,['Ant621']
Ant190,['Ant394']
Ant552,['Ant394']
Ant43,['Ant621']
Ant19,['Ant394']
Ant219,['Ant394']
Ant257,['Ant394']
Ant390,['Ant394']
Ant178,['Ant394']
Ant32,['Ant621']
Ant27,['Ant394']
Ant7,['Ant137']
Ant564,['Ant394']
Ant52,['Ant621']
Ant501,['Ant394']
Ant0,['Ant394']
Ant599,['Ant621']
Ant614,['Ant394']
Ant308,['Ant621']
Ant482,['Ant394']
Ant202,['Ant394']
Ant540,['Ant482']
Ant347,['Ant394']
Ant209,['Ant482']
Ant115,['Ant482']
Ant400,['Ant394']
Ant139,['Ant394']
Ant97,['Ant394']
Ant191,['Ant394']
Ant207,['Ant394']
Ant243,['Ant394']
Ant64,['Ant394']
Ant148,['Ant621']
Ant38,['Ant394']
Ant176,['Ant394']
Ant100,['Ant621']
Ant324,['Ant621']
Ant289,['Ant394']
Ant30,['Ant394']
Ant98,['Ant394']
Ant4,['Ant394']
Ant356,['Ant621']
Ant215,['Ant394']
Ant218,['Ant394']
Ant63,['Ant394']
Ant255,['Ant394']
Ant156,['Ant394']
Ant380,['Ant394']
Ant238,['Ant324']
Ant76,['Ant324']
Ant518,['Ant394']
Ant109,['Ant394']
