infectee,infectors
Ant19,['SEED']
Ant190,['Ant19']
Ant218,['Ant190']
Ant63,"['Ant218', 'Ant190', 'Ant19']"
Ant0,"['Ant218', 'Ant190', 'Ant19', 'Ant63']"
Ant32,"['Ant218', 'Ant19']"
Ant202,"['Ant218', 'Ant0', 'Ant190', 'Ant19', 'Ant63']"
Ant507,['Ant32']
Ant552,"['Ant218', 'Ant202', 'Ant0', 'Ant190', 'Ant19', 'Ant32', 'Ant63']"
Ant564,"['Ant218', 'Ant202', 'Ant0', 'Ant190', 'Ant552', 'Ant19', 'Ant32', 'Ant63']"
Ant268,"['Ant218', 'Ant564', 'Ant202', 'Ant0', 'Ant190', 'Ant19', 'Ant32', 'Ant552', 'Ant63']"
Ant176,"['Ant507', 'Ant268', 'Ant564', 'Ant19', 'Ant32', 'Ant552']"
Ant60,"['Ant268', 'Ant564', 'Ant0', 'Ant190', 'Ant552', 'Ant19', 'Ant32', 'Ant63']"
Ant76,"['Ant507', 'Ant268', 'Ant176', 'Ant564', 'Ant190', 'Ant552', 'Ant19', 'Ant32', 'Ant60', 'Ant63']"
Ant169,"['Ant218', 'Ant268', 'Ant176', 'Ant564', 'Ant202', 'Ant0', 'Ant190', 'Ant552', 'Ant19', 'Ant32', 'Ant76', 'Ant60', 'Ant63']"
Ant540,"['Ant218', 'Ant268', 'Ant564', 'Ant202', 'Ant0', 'Ant552', 'Ant19', 'Ant32', 'Ant169', 'Ant60', 'Ant63']"
Ant29,"['Ant218', 'Ant268', 'Ant564', 'Ant540', 'Ant202', 'Ant0', 'Ant190', 'Ant552', 'Ant19', 'Ant32', 'Ant169', 'Ant76', 'Ant60', 'Ant63']"
Ant289,"['Ant268', 'Ant564', 'Ant540', 'Ant0', 'Ant190', 'Ant32', 'Ant169', 'Ant76', 'Ant552', 'Ant29', 'Ant60', 'Ant63']"
Ant380,"['Ant289', 'Ant218', 'Ant268', 'Ant176', 'Ant564', 'Ant540', 'Ant0', 'Ant552', 'Ant169', 'Ant76', 'Ant60', 'Ant63', 'Ant29']"
Ant117,"['Ant289', 'Ant218', 'Ant268', 'Ant564', 'Ant540', 'Ant202', 'Ant0', 'Ant190', 'Ant76', 'Ant552', 'Ant19', 'Ant169', 'Ant380', 'Ant60', 'Ant63', 'Ant29']"
Ant97,"['Ant218', 'Ant268', 'Ant117', 'Ant564', 'Ant0', 'Ant190', 'Ant552', 'Ant19', 'Ant32', 'Ant76', 'Ant169', 'Ant380', 'Ant60', 'Ant63', 'Ant29']"
Ant153,"['Ant218', 'Ant268', 'Ant117', 'Ant564', 'Ant202', 'Ant190', 'Ant76', 'Ant552', 'Ant19', 'Ant32', 'Ant97', 'Ant169', 'Ant60', 'Ant63', 'Ant29']"
Ant593,"['Ant153', 'Ant218', 'Ant268', 'Ant117', 'Ant564', 'Ant540', 'Ant202', 'Ant0', 'Ant190', 'Ant552', 'Ant76', 'Ant19', 'Ant97', 'Ant169', 'Ant63', 'Ant29']"
Ant621,"['Ant176', 'Ant564', 'Ant202', 'Ant507', 'Ant97', 'Ant169', 'Ant76', 'Ant380', 'Ant60', 'Ant552']"
