infectee,infectors
X45,['SEED']
X16,['X45']
X2,['X16']
X29,['X2']
X25,['X16']
X12,['X2']
X32,['X12']
X39,['X16']
X67,['X39']
X48,['X25']
X51,['X25']
X47,['X48']
X60,['X47']
X30,['X48']
X53,['X39']
X18,['X29']
X21,['X18']
X69,['X67']
X56,['X32']
X19,['X25']
X57,['X12']
X23,['X16']
X10,['X19']
X74,['X12']
X9,['X12']
X36,['X21']
X61,['X10']
X52,['X12']
X50,['X30']
X13,['X10']
X68,['X9']
X20,['X13']
X7,['X16']
X55,['X12']
X17,['X2']
X58,['X12']
X22,['X9']
X77,['X18']
X43,['X17']
X37,['X43']
X62,['X69']
X65,['X67']
X15,['X13']
X41,['X12']
X26,['X9']
X78,['X12']
X27,['X30']
X33,['X50']
X73,['X12']
X70,['X12']
X75,['X12']
X40,['X43']
X5,['X17']
X1,['X17']
X64,['X26']
X63,['X29']
X71,['X74']
X72,['X17']
X44,['X12']
X28,['X1']
X49,['X29']
X76,['X7']
X6,['X26']
X8,['X2']
X11,['X72']
X54,['X11']
X4,['X9']
X42,['X1']
X34,['X2']
X46,['X12']
X31,['X30']
X3,['X1']
X38,['X42']
X35,['X29']
X59,['X34']
X14,['X72']
X24,['X1']
X66,['X3']
