infectee,infectors
Ant55,['SEED']
Ant137,['Ant55']
Ant387,['Ant137']
Ant27,['Ant137']
Ant76,['Ant27']
Ant593,['Ant27']
Ant52,['Ant27']
Ant176,['Ant27']
Ant109,['Ant27']
Ant173,['Ant27']
Ant289,['Ant27']
Ant560,['Ant27']
Ant14,['Ant27']
Ant475,['Ant27']
Ant400,['Ant27']
Ant527,['Ant27']
Ant30,['Ant27']
Ant198,['Ant27']
Ant190,['Ant137']
Ant6,['Ant198']
Ant342,['Ant198']
Ant232,['Ant198']
Ant518,['Ant198']
Ant614,['Ant190']
Ant482,['Ant190']
Ant196,['Ant27']
Ant195,['Ant289']
Ant394,['Ant198']
Ant29,['Ant196']
Ant356,['Ant289']
Ant395,['Ant195']
Ant311,['Ant356']
Ant255,['Ant356']
Ant149,['Ant356']
Ant42,['Ant356']
Ant91,['Ant356']
Ant127,['Ant356']
Ant202,['Ant356']
Ant390,['Ant196']
Ant98,['Ant356']
Ant153,['Ant195']
Ant242,['Ant190']
Ant7,['Ant195']
Ant257,['Ant356']
Ant263,['Ant356']
Ant178,['Ant196']
Ant97,['Ant356']
Ant124,['Ant356']
Ant158,['Ant356']
Ant0,['Ant196']
Ant437,['Ant356']
Ant44,['Ant356']
Ant113,['Ant356']
Ant38,['Ant356']
Ant318,['Ant356']
Ant117,['Ant356']
Ant621,['Ant263']
Ant218,['Ant117']
Ant353,['Ant356']
Ant332,['Ant621']
Ant347,['Ant621']
Ant268,['Ant353']
Ant19,['Ant621']
Ant186,['Ant356']
Ant620,['Ant621']
Ant458,['Ant620']
Ant115,['Ant621']
Ant217,['Ant621']
Ant131,['Ant621']
Ant243,['Ant621']
Ant4,['Ant621']
Ant9,['Ant621']
Ant13,['Ant620']
Ant507,['Ant621']
Ant462,['Ant621']
Ant169,['Ant621']
Ant260,['Ant621']
Ant219,['Ant620']
Ant501,['Ant620']
Ant43,['Ant621']
Ant238,['Ant621']
Ant564,['Ant621']
Ant599,['Ant621']
Ant540,['Ant620']
Ant298,['Ant620']
Ant148,['Ant621']
Ant324,['Ant621']
Ant156,['Ant621']
Ant294,['Ant621']
Ant252,['Ant621']
Ant191,['Ant621']
Ant207,['Ant621']
Ant530,['Ant621']
Ant492,['Ant621']
Ant60,['Ant620']
Ant308,['Ant621']
Ant32,['Ant621']
Ant100,['Ant621']
Ant552,['Ant621']
Ant215,['Ant620']
Ant140,['Ant620']
Ant139,['Ant620']
Ant538,['Ant620']
Ant142,['Ant621']
Ant50,['Ant621']
Ant23,['Ant621']
Ant64,['Ant621']
Ant63,['Ant621']
Ant26,['Ant620']
Ant159,['Ant621']
Ant209,['Ant621']
Ant380,['Ant620']
Ant73,['Ant621']
