infectee,infectors
053277780,['SEED']
053630859,['053277780']
053323810,['053277780']
062368072,['053277780']
062302547,['053630859']
053083282,['053630859']
062338090,['053630859']
062291894,['062302547']
062324523,['062338090']
052891623,['053277780']
062362623,['062338090']
062102327,['062302547']
062112260,['052891623']
052627039,['062112260']
061811059,['062112260']
052619779,['052891623']
062629341,['062302547']
062772850,['062338090']
062787816,['052891623']
062300558,['052627039']
053636812,['052891623']
062286532,['052891623']
053370622,['052627039']
053333783,['052627039']
062379013,['052619779']
062359545,['053083282']
062873353,['062302547']
062073047,['062379013']
062110022,['053370622']
062310521,['062110022']
052782574,['052891623']
062637068,['053083282']
062523624,['062310521']
062781034,['062523624']
062791092,['062300558']
062274777,['062523624']
062108333,['062523624']
047107258,['052782574']
061772340,['062300558']
062380301,['062112260']
062340563,['062380301']
062332300,['052627039']
062264275,['062873353']
061778873,['062073047']
053260315,['062310521']
062333624,['047107258']
053554790,['047107258']
062537808,['053370622']
062357886,['053260315']
061842011,['062108333']
062587842,['062310521']
053791330,['062073047']
062075600,['062310521']
062320103,['053554790']
062079815,['062523624']
061788812,['053260315']
062310049,['062320103']
062335523,['052782574']
061815050,['053260315']
062378849,['062335523']
062309592,['062335523']
062587606,['053260315']
062072087,['062378849']
062104794,['062072087']
052536009,['061815050']
062330628,['062378849']
062318538,['062335523']
052840537,['062335523']
062286084,['052840537']
062061298,['061788812']
062769809,['062335523']
062789115,['061815050']
062583078,['053260315']
053317626,['062286084']
052859834,['062330628']
062580047,['052859834']
062082779,['052859834']
062592613,['062335523']
062065284,['061788812']
062338554,['062065284']
062367596,['061788812']
053636545,['061788812']
062333043,['052859834']
052557336,['062286084']
053072538,['062335523']
062583853,['053636545']
053085085,['052859834']
052584575,['061788812']
053523532,['053072538']
062587069,['062791092']
053617019,['053636545']
062327872,['062335523']
062332275,['062335523']
062856875,['052859834']
062345374,['062104794']
062107580,['062079815']
062266555,['062338090']
062783062,['052859834']
062279808,['052584575']
052524045,['062320103']
062788337,['062583078']
052635632,['062310049']
062107009,['053072538']
062321382,['062367596']
062293014,['062072087']
062574273,['052557336']
053585266,['062075600']
062579028,['062335523']
062053589,['052584575']
053609781,['052840537']
062361330,['062274777']
062352572,['062321382']
062325803,['053617019']
062521022,['052840537']
062639769,['053617019']
062286076,['053636545']
053800263,['052557336']
062297070,['052557336']
062109844,['052557336']
062579306,['062639769']
062375378,['062788337']
062078798,['062639769']
053519839,['062321382']
053378348,['052840537']
062332082,['061815050']
053326019,['062109844']
062324839,['061815050']
053116352,['062078798']
062327841,['062321382']
062602293,['053317626']
061892622,['062856875']
062345345,['052840537']
062302625,['062788337']
052807307,['062345345']
052835540,['053317626']
053604363,['062602293']
062376086,['061815050']
062376577,['062583078']
062325541,['061815050']
062301778,['062602293']
062262342,['062321382']
062101268,['061892622']
062587361,['062321382']
062383793,['062078798']
062330048,['062109844']
053614545,['052557336']
053619299,['062321382']
053037777,['061892622']
053591816,['061892622']
062318589,['062345374']
062796585,['062053589']
062322784,['062639769']
053633063,['062078798']
062873638,['062053589']
061783878,['052859834']
053271563,['061892622']
053264064,['062318589']
061860556,['062788337']
062101862,['061892622']
062345357,['052524045']
062359081,['062335523']
053620036,['062873638']
053786836,['062345357']
052864084,['061892622']
062309851,['053619299']
062324799,['061892622']
061847087,['062345345']
062083003,['062580047']
062364060,['062788337']
062320067,['053271563']
053521884,['062318589']
062362610,['061892622']
053587518,['062083003']
062783768,['062345357']
062265552,['061892622']
062330607,['061892622']
053002816,['062322784']
062307076,['061892622']
061849838,['061892622']
062121273,['062320067']
062381335,['052859834']
062312571,['062335523']
062122074,['062078798']
052612609,['062375378']
062331586,['053620036']
062364339,['062345357']
062307518,['062286076']
062531377,['061892622']
062101787,['062332275']
052636095,['062383793']
062089116,['061892622']
062368772,['053620036']
062350056,['062321382']
052784012,['052612609']
062043119,['052612609']
062369263,['052557336']
062536282,['052859834']
062772049,['062368772']
052538383,['062078798']
053066816,['053271563']
053600585,['062368772']
062094572,['061860556']
062271521,['052612609']
053308081,['061892622']
062770782,['061892622']
062338873,['052612609']
062296314,['062322784']
053313781,['052612609']
055895006,['062338873']
062069004,['062345345']
062353814,['062345345']
052862023,['062101862']
062089792,['062094572']
062343573,['062101862']
062336828,['062322784']
062376569,['062336828']
062372619,['062083003']
062868858,['062383793']
061814046,['062868858']
062327125,['062336828']
062115368,['062336828']
053109282,['062336828']
062322357,['062788337']
061824275,['062376569']
062850308,['062376569']
062359623,['052862023']
