infectee,infectors
513F,['SEED']
471M,['513F']
472M,"['513F', '524F']"
532F,['472M']
482M,"['513F', '524F']"
464M,"['513F', '524F']"
530F,['472M']
491M,['530F']
504F,['464M']
484M,"['504F', '524F', '530F']"
522F,"['484M', '490M']"
476M,['530F']
466M,"['504F', '513F']"
516F,"['464M', '466M', '476M']"
475M,"['508F', '504F', '513F', '516F', '524F']"
486M,"['513F', '516F']"
525F,"['475M', '482M']"
480M,"['513F', '516F']"
531F,['480M']
520F,"['464M', '475M', '482M']"
483M,"['530F', '525F']"
469M,"['520F', '522F']"
467M,['520F']
481M,"['504F', '516F']"
509F,['482M']
518F,"['469M', '472M', '483M', '484M']"
507F,['481M']
500F,"['483M', '484M']"
479M,"['513F', '518F', '530F']"
529F,"['466M', '479M', '481M', '484M']"
468M,"['520F', '500F']"
502F,"['468M', '482M', '485M']"
477M,"['529F', '524F', '518F', '502F']"
492M,['502F']
505F,"['468M', '469M', '490M', '492M']"
533F,"['476M', '479M']"
461M,"['505F', '508F', '509F']"
470M,['505F']
537F,"['461M', '479M']"
515F,"['475M', '476M', '477M']"
487M,"['504F', '533F', '502F']"
474M,"['505F', '509F', '529F', '522F']"
521F,['474M']
463M,"['505F', '504F', '520F', '529F', '533F']"
503F,"['463M', '467M', '474M', '481M', '482M', '483M', '487M']"
527F,"['463M', '466M', '484M', '487M']"
517F,"['463M', '476M', '477M']"
465M,"['517F', '527F', '518F']"
536F,['474M']
478M,"['505F', '503F', '515F']"
473M,"['537F', '517F', '527F', '529F', '530F']"
512F,['465M']
534F,"['465M', '475M', '476M', '478M']"
489M,['534F']
519F,"['463M', '473M', '477M', '478M', '479M', '486M', '487M']"
535F,['478M']
511F,"['473M', '474M']"
