infectee,infectors
Ant57,['SEED']
Ant25,['Ant57']
Ant294,['Ant25']
Ant191,['Ant294']
Ant5,['Ant294']
Ant638,['Ant294']
Ant226,['Ant294']
Ant100,['Ant294']
Ant663,['Ant294']
Ant646,['Ant663']
Ant318,['Ant646']
Ant632,['Ant663']
Ant261,['Ant318']
Ant332,['Ant663']
Ant195,['Ant261']
Ant387,['Ant261']
Ant81,['Ant261']
Ant209,['Ant663']
Ant40,['Ant663']
Ant59,['Ant663']
Ant148,['Ant663']
Ant242,['Ant663']
Ant30,['Ant663']
Ant29,['Ant209']
Ant243,['Ant209']
Ant43,['Ant663']
Ant105,['Ant663']
Ant91,['Ant663']
Ant71,['Ant663']
Ant549,['Ant663']
Ant135,['Ant663']
Ant256,['Ant663']
Ant66,['Ant663']
Ant305,['Ant261']
Ant492,['Ant332']
Ant97,['Ant663']
Ant68,['Ant663']
Ant32,['Ant209']
Ant218,['Ant663']
Ant62,['Ant663']
Ant353,['Ant663']
Ant13,['Ant663']
Ant245,['Ant663']
Ant207,['Ant663']
Ant580,['Ant663']
Ant614,['Ant580']
Ant174,['Ant580']
Ant320,['Ant218']
Ant27,['Ant580']
Ant156,['Ant218']
Ant250,['Ant580']
Ant308,['Ant580']
Ant52,['Ant663']
Ant50,['Ant580']
Ant263,['Ant580']
Ant139,['Ant218']
Ant673,['Ant663']
Ant391,['Ant663']
Ant114,['Ant580']
Ant607,['Ant580']
Ant376,['Ant580']
Ant20,['Ant580']
Ant159,['Ant580']
Ant126,['Ant663']
Ant196,['Ant580']
Ant334,['Ant580']
