infectee,infectors
073033266,['SEED']
072860010,['073033266']
073063893,"['073033266', '072860010']"
073074345,"['073033266', '072860010', '073063893']"
072824538,"['073063893', '073074345', '072860010', '073033266']"
073006870,"['072824538', '073063893', '073074345', '072860010', '073033266']"
073080095,"['072824538', '073063893', '073033266', '073006870', '073074345', '072860010']"
072775050,"['072824538', '073063893', '073080095', '073074345', '073033266', '073006870', '072860010']"
073047886,['073006870']
073042293,['073047886']
072792545,['073047886']
