infectee,infectors
Ant433,['SEED']
Ant73,['Ant433']
Ant217,['Ant73']
Ant192,['Ant73']
Ant252,['Ant217']
Ant173,['Ant73']
Ant59,['Ant192']
Ant210,['Ant192']
Ant530,['Ant192']
Ant263,['Ant217']
Ant356,['Ant530']
Ant475,['Ant217']
Ant27,['Ant356']
Ant126,['Ant356']
Ant191,['Ant263']
Ant32,['Ant356']
Ant242,['Ant356']
Ant1,['Ant191']
Ant97,['Ant356']
Ant320,['Ant356']
Ant5,['Ant356']
Ant518,['Ant356']
Ant476,['Ant356']
Ant114,['Ant5']
Ant120,['Ant356']
Ant646,['Ant356']
Ant153,['Ant114']
Ant255,['Ant356']
Ant599,['Ant356']
Ant353,['Ant263']
Ant227,['Ant356']
Ant19,['Ant356']
Ant65,['Ant114']
Ant929,['Ant356']
Ant51,['Ant356']
Ant261,['Ant353']
Ant332,['Ant353']
Ant954,['Ant356']
Ant610,['Ant356']
Ant838,['Ant227']
Ant25,['Ant356']
Ant387,['Ant263']
Ant23,['Ant356']
Ant638,['Ant387']
Ant158,['Ant356']
Ant115,['Ant356']
Ant251,['Ant387']
Ant237,['Ant356']
Ant172,['Ant387']
Ant170,['Ant227']
Ant607,['Ant356']
Ant614,['Ant227']
Ant502,['Ant387']
Ant298,['Ant387']
Ant296,['Ant387']
Ant26,['Ant387']
Ant17,['Ant356']
Ant592,['Ant387']
Ant391,['Ant356']
Ant117,['Ant387']
Ant647,['Ant387']
Ant397,['Ant387']
Ant24,['Ant356']
Ant264,['Ant356']
Ant140,['Ant387']
Ant221,['Ant387']
Ant220,['Ant387']
Ant186,['Ant387']
Ant482,['Ant387']
Ant245,['Ant353']
Ant4,['Ant356']
Ant334,['Ant387']
Ant289,['Ant227']
Ant299,['Ant387']
Ant0,['Ant356']
Ant148,['Ant387']
Ant250,['Ant356']
Ant540,['Ant387']
Ant14,['Ant387']
Ant6,['Ant356']
Ant44,['Ant387']
Ant740,['Ant356']
Ant632,['Ant387']
Ant311,['Ant387']
Ant305,['Ant356']
Ant326,['Ant356']
Ant202,['Ant356']
Ant262,['Ant540']
Ant593,['Ant387']
Ant650,['Ant387']
Ant534,['Ant356']
Ant176,['Ant387']
Ant149,['Ant387']
Ant507,['Ant387']
Ant2,['Ant387']
Ant71,['Ant387']
Ant256,['Ant387']
Ant564,['Ant356']
Ant62,['Ant387']
Ant49,['Ant356']
Ant96,['Ant387']
Ant501,['Ant387']
