infectee,infectors
Ant604,['SEED']
Ant126,"['Ant217', 'Ant604']"
Ant14,"['Ant217', 'Ant126', 'Ant604']"
Ant60,['Ant604']
Ant395,"['Ant126', 'Ant604']"
Ant12,"['Ant217', 'Ant126', 'Ant14']"
Ant170,"['Ant126', 'Ant395', 'Ant14', 'Ant60', 'Ant604']"
Ant40,"['Ant217', 'Ant126', 'Ant14', 'Ant12']"
Ant19,"['Ant126', 'Ant395', 'Ant60', 'Ant604', 'Ant170']"
Ant112,"['Ant604', 'Ant170', 'Ant395', 'Ant19', 'Ant14', 'Ant126']"
Ant206,"['Ant112', 'Ant126', 'Ant395', 'Ant19', 'Ant60', 'Ant604', 'Ant170']"
Ant556,"['Ant604', 'Ant170', 'Ant206', 'Ant395', 'Ant19', 'Ant126', 'Ant60']"
Ant158,"['Ant112', 'Ant217', 'Ant126', 'Ant40', 'Ant395', 'Ant19', 'Ant14', 'Ant12', 'Ant604', 'Ant206']"
Ant20,"['Ant217', 'Ant556', 'Ant126', 'Ant604', 'Ant158', 'Ant170', 'Ant19', 'Ant14', 'Ant206', 'Ant12', 'Ant395', 'Ant40']"
Ant169,"['Ant112', 'Ant556', 'Ant126', 'Ant20', 'Ant158', 'Ant395', 'Ant19', 'Ant604', 'Ant206', 'Ant60']"
Ant114,"['Ant604', 'Ant158', 'Ant170', 'Ant395', 'Ant19', 'Ant14', 'Ant206', 'Ant60', 'Ant169']"
Ant332,"['Ant114', 'Ant112', 'Ant556', 'Ant158', 'Ant395', 'Ant19', 'Ant169', 'Ant170', 'Ant206', 'Ant60']"
Ant313,"['Ant114', 'Ant112', 'Ant556', 'Ant126', 'Ant20', 'Ant604', 'Ant158', 'Ant170', 'Ant395', 'Ant19', 'Ant14', 'Ant206', 'Ant332', 'Ant60', 'Ant169']"
Ant610,"['Ant114', 'Ant112', 'Ant556', 'Ant126', 'Ant20', 'Ant158', 'Ant604', 'Ant170', 'Ant19', 'Ant14', 'Ant206', 'Ant332', 'Ant169']"
Ant0,"['Ant114', 'Ant112', 'Ant556', 'Ant126', 'Ant20', 'Ant313', 'Ant158', 'Ant395', 'Ant19', 'Ant14', 'Ant169', 'Ant332', 'Ant60', 'Ant604', 'Ant610', 'Ant170', 'Ant206']"
Ant356,"['Ant604', 'Ant0', 'Ant170', 'Ant395', 'Ant114', 'Ant112', 'Ant206', 'Ant556', 'Ant126', 'Ant332', 'Ant60', 'Ant169']"
Ant289,"['Ant356', 'Ant112', 'Ant217', 'Ant126', 'Ant20', 'Ant40', 'Ant313', 'Ant158', 'Ant0', 'Ant610', 'Ant19', 'Ant14', 'Ant12', 'Ant169', 'Ant604', 'Ant170']"
Ant65,"['Ant356', 'Ant114', 'Ant112', 'Ant556', 'Ant126', 'Ant20', 'Ant313', 'Ant158', 'Ant395', 'Ant0', 'Ant610', 'Ant19', 'Ant14', 'Ant169', 'Ant332', 'Ant604', 'Ant170', 'Ant206']"
Ant148,"['Ant356', 'Ant114', 'Ant556', 'Ant0', 'Ant289', 'Ant158', 'Ant170', 'Ant206', 'Ant395', 'Ant19', 'Ant332', 'Ant60', 'Ant65', 'Ant169']"
Ant575,"['Ant356', 'Ant114', 'Ant112', 'Ant556', 'Ant126', 'Ant20', 'Ant604', 'Ant610', 'Ant0', 'Ant289', 'Ant313', 'Ant158', 'Ant170', 'Ant395', 'Ant19', 'Ant14', 'Ant206', 'Ant332', 'Ant65', 'Ant169']"
Ant632,"['Ant112', 'Ant217', 'Ant20', 'Ant40', 'Ant158', 'Ant12', 'Ant604', 'Ant289']"
Ant6,"['Ant356', 'Ant114', 'Ant112', 'Ant556', 'Ant126', 'Ant20', 'Ant575', 'Ant604', 'Ant610', 'Ant0', 'Ant289', 'Ant313', 'Ant170', 'Ant395', 'Ant19', 'Ant14', 'Ant206', 'Ant169', 'Ant60', 'Ant65']"
Ant560,"['Ant114', 'Ant556', 'Ant610', 'Ant0', 'Ant289', 'Ant313', 'Ant158', 'Ant170', 'Ant206', 'Ant395', 'Ant6', 'Ant19', 'Ant14', 'Ant148', 'Ant332', 'Ant60', 'Ant575', 'Ant65', 'Ant169']"
Ant210,"['Ant356', 'Ant114', 'Ant112', 'Ant556', 'Ant126', 'Ant560', 'Ant148', 'Ant575', 'Ant6', 'Ant313', 'Ant158', 'Ant395', 'Ant0', 'Ant610', 'Ant19', 'Ant14', 'Ant169', 'Ant332', 'Ant60', 'Ant65', 'Ant604', 'Ant170', 'Ant206']"
Ant176,"['Ant217', 'Ant126', 'Ant20', 'Ant40', 'Ant158', 'Ant14', 'Ant12', 'Ant289', 'Ant632']"
Ant305,"['Ant112', 'Ant556', 'Ant126', 'Ant20', 'Ant560', 'Ant604', 'Ant610', 'Ant0', 'Ant289', 'Ant313', 'Ant158', 'Ant206', 'Ant395', 'Ant19', 'Ant632', 'Ant169', 'Ant210', 'Ant575', 'Ant65']"
