infectee,infectors
12,['SEED']
9,['12']
23,['12']
33,['23']
8,['23']
16,['23']
43,['9']
27,['43']
40,['43']
17,['27']
34,['43']
48,['34']
57,['48']
52,['48']
15,['43']
29,['52']
20,['48']
14,['48']
18,['27']
7,['27']
4,['27']
59,['48']
41,['48']
1,['27']
42,['29']
37,['42']
36,['43']
54,['37']
19,['54']
24,['54']
31,['42']
58,['54']
45,['24']
22,['54']
39,['54']
49,['54']
32,['42']
38,['42']
46,['49']
62,['54']
21,['54']
35,['54']
2,['42']
5,['54']
47,['49']
51,['54']
13,['24']
3,['48']
11,['54']
28,['48']
25,['42']
26,['62']
44,['48']
53,['54']
10,['54']
50,['54']
30,['48']
55,['54']
56,['42']
6,['56']
60,['54']
61,['25']
