infectee,infectors
Ant30,['SEED']
Ant100,"['Ant390', 'Ant30']"
Ant347,"['Ant390', 'Ant30', 'Ant100']"
Ant97,"['Ant390', 'Ant347', 'Ant30']"
Ant158,"['Ant347', 'Ant30', 'Ant97', 'Ant100']"
Ant169,"['Ant390', 'Ant347', 'Ant97', 'Ant100']"
Ant173,"['Ant97', 'Ant169', 'Ant100']"
Ant242,"['Ant173', 'Ant390', 'Ant347', 'Ant158', 'Ant97', 'Ant169']"
Ant599,"['Ant173', 'Ant390', 'Ant347', 'Ant242', 'Ant158', 'Ant30', 'Ant97', 'Ant169', 'Ant100']"
Ant76,"['Ant347', 'Ant599', 'Ant30', 'Ant97', 'Ant158', 'Ant100']"
Ant109,"['Ant173', 'Ant347', 'Ant242', 'Ant599', 'Ant30', 'Ant97', 'Ant169', 'Ant76']"
Ant43,"['Ant347', 'Ant242', 'Ant599', 'Ant30', 'Ant97', 'Ant158', 'Ant100']"
Ant178,"['Ant173', 'Ant347', 'Ant242', 'Ant599', 'Ant30', 'Ant97', 'Ant169', 'Ant76', 'Ant109', 'Ant100']"
Ant19,"['Ant173', 'Ant390', 'Ant347', 'Ant242', 'Ant599', 'Ant30', 'Ant97', 'Ant169', 'Ant76', 'Ant178', 'Ant109', 'Ant100']"
Ant518,"['Ant390', 'Ant347', 'Ant242', 'Ant19', 'Ant599', 'Ant30', 'Ant97', 'Ant169', 'Ant76', 'Ant178', 'Ant158', 'Ant109', 'Ant100']"
Ant294,"['Ant347', 'Ant158', 'Ant76', 'Ant599', 'Ant30', 'Ant97', 'Ant100', 'Ant43']"
Ant238,"['Ant347', 'Ant294', 'Ant30', 'Ant97', 'Ant76', 'Ant158', 'Ant100', 'Ant43']"
Ant73,"['Ant347', 'Ant294', 'Ant158', 'Ant76', 'Ant19', 'Ant599', 'Ant30', 'Ant518', 'Ant109', 'Ant238', 'Ant100', 'Ant43', 'Ant178']"
Ant191,"['Ant173', 'Ant390', 'Ant347', 'Ant242', 'Ant19', 'Ant599', 'Ant30', 'Ant97', 'Ant169', 'Ant518', 'Ant178']"
Ant148,"['Ant347', 'Ant294', 'Ant73', 'Ant599', 'Ant30', 'Ant97', 'Ant76', 'Ant158', 'Ant238', 'Ant100', 'Ant43']"
Ant564,"['Ant347', 'Ant158', 'Ant191', 'Ant76', 'Ant19', 'Ant599', 'Ant30', 'Ant97', 'Ant169', 'Ant178', 'Ant518', 'Ant109', 'Ant238', 'Ant100', 'Ant43']"
