infectee,infectors
Ant580,['SEED']
Ant60,['Ant580']
Ant576,"['Ant580', 'Ant60']"
Ant52,"['Ant576', 'Ant580', 'Ant60']"
Ant331,"['Ant52', 'Ant60']"
Ant186,"['Ant52', 'Ant576', 'Ant331', 'Ant60']"
Ant238,"['Ant52', 'Ant186']"
Ant194,"['Ant331', 'Ant52', 'Ant576', 'Ant60', 'Ant238', 'Ant186']"
Ant245,"['Ant238', 'Ant186']"
Ant112,"['Ant194', 'Ant52', 'Ant331', 'Ant186', 'Ant238', 'Ant60']"
Ant48,"['Ant194', 'Ant52', 'Ant112', 'Ant331', 'Ant60', 'Ant238', 'Ant186']"
Ant308,"['Ant194', 'Ant52', 'Ant331', 'Ant576', 'Ant48', 'Ant580', 'Ant112', 'Ant60', 'Ant238', 'Ant186']"
Ant15,"['Ant194', 'Ant52', 'Ant576', 'Ant48', 'Ant580', 'Ant112', 'Ant331', 'Ant186', 'Ant238', 'Ant60']"
Ant62,"['Ant194', 'Ant308', 'Ant576', 'Ant48', 'Ant15', 'Ant331', 'Ant60', 'Ant238']"
Ant347,"['Ant576', 'Ant580', 'Ant60']"
Ant26,"['Ant194', 'Ant112', 'Ant52', 'Ant308', 'Ant576', 'Ant48', 'Ant15', 'Ant331', 'Ant60', 'Ant62', 'Ant186']"
Ant220,"['Ant52', 'Ant112', 'Ant194', 'Ant308', 'Ant60', 'Ant62', 'Ant576']"
Ant394,"['Ant220', 'Ant194', 'Ant26', 'Ant52', 'Ant308', 'Ant576', 'Ant48', 'Ant112', 'Ant15', 'Ant331', 'Ant60', 'Ant62', 'Ant238', 'Ant347', 'Ant186']"
Ant599,"['Ant220', 'Ant52', 'Ant308', 'Ant576', 'Ant48', 'Ant580', 'Ant112', 'Ant394', 'Ant15', 'Ant331', 'Ant60', 'Ant62']"
Ant296,"['Ant220', 'Ant194', 'Ant26', 'Ant52', 'Ant308', 'Ant48', 'Ant112', 'Ant394', 'Ant331', 'Ant60', 'Ant238', 'Ant186']"
Ant97,"['Ant220', 'Ant194', 'Ant26', 'Ant52', 'Ant308', 'Ant576', 'Ant48', 'Ant580', 'Ant112', 'Ant394', 'Ant15', 'Ant331', 'Ant296', 'Ant60', 'Ant62', 'Ant599', 'Ant238', 'Ant347', 'Ant186']"
Ant518,"['Ant97', 'Ant112']"
Ant540,"['Ant220', 'Ant194', 'Ant26', 'Ant52', 'Ant576', 'Ant580', 'Ant394', 'Ant599', 'Ant97', 'Ant331', 'Ant60', 'Ant62', 'Ant15', 'Ant238', 'Ant347', 'Ant186']"
Ant50,"['Ant194', 'Ant331', 'Ant52', 'Ant540', 'Ant112', 'Ant296', 'Ant238', 'Ant48']"
Ant210,"['Ant220', 'Ant194', 'Ant26', 'Ant50', 'Ant52', 'Ant308', 'Ant48', 'Ant112', 'Ant394', 'Ant97', 'Ant296', 'Ant331', 'Ant186', 'Ant238']"
Ant215,"['Ant220', 'Ant194', 'Ant26', 'Ant52', 'Ant308', 'Ant540', 'Ant48', 'Ant112', 'Ant394', 'Ant15', 'Ant97', 'Ant296', 'Ant331', 'Ant210', 'Ant60', 'Ant62', 'Ant599', 'Ant238', 'Ant186']"
Ant70,"['Ant220', 'Ant194', 'Ant26', 'Ant52', 'Ant308', 'Ant540', 'Ant48', 'Ant112', 'Ant394', 'Ant599', 'Ant97', 'Ant296', 'Ant331', 'Ant215', 'Ant210', 'Ant186', 'Ant238', 'Ant60']"
Ant397,"['Ant220', 'Ant194', 'Ant26', 'Ant50', 'Ant52', 'Ant308', 'Ant540', 'Ant576', 'Ant48', 'Ant331', 'Ant394', 'Ant70', 'Ant15', 'Ant97', 'Ant296', 'Ant215', 'Ant60', 'Ant62', 'Ant599', 'Ant238']"
Ant7,"['Ant194', 'Ant50', 'Ant52', 'Ant48', 'Ant580', 'Ant112', 'Ant331', 'Ant97', 'Ant296', 'Ant210', 'Ant238', 'Ant60']"
Ant475,"['Ant194', 'Ant26', 'Ant52', 'Ant331', 'Ant397', 'Ant540', 'Ant394', 'Ant7', 'Ant112', 'Ant599', 'Ant70', 'Ant15', 'Ant97', 'Ant296', 'Ant215', 'Ant210', 'Ant576', 'Ant186', 'Ant238', 'Ant60', 'Ant48']"
Ant501,"['Ant220', 'Ant26', 'Ant52', 'Ant540', 'Ant576', 'Ant397', 'Ant15', 'Ant97', 'Ant331', 'Ant215', 'Ant60', 'Ant62', 'Ant599', 'Ant186']"
Ant255,"['Ant194', 'Ant331', 'Ant475', 'Ant397', 'Ant52', 'Ant540', 'Ant7', 'Ant112', 'Ant50', 'Ant70', 'Ant15', 'Ant97', 'Ant308', 'Ant296', 'Ant215', 'Ant210', 'Ant186', 'Ant238', 'Ant48']"
Ant4,"['Ant220', 'Ant194', 'Ant255', 'Ant26', 'Ant50', 'Ant52', 'Ant308', 'Ant475', 'Ant576', 'Ant48', 'Ant112', 'Ant397', 'Ant394', 'Ant7', 'Ant70', 'Ant97', 'Ant296', 'Ant62', 'Ant215', 'Ant210', 'Ant186', 'Ant238', 'Ant60']"
Ant6,"['Ant220', 'Ant194', 'Ant255', 'Ant26', 'Ant50', 'Ant52', 'Ant308', 'Ant475', 'Ant540', 'Ant576', 'Ant48', 'Ant112', 'Ant397', 'Ant4', 'Ant7', 'Ant331', 'Ant70', 'Ant97', 'Ant296', 'Ant215', 'Ant210', 'Ant186', 'Ant238']"
Ant251,"['Ant220', 'Ant194', 'Ant394', 'Ant331', 'Ant475', 'Ant397', 'Ant52', 'Ant540', 'Ant4', 'Ant7', 'Ant6', 'Ant245', 'Ant112', 'Ant50', 'Ant70', 'Ant255', 'Ant599', 'Ant97', 'Ant308', 'Ant296', 'Ant62', 'Ant215', 'Ant210', 'Ant186', 'Ant238', 'Ant60', 'Ant48']"
Ant43,"['Ant220', 'Ant194', 'Ant26', 'Ant308', 'Ant540', 'Ant576', 'Ant48', 'Ant580', 'Ant397', 'Ant394', 'Ant70', 'Ant97', 'Ant331', 'Ant60', 'Ant62', 'Ant347', 'Ant501', 'Ant599', 'Ant186', 'Ant238']"
Ant564,"['Ant220', 'Ant26', 'Ant580', 'Ant331', 'Ant397', 'Ant540', 'Ant4', 'Ant501', 'Ant599', 'Ant97', 'Ant215', 'Ant576', 'Ant62']"
Ant278,"['Ant220', 'Ant194', 'Ant251', 'Ant255', 'Ant26', 'Ant50', 'Ant52', 'Ant308', 'Ant331', 'Ant475', 'Ant576', 'Ant48', 'Ant580', 'Ant112', 'Ant397', 'Ant394', 'Ant4', 'Ant7', 'Ant6', 'Ant599', 'Ant97', 'Ant296', 'Ant215', 'Ant210', 'Ant60', 'Ant62', 'Ant15', 'Ant238', 'Ant186']"
Ant252,"['Ant220', 'Ant194', 'Ant540', 'Ant251', 'Ant255', 'Ant26', 'Ant331', 'Ant50', 'Ant52', 'Ant278', 'Ant475', 'Ant576', 'Ant48', 'Ant112', 'Ant397', 'Ant394', 'Ant4', 'Ant7', 'Ant6', 'Ant70', 'Ant15', 'Ant97', 'Ant296', 'Ant215', 'Ant210', 'Ant60', 'Ant43', 'Ant599', 'Ant238', 'Ant186']"
Ant227,"['Ant540', 'Ant220', 'Ant194', 'Ant252', 'Ant251', 'Ant255', 'Ant26', 'Ant564', 'Ant52', 'Ant308', 'Ant278', 'Ant475', 'Ant576', 'Ant43', 'Ant48', 'Ant112', 'Ant397', 'Ant394', 'Ant4', 'Ant70', 'Ant15', 'Ant97', 'Ant296', 'Ant331', 'Ant215', 'Ant210', 'Ant60', 'Ant62', 'Ant599', 'Ant238', 'Ant186']"
Ant54,"['Ant227', 'Ant194', 'Ant252', 'Ant251', 'Ant255', 'Ant50', 'Ant52', 'Ant397', 'Ant540', 'Ant4', 'Ant7', 'Ant6', 'Ant112', 'Ant70', 'Ant97', 'Ant475', 'Ant308', 'Ant296', 'Ant278', 'Ant331', 'Ant215', 'Ant210', 'Ant576', 'Ant186', 'Ant238', 'Ant60', 'Ant48']"
Ant560,"['Ant194', 'Ant251', 'Ant255', 'Ant397', 'Ant475', 'Ant4', 'Ant7', 'Ant245', 'Ant54', 'Ant70', 'Ant15', 'Ant97', 'Ant308', 'Ant296', 'Ant278', 'Ant215', 'Ant210', 'Ant238', 'Ant576', 'Ant186', 'Ant60', 'Ant48']"
Ant35,"['Ant227', 'Ant220', 'Ant26', 'Ant564', 'Ant50', 'Ant52', 'Ant54', 'Ant308', 'Ant475', 'Ant540', 'Ant576', 'Ant48', 'Ant580', 'Ant112', 'Ant397', 'Ant394', 'Ant4', 'Ant70', 'Ant15', 'Ant97', 'Ant331', 'Ant215', 'Ant60', 'Ant62', 'Ant43', 'Ant501', 'Ant599', 'Ant347', 'Ant186']"
Ant334,"['Ant227', 'Ant220', 'Ant252', 'Ant255', 'Ant26', 'Ant331', 'Ant397', 'Ant540', 'Ant394', 'Ant4', 'Ant6', 'Ant599', 'Ant347', 'Ant70', 'Ant501', 'Ant15', 'Ant97', 'Ant308', 'Ant35', 'Ant296', 'Ant278', 'Ant62', 'Ant215', 'Ant576', 'Ant43', 'Ant60', 'Ant48']"
Ant329,"['Ant227', 'Ant220', 'Ant580', 'Ant334', 'Ant347', 'Ant540', 'Ant394', 'Ant54', 'Ant70', 'Ant501', 'Ant564', 'Ant599', 'Ant97', 'Ant308', 'Ant35', 'Ant296', 'Ant397', 'Ant278', 'Ant331', 'Ant215', 'Ant252', 'Ant576', 'Ant43', 'Ant60', 'Ant62']"
