infectee,infectors
Ant437,['SEED']
Ant196,['Ant437']
Ant111,"['Ant437', 'Ant196']"
Ant113,"['Ant111', 'Ant437', 'Ant196']"
Ant663,"['Ant111', 'Ant113', 'Ant196', 'Ant437']"
Ant492,"['Ant111', 'Ant113', 'Ant196', 'Ant437']"
Ant243,"['Ant111', 'Ant113', 'Ant196', 'Ant492', 'Ant663', 'Ant437']"
Ant159,"['Ant111', 'Ant113', 'Ant196', 'Ant492', 'Ant243', 'Ant663', 'Ant437']"
Ant638,"['Ant111', 'Ant113', 'Ant196', 'Ant492', 'Ant243', 'Ant663', 'Ant159', 'Ant437']"
Ant71,"['Ant111', 'Ant243', 'Ant663', 'Ant159', 'Ant638', 'Ant437']"
Ant50,"['Ant111', 'Ant113', 'Ant196', 'Ant492', 'Ant243', 'Ant663', 'Ant437', 'Ant159', 'Ant71', 'Ant638']"
Ant294,"['Ant111', 'Ant113', 'Ant196', 'Ant243', 'Ant50', 'Ant663', 'Ant159', 'Ant71', 'Ant437', 'Ant638']"
Ant256,"['Ant111', 'Ant113', 'Ant196', 'Ant492', 'Ant663', 'Ant437', 'Ant159', 'Ant294', 'Ant50', 'Ant71']"
Ant263,"['Ant111', 'Ant113', 'Ant196', 'Ant492', 'Ant256', 'Ant243', 'Ant50', 'Ant663', 'Ant437', 'Ant159', 'Ant294', 'Ant638']"
Ant156,"['Ant111', 'Ant113', 'Ant256', 'Ant638', 'Ant437']"
Ant40,"['Ant111', 'Ant113', 'Ant196', 'Ant492', 'Ant243', 'Ant50', 'Ant663', 'Ant437', 'Ant159', 'Ant294', 'Ant71', 'Ant638']"
Ant55,"['Ant111', 'Ant113', 'Ant256', 'Ant156']"
Ant32,"['Ant111', 'Ant196', 'Ant492', 'Ant243', 'Ant40', 'Ant663', 'Ant263', 'Ant71', 'Ant294', 'Ant638', 'Ant437']"
Ant334,"['Ant111', 'Ant196', 'Ant492', 'Ant256', 'Ant663', 'Ant263', 'Ant294', 'Ant243', 'Ant50', 'Ant32', 'Ant71', 'Ant638', 'Ant437', 'Ant40']"
Ant305,"['Ant111', 'Ant334', 'Ant243', 'Ant50', 'Ant663', 'Ant263', 'Ant32', 'Ant71', 'Ant638', 'Ant40']"
Ant632,"['Ant111', 'Ant113', 'Ant196', 'Ant492', 'Ant256', 'Ant334', 'Ant243', 'Ant50', 'Ant305', 'Ant40', 'Ant159', 'Ant71', 'Ant294', 'Ant638', 'Ant437']"
Ant245,"['Ant111', 'Ant113', 'Ant196', 'Ant492', 'Ant256', 'Ant334', 'Ant243', 'Ant663', 'Ant156', 'Ant437', 'Ant263', 'Ant159', 'Ant50', 'Ant632', 'Ant32', 'Ant71', 'Ant638', 'Ant294', 'Ant40']"
Ant242,"['Ant111', 'Ant113', 'Ant196', 'Ant492', 'Ant256', 'Ant334', 'Ant243', 'Ant663', 'Ant245', 'Ant437', 'Ant159', 'Ant294', 'Ant40', 'Ant50', 'Ant632', 'Ant32', 'Ant71', 'Ant638', 'Ant305']"
