infectee,infectors
AA,['SEED']
ZX,['AA']
AV,"['AA', 'AL', 'ZX']"
ZO,"['AA', 'AL']"
AM,"['AA', 'ZX']"
AO,['AL']
ZV,"['AA', 'AM', 'AO', 'ZX']"
AH,"['ZO', 'AV']"
AK,"['ZX', 'ZV']"
ZT,"['AA', 'AH', 'AK', 'AL', 'AV']"
ZL,"['AA', 'AH', 'AK', 'AM', 'AL', 'AO', 'ZT']"
ZP,"['ZL', 'AA', 'AH', 'AM', 'AO', 'ZT']"
ZU,"['ZL', 'AA', 'AH', 'AO', 'ZX', 'ZV', 'ZP']"
AX,"['ZL', 'ZO', 'ZT', 'ZU', 'ZV']"
ZS,"['AH', 'AM', 'AL', 'ZU', 'ZP']"
AE,"['ZL', 'AX', 'AM', 'ZU', 'ZT', 'ZV', 'ZP', 'ZS']"
AD,"['AE', 'AH', 'AL', 'AV', 'ZT']"
AS,"['ZL', 'AA', 'AH', 'AL', 'AO', 'ZT', 'ZU', 'ZV', 'ZP', 'ZS']"
ZK,"['ZL', 'AE', 'AA', 'AK', 'AO', 'ZT']"
ZH,"['AA', 'ZK', 'AK', 'AM', 'AL', 'AO', 'AS', 'AV', 'ZT', 'ZU', 'ZP', 'ZS']"
ZE,"['AA', 'AD', 'ZK', 'AH', 'AK', 'AS', 'AV']"
ZM,"['ZL', 'AX', 'AH', 'AK', 'AL', 'AS']"
AC,"['ZL', 'AE', 'ZE', 'AH', 'AK', 'AL', 'AO', 'AS', 'AV', 'ZT', 'ZH', 'ZU']"
AU,"['AE', 'AC', 'AD', 'ZK', 'AH', 'AO', 'ZT', 'ZS']"
ZZ,"['ZL', 'AX', 'ZE', 'ZM', 'ZO', 'ZH', 'AH', 'AO', 'AS', 'ZX', 'ZU']"
AP,"['ZL', 'ZE', 'AA', 'ZM', 'AC', 'ZH', 'ZK', 'AH', 'AK', 'AS', 'ZX', 'ZT']"
ZC,"['AX', 'AE', 'AD', 'AK', 'AP', 'ZX']"
ZD,"['AE', 'ZE', 'AA', 'AH', 'AK', 'AO', 'AP', 'AS', 'ZZ', 'ZP', 'ZS']"
AT,"['ZL', 'AA', 'ZM', 'AC', 'ZO', 'AD', 'ZK', 'AH', 'AL', 'AO', 'AP', 'AS', 'AU', 'ZZ', 'AV', 'ZT', 'ZU', 'ZV', 'ZS']"
