infectee,infectors
Ant398,['SEED']
Ant507,['Ant398']
Ant217,"['Ant398', 'Ant507']"
Ant161,"['Ant398', 'Ant206']"
Ant97,"['Ant398', 'Ant206']"
Ant564,"['Ant217', 'Ant398', 'Ant507']"
Ant55,"['Ant217', 'Ant564', 'Ant398', 'Ant507']"
Ant178,"['Ant217', 'Ant564', 'Ant55', 'Ant398', 'Ant507']"
Ant556,"['Ant206', 'Ant97', 'Ant161']"
Ant12,"['Ant217', 'Ant564', 'Ant55', 'Ant398', 'Ant507', 'Ant178']"
Ant492,"['Ant206', 'Ant398', 'Ant12', 'Ant97', 'Ant556', 'Ant178']"
Ant232,"['Ant492', 'Ant398', 'Ant507', 'Ant97', 'Ant161', 'Ant178']"
Ant126,"['Ant217', 'Ant492', 'Ant564', 'Ant55', 'Ant507', 'Ant398', 'Ant12', 'Ant178', 'Ant232']"
Ant72,"['Ant217', 'Ant492', 'Ant126', 'Ant564', 'Ant55', 'Ant398', 'Ant507', 'Ant12', 'Ant97', 'Ant232', 'Ant178']"
Ant44,"['Ant492', 'Ant556', 'Ant126', 'Ant72', 'Ant97', 'Ant161', 'Ant206', 'Ant232']"
Ant610,"['Ant492', 'Ant126', 'Ant44', 'Ant398', 'Ant507', 'Ant72', 'Ant12', 'Ant97', 'Ant206', 'Ant232', 'Ant178']"
Ant632,"['Ant217', 'Ant126', 'Ant564', 'Ant55', 'Ant507', 'Ant72', 'Ant12', 'Ant178']"
Ant212,"['Ant217', 'Ant126', 'Ant564', 'Ant55', 'Ant44', 'Ant398', 'Ant507', 'Ant72', 'Ant12', 'Ant178', 'Ant610', 'Ant632']"
Ant638,"['Ant217', 'Ant126', 'Ant564', 'Ant55', 'Ant398', 'Ant507', 'Ant72', 'Ant12', 'Ant212', 'Ant178', 'Ant632']"
Ant540,"['Ant178', 'Ant564', 'Ant398', 'Ant507', 'Ant55', 'Ant72', 'Ant638', 'Ant12', 'Ant217', 'Ant212', 'Ant126']"
Ant437,"['Ant492', 'Ant556', 'Ant126', 'Ant44', 'Ant398', 'Ant72', 'Ant97', 'Ant161', 'Ant610', 'Ant178', 'Ant206', 'Ant232']"
