infectee,infectors
092295260,['SEED']
096535856,['092337823']
095565880,['096535856']
092091822,"['095581263', '079570341', '096381579']"
095572075,['096381579']
095572837,"['092091822', '096381579']"
106311574,"['096381579', '092091822']"
082374553,"['106311574', '095581263', '079570341', '092091822', '096381579']"
092625013,"['082374553', '092091822', '079570341', '095572837']"
095581309,"['095581263', '082374553', '092091822', '079570341']"
082331553,"['095596047', '095581263', '095581309', '092337823']"
092103636,['106311574']
096377275,"['082374553', '092337823', '095581263', '095581309', '082331553', '095596047']"
106110601,"['096377275', '095596047', '096535856', '082331553', '092337823']"
095595025,"['096377275', '095581309']"
095565572,"['096377275', '092337823', '095581309', '082331553', '095595025', '106110601']"
106332017,"['096377275', '095565572', '082331553', '092337823', '106110601']"
096370621,"['106311574', '092103636']"
094883855,"['096381579', '095572837']"
095566516,"['094883855', '096381579', '095572075']"
095594099,"['096377275', '095565572', '095596047', '082331553', '106110601']"
095594895,"['092625013', '094883855', '082374553', '096381579', '095572837', '092103636', '092091822', '079570341']"
092633529,"['106311574', '094883855', '096370621', '092103636', '095566516', '096381579']"
092525364,['095594895']
092559614,"['095594895', '092103636']"
096365343,"['095594895', '092103636', '092559614']"
092556345,"['092525364', '095594895']"
096381895,"['092103636', '095566516', '092633529']"
095595349,"['094883855', '096381895', '092103636', '095566516', '092633529', '096381579']"
092624262,"['096381895', '092103636', '095595349', '092633529']"
106307370,['095595349']
092089316,"['096381895', '095595349', '092103636', '092624262', '092633529']"
092618051,"['092089316', '095595349']"
092335541,"['092089316', '095594895', '095595349', '092618051']"
082285382,"['092089316', '092335541', '092618051', '095595349']"
092520599,"['096381895', '092089316', '092103636', '092624262', '095595349', '106307370', '092633529']"
092541079,"['095594895', '092335541', '082285382']"
092611599,"['096381895', '092089316', '092103636', '092624262', '092520599', '092633529', '095595349']"
092270625,"['082285382', '095594895', '092541079']"
095565868,['095581263']
092282539,['082363014']
092294638,['092306779']
092601639,"['092270625', '095594895', '092335541', '082285382', '092541079']"
096368800,"['092295260', '092270625', '095594895', '092601639']"
096356011,"['092282539', '095565868', '095581263']"
079784548,"['092306779', '095594895', '092335541', '095581263', '092601639', '092541079']"
082365622,"['095581263', '095565868']"
095565528,"['096377275', '079784548', '095581263', '095581309', '082285382', '082331553', '092337823']"
096514110,"['092306779', '092294638', '095565528']"
092317109,"['092306779', '079784548', '095565528']"
082370512,"['082365622', '096356011', '095581263', '095565868']"
092638530,"['079784548', '092306779', '092317109']"
092619058,"['092638530', '092306779', '079784548', '092317109', '095565528']"
092600090,"['095565528', '096514110']"
092289348,"['092295260', '096368800']"
092086836,"['082370512', '095565868', '096356011', '095581263']"
092557314,"['095581263', '095565528', '092337823']"
092276330,"['092306779', '095565528', '079784548', '095581263', '092638530', '092619058', '092317109', '092557314']"
092616317,"['082285382', '095565528']"
092300024,['092616317']
092611589,"['092616317', '082285382', '092557314', '092337823', '095565528']"
095593825,"['092611589', '095565528', '092337823', '092557314']"
092625096,"['095593825', '092557314', '092337823', '092611589', '095565528']"
092585546,"['092276330', '092282539', '095565528', '096356011']"
095595601,['092276330']
082328628,"['092276330', '092585546', '095565528']"
092604557,"['092601639', '095595601', '092276330', '096368800']"
096548857,['082316087']
092635354,['082328628']
106329629,['106515321']
095566074,"['106329629', '106515321']"
092085349,"['095593825', '082328628', '092611589', '092625096', '095565528', '092337823', '092557314']"
096524838,['082316087']
092788283,"['106329629', '095566074', '106515321']"
096369356,"['106329629', '092788283', '092295260', '095566074', '082316087', '092270625', '095594895', '092289348', '106515321', '096524838', '096368800']"
096536081,"['092788283', '092559614', '096369356']"
095570883,"['096369356', '082328628', '092085349']"
092283357,['106518335']
092277546,['095570883']
095580535,"['092283357', '106518335']"
096527080,"['082316087', '096369356', '095570883', '096524838']"
095596052,"['092277546', '082328628', '092125800', '095570883', '092085349']"
095593015,"['095596052', '095570883', '092085349', '082328628', '092611589']"
079621078,"['092604557', '095580535', '106518335', '095566516', '095572075', '096381579', '092283357']"
082305835,"['092788283', '096536081', '096369356']"
092326368,['082305835']
095577084,"['092604557', '079621078']"
092521101,"['082316087', '096527080', '096524838', '096369356']"
092621574,['079621078']
092627560,['096369356']
095565543,"['092326368', '082305835', '092633529']"
092092616,['082305835']
082325362,"['095570883', '095593015']"
092279338,"['092627560', '096527080', '096369356', '095570883', '092521101']"
092293274,"['092295260', '092521101', '092279338', '096368800']"
092120321,"['092604557', '095577084', '079621078']"
092582063,"['082325362', '095570883', '096514110', '095593015']"
092313362,"['092293274', '092521101', '096514110', '092279338', '092582063']"
095593788,"['095565528', '092582063', '092085349']"
095573865,"['092293274', '092313362', '092521101', '092279338']"
092604875,"['095593788', '092313362', '092582063']"
095570793,"['095593788', '095565528', '092085349']"
095596044,"['095570793', '092085349']"
092637052,"['095596044', '095596052', '095570793', '092125800', '092085349']"
095561304,"['092627560', '095593788', '092293274', '092604875', '092521101', '096369356', '092279338', '092582063', '095573865', '092313362']"
095572804,"['092637052', '095596052']"
096383299,"['095593788', '082325362', '092637052', '095565528', '095570793', '095572804', '095596052', '092085349']"
092278014,['082363014']
092560812,['092278014']
092338536,"['092278014', '082363014']"
082259613,"['092338536', '092278014', '082363014']"
