infectee,infectors
Ant15,['SEED']
Ant324,['Ant15']
Ant0,['Ant324']
Ant227,['Ant0']
Ant507,['Ant227']
Ant604,['Ant227']
Ant237,['Ant324']
Ant102,['Ant324']
Ant262,['Ant227']
Ant610,['Ant227']
Ant206,['Ant227']
Ant55,['Ant227']
Ant476,['Ant227']
Ant43,['Ant227']
Ant105,['Ant227']
Ant72,['Ant227']
Ant96,['Ant227']
Ant202,['Ant55']
Ant564,['Ant227']
Ant219,['Ant227']
Ant5,['Ant227']
Ant30,['Ant227']
Ant268,['Ant227']
Ant580,['Ant227']
Ant560,['Ant227']
Ant502,['Ant227']
Ant210,['Ant227']
Ant60,['Ant227']
Ant44,['Ant227']
Ant665,['Ant580']
Ant673,['Ant227']
Ant556,['Ant665']
Ant395,['Ant665']
Ant593,['Ant227']
Ant400,['Ant227']
Ant313,['Ant227']
Ant650,['Ant665']
Ant195,['Ant665']
Ant63,['Ant195']
Ant7,['Ant227']
Ant398,['Ant227']
Ant170,['Ant195']
Ant244,['Ant665']
Ant592,['Ant195']
Ant174,['Ant227']
Ant35,['Ant227']
Ant147,['Ant665']
Ant178,['Ant227']
Ant217,['Ant564']
Ant6,['Ant195']
Ant311,['Ant227']
Ant126,['Ant665']
Ant289,['Ant227']
Ant137,['Ant665']
Ant114,['Ant665']
Ant540,['Ant580']
Ant332,['Ant665']
Ant492,['Ant665']
Ant265,['Ant540']
Ant518,['Ant540']
Ant209,['Ant665']
Ant552,['Ant227']
Ant176,['Ant540']
Ant264,['Ant540']
Ant52,['Ant665']
Ant65,['Ant227']
Ant638,['Ant540']
Ant575,['Ant227']
Ant356,['Ant665']
Ant50,['Ant665']
Ant26,['Ant227']
Ant298,['Ant665']
Ant509,['Ant665']
Ant148,['Ant665']
Ant296,['Ant227']
Ant232,['Ant665']
Ant20,['Ant540']
Ant144,['Ant665']
Ant437,['Ant356']
Ant294,['Ant540']
Ant32,['Ant356']
Ant161,['Ant356']
Ant256,['Ant540']
Ant140,['Ant227']
Ant97,['Ant665']
Ant12,['Ant518']
Ant301,['Ant665']
Ant112,['Ant227']
Ant607,['Ant540']
Ant172,['Ant356']
Ant158,['Ant540']
Ant2,['Ant356']
Ant260,['Ant665']
Ant14,['Ant540']
Ant38,['Ant114']
Ant19,['Ant665']
Ant62,['Ant665']
Ant632,['Ant540']
Ant98,['Ant665']
Ant99,['Ant665']
Ant243,['Ant540']
Ant599,['Ant665']
Ant305,['Ant227']
Ant621,['Ant509']
Ant342,['Ant621']
Ant257,['Ant621']
Ant647,['Ant476']
Ant169,['Ant621']
Ant40,['Ant540']
Ant212,['Ant665']
Ant215,['Ant621']
