infectee,infectors
62F,['SEED']
B21M,['62F']
E28F,['B21M']
C8M,"['62F', 'E28F']"
E49F,['B21M']
E40F,"['B21M', 'C8M']"
B13M,"['62F', 'E28F', 'E40F']"
58F,"['B21M', 'B13M']"
508M,"['58F', '62F', 'E28F', 'E40F', 'E49F']"
E43F,"['B21M', '508M', 'B13M', 'C8M']"
J19M,"['58F', '62F', 'E40F', 'E43F', 'E49F']"
E26F,"['J19M', 'B21M', '508M']"
H25M,"['62F', 'E26F', 'E28F', 'E40F', 'E43F', 'E49F']"
J8M,"['58F', '62F', 'E26F', 'E28F', 'E40F', 'E43F']"
E52F,"['J19M', 'B21M', '508M', 'J8M', 'H25M']"
E51F,"['J19M', 'B21M', '508M', 'J8M', 'H25M']"
E24F,"['J19M', 'B21M', '508M', 'J8M', 'B13M', 'H25M', 'C8M']"
G10M,"['62F', 'E24F', 'E26F', 'E28F', 'E40F', 'E51F', 'E52F']"
52F,"['G10M', 'B21M', '508M', 'J8M']"
D27M,"['52F', '58F', '62F', 'E26F', 'E28F', 'E40F', 'E43F', 'E49F', 'E51F', 'E52F']"
108F,"['D27M', 'G10M', 'J19M']"
65M,['E24F']
