infectee,infectors
WHMWHFP ,['SEED']
ORMREVI,['WHMWHFP ']
WHBKORM ,['ORMREVI']
LBBKORM ,['ORMREVI']
ORMORWH ,['WHBKORM ']
ORMEGOR ,['LBBKORM ']
ORMOREG ,['LBBKORM ']
LBBKORM,['ORMOREG ']
ORREORM ,['ORMREVI']
ORBKORM ,['ORMOREG ']
ORMYEFP ,['ORMEGOR ']
WHYEORM ,['WHBKORM ']
ORMWHWH ,['ORMOREG ']
ORMURWH ,['ORREORM ']
ORMEGBK ,['ORMURWH ']
ORMFPWH ,['ORMEGOR ']
ORMREWH ,['ORMYEFP ']
GRMGRGR ,['ORMEGOR ']
ORMURRE,['ORMYEFP ']
VIFPORM ,['ORMOREG ']
WHYEORM,['WHBKORM ']
ORWHORM ,['ORMOREG ']
ORMREVI ,['WHYEORM']
URFPORM ,['ORMOREG ']
ORMYERE ,['GRMGRGR ']
ORMEGBK,['ORMEGBK ']
UREGORM ,['WHBKORM ']
ORMFPWH,['GRMGRGR ']
LBORURM ,['ORMEGBK']
ORMYEVI ,['LBORURM ']
ORMURRE ,['ORMYEFP ']
ORMVIYE ,['URFPORM ']
DBMWHRE ,['VIFPORM ']
URWHORM ,['GRMGRGR ']
