infectee,infectors
Ant50,['SEED']
Ant48,"['Ant50', 'Ant43']"
Ant70,"['Ant48', 'Ant43']"
Ant175,"['Ant48', 'Ant70', 'Ant43']"
Ant52,"['Ant70', 'Ant175', 'Ant43']"
Ant244,"['Ant175', 'Ant52', 'Ant43', 'Ant48']"
Ant540,"['Ant175', 'Ant52', 'Ant70', 'Ant43', 'Ant48']"
Ant580,"['Ant540', 'Ant244', 'Ant52', 'Ant175', 'Ant70', 'Ant43']"
Ant19,"['Ant50', 'Ant52', 'Ant48', 'Ant70']"
Ant124,"['Ant244', 'Ant52', 'Ant50', 'Ant70', 'Ant19', 'Ant43', 'Ant48']"
Ant663,"['Ant540', 'Ant124', 'Ant244', 'Ant52', 'Ant48', 'Ant70', 'Ant19', 'Ant175', 'Ant43']"
Ant9,"['Ant540', 'Ant244', 'Ant52', 'Ant48', 'Ant663', 'Ant70', 'Ant19', 'Ant175', 'Ant43']"
Ant4,"['Ant540', 'Ant124', 'Ant50', 'Ant52', 'Ant9', 'Ant48', 'Ant663', 'Ant175', 'Ant70', 'Ant19']"
Ant115,"['Ant540', 'Ant124', 'Ant244', 'Ant52', 'Ant9', 'Ant43', 'Ant48', 'Ant580', 'Ant663', 'Ant4', 'Ant70', 'Ant19', 'Ant175']"
Ant560,"['Ant124', 'Ant4', 'Ant50', 'Ant19', 'Ant48']"
Ant243,"['Ant540', 'Ant124', 'Ant560', 'Ant244', 'Ant52', 'Ant9', 'Ant115', 'Ant48', 'Ant663', 'Ant4', 'Ant70', 'Ant19', 'Ant175', 'Ant43']"
Ant576,"['Ant540', 'Ant243', 'Ant244', 'Ant52', 'Ant580', 'Ant663', 'Ant175', 'Ant70', 'Ant19', 'Ant115', 'Ant43']"
Ant245,"['Ant560', 'Ant48', 'Ant70']"
Ant53,"['Ant540', 'Ant243', 'Ant244', 'Ant580', 'Ant663', 'Ant175', 'Ant9', 'Ant52', 'Ant70', 'Ant115', 'Ant576', 'Ant43']"
Ant97,"['Ant540', 'Ant124', 'Ant243', 'Ant244', 'Ant53', 'Ant52', 'Ant9', 'Ant576', 'Ant115', 'Ant48', 'Ant580', 'Ant663', 'Ant70', 'Ant19', 'Ant175', 'Ant43']"
Ant51,"['Ant540', 'Ant124', 'Ant243', 'Ant244', 'Ant53', 'Ant52', 'Ant9', 'Ant576', 'Ant115', 'Ant48', 'Ant580', 'Ant663', 'Ant4', 'Ant19', 'Ant97', 'Ant175', 'Ant43']"
Ant604,"['Ant540', 'Ant244', 'Ant53', 'Ant52', 'Ant576', 'Ant115', 'Ant48', 'Ant580', 'Ant97', 'Ant43']"
Ant256,"['Ant540', 'Ant124', 'Ant243', 'Ant51', 'Ant52', 'Ant9', 'Ant576', 'Ant115', 'Ant48', 'Ant663', 'Ant4', 'Ant70', 'Ant19', 'Ant97', 'Ant175', 'Ant43']"
Ant329,"['Ant540', 'Ant580', 'Ant663', 'Ant604', 'Ant175', 'Ant4', 'Ant244', 'Ant51', 'Ant53', 'Ant52', 'Ant70', 'Ant97', 'Ant9', 'Ant115', 'Ant576', 'Ant124', 'Ant43', 'Ant243']"
Ant194,"['Ant540', 'Ant329', 'Ant124', 'Ant256', 'Ant243', 'Ant244', 'Ant51', 'Ant53', 'Ant52', 'Ant9', 'Ant115', 'Ant48', 'Ant663', 'Ant70', 'Ant19', 'Ant97', 'Ant175']"
Ant607,"['Ant540', 'Ant194', 'Ant329', 'Ant124', 'Ant243', 'Ant244', 'Ant51', 'Ant53', 'Ant52', 'Ant9', 'Ant576', 'Ant115', 'Ant663', 'Ant70', 'Ant97', 'Ant604', 'Ant175']"
Ant159,"['Ant540', 'Ant329', 'Ant256', 'Ant243', 'Ant244', 'Ant53', 'Ant576', 'Ant115', 'Ant580', 'Ant663', 'Ant604', 'Ant607', 'Ant97', 'Ant43']"
Ant6,"['Ant194', 'Ant256', 'Ant124', 'Ant560', 'Ant243', 'Ant48', 'Ant663', 'Ant159', 'Ant4', 'Ant175', 'Ant70', 'Ant19', 'Ant97', 'Ant43']"
Ant74,"['Ant540', 'Ant194', 'Ant329', 'Ant243', 'Ant51', 'Ant53', 'Ant576', 'Ant115', 'Ant48', 'Ant580', 'Ant663', 'Ant159', 'Ant604', 'Ant607', 'Ant175', 'Ant70', 'Ant19', 'Ant97', 'Ant43']"
Ant242,"['Ant540', 'Ant194', 'Ant329', 'Ant256', 'Ant580', 'Ant663', 'Ant604', 'Ant607', 'Ant159', 'Ant175', 'Ant9', 'Ant52', 'Ant51', 'Ant53', 'Ant70', 'Ant97', 'Ant115', 'Ant576', 'Ant43', 'Ant48']"
Ant518,['Ant159']
Ant210,"['Ant540', 'Ant194', 'Ant329', 'Ant256', 'Ant124', 'Ant243', 'Ant244', 'Ant51', 'Ant53', 'Ant52', 'Ant9', 'Ant576', 'Ant48', 'Ant580', 'Ant663', 'Ant4', 'Ant6', 'Ant70', 'Ant19', 'Ant97', 'Ant175']"
Ant501,"['Ant540', 'Ant329', 'Ant256', 'Ant242', 'Ant244', 'Ant51', 'Ant53', 'Ant52', 'Ant9', 'Ant576', 'Ant115', 'Ant48', 'Ant580', 'Ant663', 'Ant159', 'Ant74', 'Ant19', 'Ant97', 'Ant604', 'Ant175', 'Ant43']"
Ant13,"['Ant540', 'Ant194', 'Ant329', 'Ant256', 'Ant243', 'Ant242', 'Ant244', 'Ant51', 'Ant53', 'Ant52', 'Ant9', 'Ant576', 'Ant115', 'Ant48', 'Ant580', 'Ant663', 'Ant159', 'Ant74', 'Ant501', 'Ant97', 'Ant210', 'Ant604', 'Ant607', 'Ant175', 'Ant43']"
