infectee,infectors
Ant305,['SEED']
Ant242,['Ant305']
Ant507,['Ant242']
Ant954,['Ant242']
Ant255,['Ant242']
Ant356,['Ant242']
Ant62,['Ant356']
Ant540,['Ant356']
Ant838,['Ant356']
Ant475,['Ant356']
Ant49,['Ant356']
Ant140,['Ant356']
Ant326,['Ant356']
Ant320,['Ant540']
Ant237,['Ant356']
Ant97,['Ant356']
Ant502,['Ant356']
Ant158,['Ant356']
Ant173,['Ant320']
Ant17,['Ant356']
Ant250,['Ant356']
Ant610,['Ant540']
Ant5,['Ant540']
Ant650,['Ant356']
Ant646,['Ant356']
Ant397,['Ant356']
Ant593,['Ant356']
Ant599,['Ant356']
Ant298,['Ant356']
Ant245,['Ant540']
Ant191,['Ant245']
Ant73,['Ant356']
Ant592,['Ant356']
Ant24,['Ant356']
Ant518,['Ant191']
Ant23,['Ant356']
Ant261,['Ant320']
Ant0,['Ant356']
Ant44,['Ant356']
Ant299,['Ant356']
Ant186,['Ant540']
Ant501,['Ant540']
Ant19,['Ant356']
Ant740,['Ant356']
Ant564,['Ant356']
Ant25,['Ant320']
Ant227,['Ant540']
Ant614,['Ant227']
Ant311,['Ant356']
Ant251,['Ant320']
Ant176,['Ant356']
Ant534,['Ant356']
Ant332,['Ant540']
Ant433,['Ant356']
Ant263,['Ant356']
Ant289,['Ant356']
Ant153,['Ant356']
Ant256,['Ant540']
Ant59,['Ant356']
Ant210,['Ant356']
Ant114,['Ant356']
Ant607,['Ant540']
Ant220,['Ant356']
Ant353,['Ant501']
Ant482,['Ant356']
Ant647,['Ant353']
Ant27,['Ant356']
Ant1,['Ant227']
Ant202,['Ant353']
Ant638,['Ant356']
Ant172,['Ant356']
Ant117,['Ant356']
Ant71,['Ant356']
Ant115,['Ant356']
Ant2,['Ant356']
Ant126,['Ant353']
Ant632,['Ant356']
Ant120,['Ant356']
Ant387,['Ant501']
Ant262,['Ant387']
Ant32,['Ant387']
Ant65,['Ant387']
Ant149,['Ant387']
Ant221,['Ant356']
Ant334,['Ant356']
Ant14,['Ant387']
Ant476,['Ant353']
Ant96,['Ant387']
Ant6,['Ant356']
Ant296,['Ant387']
Ant264,['Ant387']
Ant26,['Ant540']
Ant217,['Ant356']
Ant148,['Ant387']
Ant4,['Ant387']
Ant192,['Ant387']
Ant51,['Ant387']
Ant530,['Ant356']
Ant170,['Ant387']
Ant929,['Ant356']
Ant391,['Ant387']
Ant252,['Ant356']
