infectee,infectors
Ant475,['SEED']
Ant124,['Ant475']
Ant614,['Ant475']
Ant560,['Ant124']
Ant347,['Ant124']
Ant620,['Ant560']
Ant26,['Ant620']
Ant243,['Ant620']
Ant353,['Ant620']
Ant14,['Ant620']
Ant190,['Ant620']
Ant298,['Ant620']
Ant238,['Ant353']
Ant23,['Ant620']
Ant169,['Ant620']
Ant217,['Ant353']
Ant100,['Ant353']
Ant176,['Ant353']
Ant195,['Ant353']
Ant268,['Ant353']
Ant318,['Ant353']
Ant527,['Ant353']
Ant289,['Ant353']
Ant29,['Ant620']
Ant64,['Ant620']
Ant32,['Ant353']
Ant19,['Ant620']
Ant501,['Ant620']
Ant400,['Ant620']
Ant153,['Ant620']
Ant6,['Ant353']
Ant324,['Ant353']
Ant44,['Ant353']
Ant356,['Ant353']
Ant196,['Ant356']
Ant332,['Ant356']
Ant113,['Ant620']
Ant0,['Ant620']
Ant209,['Ant356']
Ant308,['Ant356']
Ant73,['Ant356']
Ant242,['Ant620']
Ant4,['Ant620']
Ant552,['Ant620']
Ant7,['Ant620']
Ant564,['Ant620']
Ant30,['Ant620']
Ant218,['Ant620']
Ant91,['Ant356']
Ant50,['Ant620']
Ant156,['Ant620']
Ant137,['Ant620']
Ant140,['Ant356']
Ant139,['Ant620']
Ant207,['Ant620']
Ant219,['Ant620']
Ant202,['Ant353']
Ant38,['Ant356']
Ant76,['Ant356']
Ant131,['Ant356']
Ant252,['Ant356']
Ant394,['Ant620']
Ant215,['Ant620']
Ant232,['Ant620']
Ant98,['Ant620']
Ant518,['Ant620']
Ant257,['Ant356']
Ant63,['Ant620']
Ant263,['Ant356']
Ant599,['Ant620']
Ant191,['Ant620']
Ant380,['Ant620']
Ant186,['Ant620']
Ant42,['Ant356']
Ant342,['Ant620']
Ant149,['Ant356']
Ant458,['Ant620']
Ant507,['Ant353']
Ant13,['Ant620']
Ant462,['Ant356']
Ant127,['Ant620']
Ant27,['Ant620']
Ant60,['Ant620']
Ant482,['Ant620']
Ant117,['Ant356']
Ant530,['Ant356']
Ant387,['Ant620']
Ant395,['Ant620']
Ant255,['Ant620']
Ant159,['Ant620']
Ant142,['Ant356']
Ant593,['Ant356']
Ant52,['Ant620']
Ant97,['Ant356']
Ant538,['Ant620']
Ant390,['Ant117']
Ant109,['Ant620']
Ant43,['Ant356']
Ant158,['Ant353']
Ant148,['Ant356']
Ant55,['Ant620']
Ant621,['Ant242']
Ant115,['Ant353']
Ant540,['Ant621']
Ant9,['Ant621']
Ant294,['Ant621']
Ant198,['Ant621']
Ant437,['Ant621']
Ant492,['Ant621']
Ant178,['Ant620']
Ant173,['Ant620']
Ant311,['Ant621']
Ant260,['Ant621']
