infectee,infectors
Ant260,['SEED']
Ant244,['Ant260']
Ant313,"['Ant260', 'Ant244']"
Ant268,['Ant260']
Ant19,"['Ant260', 'Ant244', 'Ant313', 'Ant268']"
Ant91,"['Ant244', 'Ant313', 'Ant268', 'Ant19']"
Ant299,"['Ant260', 'Ant244', 'Ant313', 'Ant268', 'Ant19', 'Ant91']"
Ant126,"['Ant313', 'Ant268', 'Ant19', 'Ant91']"
Ant638,"['Ant260', 'Ant268', 'Ant91', 'Ant299']"
Ant610,"['Ant260', 'Ant244', 'Ant313', 'Ant19', 'Ant91', 'Ant299']"
Ant44,"['Ant126', 'Ant260', 'Ant244', 'Ant313', 'Ant19', 'Ant91', 'Ant299', 'Ant610', 'Ant638']"
Ant98,"['Ant260', 'Ant244', 'Ant44', 'Ant313', 'Ant19', 'Ant299', 'Ant610', 'Ant638']"
Ant635,"['Ant126', 'Ant260', 'Ant244', 'Ant44', 'Ant313', 'Ant19', 'Ant91', 'Ant299', 'Ant98', 'Ant610']"
Ant30,"['Ant126', 'Ant260', 'Ant635', 'Ant44', 'Ant313', 'Ant19', 'Ant98', 'Ant638']"
Ant209,"['Ant126', 'Ant260', 'Ant244', 'Ant635', 'Ant44', 'Ant313', 'Ant19', 'Ant299', 'Ant98', 'Ant30']"
Ant26,"['Ant209', 'Ant244', 'Ant635', 'Ant19', 'Ant30', 'Ant98', 'Ant44']"
Ant80,"['Ant126', 'Ant260', 'Ant244', 'Ant635', 'Ant44', 'Ant268', 'Ant91', 'Ant299', 'Ant209', 'Ant30']"
Ant437,"['Ant126', 'Ant26', 'Ant260', 'Ant244', 'Ant44', 'Ant313', 'Ant268', 'Ant19', 'Ant98', 'Ant80', 'Ant209', 'Ant638', 'Ant30']"
Ant647,"['Ant126', 'Ant26', 'Ant260', 'Ant244', 'Ant635', 'Ant44', 'Ant313', 'Ant19', 'Ant91', 'Ant299', 'Ant98', 'Ant80', 'Ant209', 'Ant30', 'Ant437']"
Ant137,"['Ant126', 'Ant26', 'Ant260', 'Ant647', 'Ant244', 'Ant44', 'Ant313', 'Ant268', 'Ant299', 'Ant98', 'Ant80', 'Ant209', 'Ant30', 'Ant437']"
Ant621,"['Ant126', 'Ant26', 'Ant260', 'Ant137', 'Ant647', 'Ant244', 'Ant44', 'Ant313', 'Ant19', 'Ant91', 'Ant98', 'Ant80', 'Ant209', 'Ant638', 'Ant30', 'Ant437']"
Ant76,"['Ant621', 'Ant126', 'Ant26', 'Ant260', 'Ant647', 'Ant244', 'Ant635', 'Ant44', 'Ant313', 'Ant268', 'Ant19', 'Ant91', 'Ant610', 'Ant80', 'Ant209', 'Ant30', 'Ant437']"
Ant324,"['Ant126', 'Ant137', 'Ant647', 'Ant244', 'Ant635', 'Ant260', 'Ant313', 'Ant268', 'Ant76', 'Ant299', 'Ant98', 'Ant80', 'Ant209', 'Ant638', 'Ant30', 'Ant437']"
Ant142,"['Ant126', 'Ant260', 'Ant137', 'Ant244', 'Ant635', 'Ant610', 'Ant313', 'Ant209', 'Ant19', 'Ant299', 'Ant98', 'Ant44']"
Ant227,"['Ant621', 'Ant324', 'Ant126', 'Ant26', 'Ant260', 'Ant137', 'Ant647', 'Ant244', 'Ant44', 'Ant313', 'Ant268', 'Ant76', 'Ant19', 'Ant91', 'Ant299', 'Ant98', 'Ant80', 'Ant209', 'Ant638', 'Ant30', 'Ant437']"
Ant68,"['Ant227', 'Ant324', 'Ant126', 'Ant260', 'Ant137', 'Ant647', 'Ant244', 'Ant635', 'Ant313', 'Ant268', 'Ant76', 'Ant19', 'Ant91', 'Ant610', 'Ant80', 'Ant209', 'Ant638', 'Ant30', 'Ant437']"
Ant575,"['Ant621', 'Ant227', 'Ant324', 'Ant126', 'Ant260', 'Ant647', 'Ant244', 'Ant635', 'Ant44', 'Ant313', 'Ant268', 'Ant19', 'Ant91', 'Ant299', 'Ant98', 'Ant68', 'Ant80', 'Ant209', 'Ant638', 'Ant30', 'Ant437']"
Ant232,"['Ant621', 'Ant227', 'Ant324', 'Ant126', 'Ant260', 'Ant137', 'Ant647', 'Ant244', 'Ant635', 'Ant575', 'Ant44', 'Ant313', 'Ant268', 'Ant76', 'Ant19', 'Ant91', 'Ant68', 'Ant610', 'Ant80', 'Ant209', 'Ant638', 'Ant30', 'Ant437']"
Ant332,"['Ant621', 'Ant227', 'Ant26', 'Ant260', 'Ant137', 'Ant80', 'Ant313', 'Ant268', 'Ant647', 'Ant209', 'Ant244', 'Ant98', 'Ant635', 'Ant76', 'Ant30', 'Ant142', 'Ant91', 'Ant299', 'Ant232', 'Ant437', 'Ant44', 'Ant575']"
Ant32,"['Ant621', 'Ant227', 'Ant324', 'Ant126', 'Ant26', 'Ant260', 'Ant332', 'Ant647', 'Ant244', 'Ant635', 'Ant142', 'Ant575', 'Ant44', 'Ant313', 'Ant76', 'Ant299', 'Ant98', 'Ant610', 'Ant80', 'Ant209', 'Ant437']"
Ant20,"['Ant621', 'Ant227', 'Ant324', 'Ant126', 'Ant260', 'Ant137', 'Ant332', 'Ant244', 'Ant142', 'Ant575', 'Ant44', 'Ant268', 'Ant76', 'Ant19', 'Ant91', 'Ant299', 'Ant68', 'Ant80', 'Ant209', 'Ant638', 'Ant635', 'Ant30', 'Ant232', 'Ant437']"
Ant237,"['Ant621', 'Ant324', 'Ant26', 'Ant260', 'Ant20', 'Ant137', 'Ant332', 'Ant647', 'Ant244', 'Ant635', 'Ant575', 'Ant44', 'Ant313', 'Ant268', 'Ant76', 'Ant91', 'Ant299', 'Ant98', 'Ant80', 'Ant209', 'Ant638', 'Ant32', 'Ant30', 'Ant232', 'Ant437']"
Ant140,"['Ant621', 'Ant227', 'Ant324', 'Ant126', 'Ant260', 'Ant20', 'Ant137', 'Ant635', 'Ant575', 'Ant44', 'Ant313', 'Ant268', 'Ant76', 'Ant19', 'Ant299', 'Ant98', 'Ant68', 'Ant80', 'Ant209', 'Ant638', 'Ant30', 'Ant232', 'Ant237', 'Ant437']"
Ant65,"['Ant621', 'Ant227', 'Ant126', 'Ant260', 'Ant20', 'Ant647', 'Ant244', 'Ant140', 'Ant575', 'Ant44', 'Ant313', 'Ant268', 'Ant76', 'Ant19', 'Ant91', 'Ant237', 'Ant68', 'Ant437', 'Ant209', 'Ant30', 'Ant638', 'Ant232']"
Ant220,"['Ant621', 'Ant227', 'Ant324', 'Ant126', 'Ant20', 'Ant137', 'Ant244', 'Ant142', 'Ant140', 'Ant575', 'Ant260', 'Ant313', 'Ant268', 'Ant76', 'Ant19', 'Ant91', 'Ant299', 'Ant98', 'Ant237', 'Ant68', 'Ant65', 'Ant610', 'Ant80', 'Ant638', 'Ant635', 'Ant30', 'Ant232', 'Ant437']"
