infectee,infectors
Ant342,['SEED']
Ant252,['Ant342']
Ant32,['Ant342']
Ant112,['Ant252']
Ant102,['Ant252']
Ant232,['Ant252']
Ant98,['Ant252']
Ant244,['Ant252']
Ant540,['Ant252']
Ant398,['Ant540']
Ant20,['Ant540']
Ant593,['Ant540']
Ant68,['Ant540']
Ant638,['Ant540']
Ant219,['Ant540']
Ant437,['Ant540']
Ant142,['Ant540']
Ant35,['Ant540']
Ant311,['Ant540']
Ant174,['Ant540']
Ant50,['Ant540']
Ant206,['Ant540']
Ant395,['Ant540']
Ant592,['Ant540']
Ant147,['Ant540']
Ant158,['Ant540']
Ant210,['Ant540']
Ant217,['Ant540']
Ant215,['Ant540']
Ant243,['Ant540']
Ant313,['Ant540']
Ant60,['Ant540']
Ant502,['Ant540']
Ant507,['Ant540']
Ant262,['Ant540']
Ant299,['Ant540']
Ant12,['Ant540']
Ant140,['Ant540']
Ant202,['Ant540']
Ant289,['Ant540']
Ant556,['Ant540']
Ant207,['Ant540']
Ant329,['Ant540']
Ant552,['Ant540']
Ant301,['Ant540']
Ant492,['Ant540']
Ant632,['Ant540']
Ant100,['Ant540']
Ant178,['Ant540']
Ant665,['Ant540']
Ant30,['Ant665']
Ant647,['Ant540']
Ant509,['Ant665']
Ant332,['Ant665']
Ant621,['Ant665']
Ant673,['Ant621']
Ant148,['Ant621']
Ant458,['Ant621']
Ant14,['Ant621']
Ant580,['Ant621']
Ant63,['Ant621']
Ant126,['Ant621']
Ant607,['Ant621']
Ant7,['Ant621']
Ant62,['Ant621']
Ant635,['Ant621']
Ant40,['Ant621']
Ant560,['Ant621']
Ant296,['Ant621']
Ant527,['Ant621']
Ant599,['Ant665']
Ant38,['Ant621']
Ant264,['Ant621']
Ant99,['Ant665']
Ant97,['Ant621']
Ant257,['Ant621']
Ant169,['Ant621']
Ant105,['Ant621']
Ant433,['Ant621']
Ant137,['Ant621']
Ant195,['Ant621']
Ant209,['Ant621']
Ant400,['Ant621']
Ant52,['Ant665']
Ant65,['Ant621']
Ant256,['Ant621']
Ant265,['Ant621']
Ant227,['Ant621']
Ant298,['Ant621']
Ant44,['Ant621']
Ant564,['Ant621']
Ant26,['Ant621']
Ant91,['Ant621']
Ant144,['Ant621']
Ant2,['Ant621']
Ant650,['Ant621']
Ant6,['Ant621']
Ant114,['Ant621']
Ant176,['Ant621']
Ant191,['Ant621']
Ant575,['Ant621']
Ant476,['Ant665']
Ant96,['Ant621']
Ant518,['Ant621']
Ant15,['Ant621']
Ant356,['Ant621']
Ant109,['Ant621']
Ant19,['Ant621']
Ant324,['Ant621']
Ant305,['Ant621']
Ant212,['Ant356']
Ant604,['Ant621']
Ant610,['Ant540']
Ant170,['Ant621']
Ant76,['Ant621']
Ant268,['Ant621']
Ant43,['Ant621']
Ant394,['Ant621']
Ant5,['Ant621']
Ant278,['Ant621']
Ant260,['Ant621']
Ant161,['Ant621']
Ant55,['Ant621']
Ant80,['Ant621']
Ant172,['Ant621']
Ant237,['Ant621']
Ant72,['Ant621']
Ant318,['Ant621']
Ant294,['Ant217']
Ant0,['Ant621']
Ant220,['Ant621']
