infectee,infectors
X37,['SEED']
X62,['X37']
X49,['X62']
X31,['X49']
X34,['X31']
X18,['X49']
X16,['X37']
X71,['X34']
X55,['X37']
X76,['X55']
X39,['X55']
X63,['X16']
X38,['X18']
X60,['X55']
X79,['X76']
X17,['X38']
X24,['X34']
X78,['X24']
X48,['X16']
X33,['X48']
X68,['X55']
X12,['X24']
X51,['X48']
X56,['X60']
X58,['X17']
X50,['X24']
X47,['X24']
X27,['X58']
X67,['X58']
X42,['X58']
X66,['X58']
X9,['X58']
X44,['X67']
X61,['X58']
X1,['X24']
X21,['X1']
X28,['X58']
X69,['X58']
X53,['X67']
X32,['X16']
X25,['X31']
X29,['X58']
X26,['X67']
X20,['X21']
X52,['X58']
X22,['X1']
X14,['X27']
X15,['X22']
X30,['X1']
X46,['X24']
X65,['X22']
X23,['X14']
X57,['X30']
X35,['X24']
X54,['X21']
X77,['X22']
X59,['X20']
X3,['X23']
X70,['X21']
X10,['X1']
X75,['X10']
X7,['X1']
X19,['X24']
X40,['X24']
X73,['X58']
X74,['X58']
X43,['X67']
X45,['X30']
X6,['X7']
X36,['X10']
X41,['X24']
X2,['X1']
X5,['X7']
X8,['X2']
X13,['X25']
X4,['X10']
X72,['X2']
X11,['X22']
X64,['X67']
