infectee,infectors
Ant19,['SEED']
Ant437,['Ant19']
Ant72,['Ant19']
Ant256,['Ant72']
Ant144,['Ant256']
Ant32,['Ant256']
Ant2,['Ant256']
Ant195,['Ant256']
Ant621,['Ant195']
Ant243,['Ant256']
Ant217,['Ant256']
Ant30,['Ant621']
Ant610,['Ant621']
Ant62,['Ant621']
Ant502,['Ant621']
Ant237,['Ant621']
Ant540,['Ant502']
Ant298,['Ant621']
Ant158,['Ant621']
Ant311,['Ant621']
Ant98,['Ant621']
Ant140,['Ant621']
Ant50,['Ant621']
Ant137,['Ant256']
Ant518,['Ant621']
Ant174,['Ant195']
Ant294,['Ant621']
Ant170,['Ant621']
Ant97,['Ant621']
Ant244,['Ant621']
Ant161,['Ant621']
Ant172,['Ant540']
Ant206,['Ant621']
Ant232,['Ant621']
Ant607,['Ant540']
Ant650,['Ant621']
Ant99,['Ant621']
Ant575,['Ant621']
Ant476,['Ant621']
Ant65,['Ant621']
Ant44,['Ant621']
Ant265,['Ant621']
Ant60,['Ant621']
Ant260,['Ant621']
Ant268,['Ant621']
Ant148,['Ant621']
Ant400,['Ant621']
Ant219,['Ant195']
Ant509,['Ant621']
Ant20,['Ant621']
Ant604,['Ant621']
Ant673,['Ant621']
Ant12,['Ant518']
Ant257,['Ant621']
Ant63,['Ant621']
Ant178,['Ant540']
Ant114,['Ant621']
Ant147,['Ant621']
Ant5,['Ant621']
Ant324,['Ant621']
Ant556,['Ant621']
Ant564,['Ant621']
Ant26,['Ant621']
Ant296,['Ant621']
Ant492,['Ant621']
Ant15,['Ant114']
Ant0,['Ant621']
Ant102,['Ant621']
Ant6,['Ant621']
Ant209,['Ant195']
Ant112,['Ant540']
Ant356,['Ant621']
Ant289,['Ant621']
Ant552,['Ant621']
Ant342,['Ant621']
Ant169,['Ant621']
Ant40,['Ant540']
Ant35,['Ant621']
Ant43,['Ant540']
Ant593,['Ant621']
Ant560,['Ant356']
Ant262,['Ant621']
Ant7,['Ant621']
Ant398,['Ant621']
Ant227,['Ant621']
Ant332,['Ant621']
Ant212,['Ant621']
Ant313,['Ant621']
Ant14,['Ant540']
Ant580,['Ant540']
Ant264,['Ant621']
Ant55,['Ant621']
Ant105,['Ant621']
Ant638,['Ant621']
Ant301,['Ant356']
Ant52,['Ant621']
Ant202,['Ant540']
Ant38,['Ant621']
Ant647,['Ant552']
Ant599,['Ant621']
Ant96,['Ant621']
Ant395,['Ant621']
Ant665,['Ant298']
Ant215,['Ant621']
Ant176,['Ant621']
Ant592,['Ant621']
Ant305,['Ant621']
Ant632,['Ant621']
Ant507,['Ant621']
Ant126,['Ant621']
Ant210,['Ant621']
