infectee,infectors
Ant126,['SEED']
Ant52,['Ant126']
Ant580,['Ant126']
Ant71,"['Ant580', 'Ant126', 'Ant52']"
Ant196,"['Ant580', 'Ant126', 'Ant52', 'Ant71']"
Ant114,"['Ant580', 'Ant126', 'Ant196']"
Ant43,"['Ant580', 'Ant126', 'Ant52', 'Ant196', 'Ant71', 'Ant114']"
Ant105,"['Ant580', 'Ant126', 'Ant52', 'Ant196', 'Ant71', 'Ant43']"
Ant59,"['Ant580', 'Ant126', 'Ant196', 'Ant71', 'Ant105', 'Ant43']"
Ant334,"['Ant580', 'Ant126', 'Ant52', 'Ant196', 'Ant59', 'Ant71', 'Ant105', 'Ant43', 'Ant114']"
Ant226,"['Ant580', 'Ant126', 'Ant52', 'Ant196', 'Ant59', 'Ant71', 'Ant105', 'Ant43', 'Ant334']"
Ant135,"['Ant580', 'Ant114', 'Ant43']"
Ant27,"['Ant580', 'Ant135', 'Ant126', 'Ant52', 'Ant226', 'Ant196', 'Ant105', 'Ant43', 'Ant114', 'Ant334']"
Ant174,"['Ant126', 'Ant196', 'Ant114', 'Ant52', 'Ant59', 'Ant71', 'Ant105', 'Ant43', 'Ant27', 'Ant226', 'Ant334']"
Ant332,"['Ant580', 'Ant135', 'Ant126', 'Ant174', 'Ant52', 'Ant114', 'Ant196', 'Ant59', 'Ant71', 'Ant105', 'Ant43', 'Ant27', 'Ant226', 'Ant334']"
Ant308,"['Ant580', 'Ant135', 'Ant332', 'Ant174', 'Ant196', 'Ant105', 'Ant43', 'Ant27', 'Ant114', 'Ant334']"
Ant209,"['Ant580', 'Ant332', 'Ant126', 'Ant174', 'Ant196', 'Ant226', 'Ant52', 'Ant59', 'Ant71', 'Ant105', 'Ant43', 'Ant27', 'Ant334']"
Ant32,"['Ant580', 'Ant209', 'Ant332', 'Ant126', 'Ant174', 'Ant226', 'Ant196', 'Ant59', 'Ant71', 'Ant114', 'Ant105', 'Ant43', 'Ant27', 'Ant308', 'Ant334']"
Ant549,"['Ant580', 'Ant209', 'Ant135', 'Ant332', 'Ant126', 'Ant52', 'Ant226', 'Ant114', 'Ant196', 'Ant59', 'Ant71', 'Ant32', 'Ant308', 'Ant105', 'Ant43', 'Ant27', 'Ant334']"
Ant100,"['Ant580', 'Ant209', 'Ant135', 'Ant332', 'Ant126', 'Ant174', 'Ant52', 'Ant226', 'Ant549', 'Ant196', 'Ant59', 'Ant71', 'Ant32', 'Ant105', 'Ant114', 'Ant308', 'Ant43', 'Ant27', 'Ant334']"
Ant156,"['Ant332', 'Ant549']"
Ant20,"['Ant580', 'Ant209', 'Ant156', 'Ant332', 'Ant126', 'Ant52', 'Ant226', 'Ant549', 'Ant196', 'Ant59', 'Ant71', 'Ant32', 'Ant105', 'Ant100', 'Ant43', 'Ant308', 'Ant334']"
Ant663,"['Ant580', 'Ant209', 'Ant332', 'Ant126', 'Ant52', 'Ant114', 'Ant549', 'Ant196', 'Ant59', 'Ant71', 'Ant32', 'Ant105', 'Ant100', 'Ant27', 'Ant20', 'Ant226', 'Ant308', 'Ant334']"
Ant245,"['Ant580', 'Ant663', 'Ant209', 'Ant135', 'Ant332', 'Ant126', 'Ant174', 'Ant52', 'Ant226', 'Ant114', 'Ant549', 'Ant196', 'Ant59', 'Ant71', 'Ant32', 'Ant308', 'Ant105', 'Ant100', 'Ant43', 'Ant27', 'Ant20', 'Ant334']"
Ant218,"['Ant580', 'Ant663', 'Ant135', 'Ant126', 'Ant332', 'Ant114', 'Ant245', 'Ant549', 'Ant196', 'Ant59', 'Ant32', 'Ant308', 'Ant105', 'Ant100', 'Ant43', 'Ant27', 'Ant20', 'Ant226', 'Ant334']"
Ant294,"['Ant580', 'Ant663', 'Ant218', 'Ant209', 'Ant135', 'Ant332', 'Ant126', 'Ant52', 'Ant114', 'Ant245', 'Ant549', 'Ant196', 'Ant59', 'Ant71', 'Ant105', 'Ant100', 'Ant43', 'Ant27', 'Ant20', 'Ant226', 'Ant334']"
