infectee,infectors
278,['SEED']
199,['278']
329,['199']
254,['329']
296,['278']
261,['254']
237,['261']
331,['261']
273,['261']
303,['261']
137,['296']
230,['273']
314,['261']
149,['314']
300,['137']
298,['261']
170,['199']
180,['261']
312,['137']
192,['298']
325,['137']
217,['312']
181,['331']
244,['217']
285,['312']
176,['329']
250,['217']
255,['217']
328,['217']
253,['261']
216,['312']
319,['217']
335,['216']
257,['216']
209,['216']
240,['216']
323,['217']
313,['216']
270,['296']
288,['216']
251,['216']
203,['288']
236,['285']
243,['319']
238,['216']
239,['217']
211,['319']
339,['288']
245,['216']
276,['217']
235,['216']
292,['216']
148,['285']
274,['216']
229,['329']
324,['216']
191,['216']
322,['216']
225,['217']
165,['191']
301,['217']
249,['217']
256,['216']
282,['211']
307,['216']
308,['216']
246,['216']
326,['217']
260,['326']
333,['216']
175,['288']
267,['216']
327,['216']
332,['217']
315,['216']
338,['260']
269,['260']
286,['338']
259,['286']
268,['286']
299,['216']
247,['260']
321,['216']
330,['217']
280,['268']
277,['286']
96,['261']
213,['300']
310,['217']
221,['280']
248,['216']
144,['165']
262,['280']
279,['280']
281,['217']
304,['213']
201,['260']
291,['280']
263,['216']
316,['280']
311,['217']
130,['308']
271,['213']
295,['280']
317,['263']
309,['286']
306,['213']
336,['309']
302,['213']
226,['216']
202,['216']
305,['280']
265,['286']
290,['336']
109,['165']
275,['211']
264,['286']
289,['213']
337,['290']
197,['268']
284,['216']
320,['213']
283,['217']
57,['281']
297,['216']
208,['268']
233,['217']
195,['216']
152,['263']
102,['260']
220,['211']
214,['295']
161,['289']
241,['216']
334,['214']
287,['214']
115,['289']
166,['334']
258,['287']
293,['287']
182,['287']
210,['329']
171,['334']
113,['334']
205,['329']
