infectee,infectors
092624262,['SEED']
092633529,['092624262']
092611599,['092624262']
095595349,['092624262']
094883855,['095595349']
092089316,['095595349']
096381579,['094883855']
096381895,['095595349']
092103636,['096381895']
095566516,['094883855']
092618051,['092089316']
082285382,['092089316']
092611589,['082285382']
092335541,['092089316']
092520599,['096381895']
079621078,['095566516']
095572075,['095566516']
095572837,['094883855']
092559614,['092103636']
092616317,['082285382']
095594895,['094883855']
092091822,['095594895']
092283357,['079621078']
095577084,['079621078']
092604557,['095577084']
095580535,['092283357']
092541079,['095594895']
092621574,['079621078']
096365343,['095594895']
092120321,['092604557']
092337823,['092611589']
082374553,['095594895']
092270625,['082285382']
096368800,['092604557']
096535856,['092337823']
095581263,['082374553']
092556345,['095594895']
082331553,['095581263']
092557314,['095581263']
079570341,['095594895']
092086836,['095581263']
095581309,['095581263']
082365622,['095581263']
106307370,['092520599']
095595601,['092604557']
092085349,['092611589']
095596047,['082331553']
095565528,['092616317']
106518335,['095580535']
106311574,['082374553']
092625013,['082374553']
095593825,['092611589']
096514110,['095565528']
092625096,['095593825']
095565543,['092633529']
082370512,['082365622']
096370621,['106311574']
095565868,['082365622']
095594099,['095596047']
092600090,['095565528']
092601639,['092604557']
092326368,['095565543']
096356011,['082370512']
106332017,['082331553']
092585546,['095565528']
092306779,['096514110']
079784548,['092306779']
095565572,['095594099']
092619058,['092306779']
092638530,['079784548']
106110601,['095565572']
092300024,['092616317']
095570883,['092085349']
095596052,['095570883']
092525364,['092556345']
095570793,['095565528']
095593788,['095565528']
095596044,['095570793']
096377275,['082374553']
096383299,['095593788']
092276330,['092604557']
092313362,['096514110']
092279338,['092313362']
092125800,['095596052']
092282539,['096356011']
095561304,['095593788']
092521101,['095561304']
082363014,['092282539']
082325362,['096383299']
092277546,['095570883']
092582063,['095593788']
092627560,['092279338']
092317109,['092276330']
092293274,['092521101']
092604875,['095593788']
082305835,['095565543']
095593015,['095596052']
095573865,['092293274']
096536081,['092559614']
082316087,['092521101']
096527080,['082316087']
096524838,['082316087']
092788283,['096536081']
096369356,['092627560']
092278014,['082363014']
082259613,['092278014']
092560812,['092278014']
092338536,['082259613']
092295260,['096369356']
106515321,['092788283']
092289348,['092295260']
092637052,['096383299']
106329629,['096369356']
095565880,['096535856']
095566074,['106329629']
082328628,['092276330']
095595025,['096377275']
092294638,['092306779']
092635354,['082328628']
095572804,['096383299']
096548857,['082316087']
092092616,['082305835']
