infectee,infectors
Ant353,['SEED']
Ant135,['Ant353']
Ant560,['Ant353']
Ant592,['Ant353']
Ant14,['Ant353']
Ant501,['Ant353']
Ant250,['Ant353']
Ant289,['Ant353']
Ant296,['Ant353']
Ant153,['Ant353']
Ant397,['Ant353']
Ant305,['Ant353']
Ant308,['Ant353']
Ant650,['Ant353']
Ant109,['Ant353']
Ant175,['Ant353']
Ant68,['Ant353']
Ant158,['Ant353']
Ant60,['Ant353']
Ant38,['Ant353']
Ant252,['Ant353']
Ant9,['Ant353']
Ant507,['Ant353']
Ant614,['Ant353']
Ant170,['Ant353']
Ant206,['Ant353']
Ant552,['Ant353']
Ant12,['Ant353']
Ant55,['Ant353']
Ant476,['Ant552']
Ant27,['Ant353']
Ant242,['Ant353']
Ant311,['Ant353']
Ant260,['Ant353']
Ant610,['Ant353']
Ant20,['Ant353']
Ant57,['Ant353']
Ant387,['Ant353']
Ant149,['Ant353']
Ant318,['Ant353']
Ant30,['Ant353']
Ant156,['Ant353']
Ant174,['Ant650']
Ant120,['Ant387']
Ant646,['Ant353']
Ant70,['Ant353']
Ant437,['Ant353']
Ant176,['Ant353']
Ant159,['Ant353']
Ant24,['Ant353']
Ant492,['Ant353']
Ant98,['Ant353']
Ant195,['Ant353']
Ant43,['Ant353']
Ant161,['Ant353']
Ant607,['Ant43']
Ant313,['Ant43']
Ant534,['Ant353']
Ant96,['Ant43']
Ant13,['Ant353']
Ant638,['Ant353']
Ant262,['Ant43']
Ant391,['Ant161']
Ant326,['Ant43']
Ant954,['Ant43']
Ant54,['Ant161']
Ant2,['Ant43']
Ant91,['Ant43']
Ant6,['Ant43']
Ant17,['Ant43']
Ant673,['Ant353']
Ant74,['Ant353']
Ant80,['Ant353']
Ant740,['Ant43']
Ant219,['Ant43']
Ant838,['Ant353']
Ant599,['Ant43']
Ant458,['Ant43']
Ant196,['Ant43']
Ant261,['Ant353']
Ant48,['Ant43']
Ant299,['Ant43']
Ant264,['Ant43']
Ant593,['Ant353']
Ant147,['Ant43']
Ant576,['Ant353']
Ant42,['Ant43']
Ant72,['Ant43']
Ant212,['Ant43']
Ant209,['Ant161']
Ant301,['Ant43']
Ant604,['Ant353']
Ant144,['Ant43']
Ant118,['Ant43']
Ant665,['Ant353']
Ant131,['Ant43']
Ant540,['Ant43']
Ant137,['Ant43']
Ant23,['Ant43']
Ant564,['Ant43']
Ant621,['Ant353']
Ant102,['Ant621']
Ant35,['Ant43']
Ant268,['Ant621']
Ant331,['Ant621']
Ant49,['Ant621']
Ant210,['Ant621']
Ant139,['Ant621']
Ant620,['Ant118']
Ant380,['Ant43']
Ant207,['Ant621']
Ant186,['Ant621']
Ant0,['Ant620']
Ant257,['Ant621']
Ant255,['Ant621']
Ant227,['Ant621']
Ant140,['Ant161']
Ant395,['Ant620']
Ant600,['Ant621']
Ant63,['Ant621']
Ant334,['Ant621']
Ant324,['Ant620']
Ant7,['Ant621']
Ant376,['Ant621']
Ant647,['Ant621']
Ant172,['Ant621']
Ant215,['Ant621']
Ant169,['Ant621']
Ant26,['Ant621']
Ant202,['Ant621']
Ant433,['Ant621']
Ant482,['Ant621']
Ant929,['Ant621']
Ant229,['Ant620']
Ant635,['Ant621']
Ant356,['Ant620']
Ant332,['Ant621']
Ant124,['Ant621']
Ant549,['Ant621']
Ant66,['Ant43']
Ant97,['Ant621']
Ant462,['Ant621']
Ant198,['Ant621']
Ant100,['Ant621']
Ant82,['Ant621']
Ant263,['Ant621']
Ant1,['Ant43']
Ant51,['Ant620']
Ant232,['Ant620']
Ant19,['Ant621']
Ant127,['Ant620']
Ant115,['Ant621']
Ant530,['Ant621']
Ant126,['Ant620']
Ant64,['Ant621']
Ant237,['Ant621']
Ant342,['Ant621']
Ant509,['Ant621']
Ant190,['Ant621']
Ant29,['Ant621']
Ant52,['Ant621']
Ant113,['Ant621']
Ant245,['Ant621']
Ant62,['Ant621']
