infectee,infectors
Ant57,['SEED']
Ant540,['Ant57']
Ant13,"['Ant540', 'Ant57']"
Ant232,"['Ant540', 'Ant57', 'Ant13']"
Ant215,"['Ant540', 'Ant57', 'Ant13', 'Ant232']"
Ant263,"['Ant540', 'Ant57', 'Ant13', 'Ant215', 'Ant232']"
Ant740,"['Ant540', 'Ant57', 'Ant263', 'Ant215', 'Ant232']"
Ant174,"['Ant540', 'Ant57', 'Ant740', 'Ant263', 'Ant13', 'Ant215', 'Ant232']"
Ant433,"['Ant540', 'Ant57', 'Ant740', 'Ant263', 'Ant215', 'Ant174', 'Ant232']"
Ant196,"['Ant540', 'Ant57', 'Ant740', 'Ant263', 'Ant174', 'Ant232', 'Ant433']"
Ant62,"['Ant540', 'Ant196', 'Ant57', 'Ant740', 'Ant263', 'Ant13', 'Ant215', 'Ant174', 'Ant232', 'Ant433']"
Ant552,"['Ant540', 'Ant196', 'Ant57', 'Ant740', 'Ant263', 'Ant62', 'Ant174', 'Ant433']"
Ant245,"['Ant540', 'Ant57', 'Ant263', 'Ant13', 'Ant215', 'Ant62', 'Ant174', 'Ant232', 'Ant433']"
Ant252,"['Ant540', 'Ant196', 'Ant552', 'Ant245', 'Ant57', 'Ant740', 'Ant263', 'Ant13', 'Ant215', 'Ant62', 'Ant174', 'Ant232', 'Ant433']"
Ant55,"['Ant540', 'Ant196', 'Ant552', 'Ant252', 'Ant57', 'Ant263', 'Ant13', 'Ant62', 'Ant174', 'Ant232', 'Ant433']"
Ant650,"['Ant540', 'Ant196', 'Ant252', 'Ant245', 'Ant55', 'Ant57', 'Ant263', 'Ant13', 'Ant215', 'Ant62', 'Ant174', 'Ant232', 'Ant433']"
Ant212,"['Ant540', 'Ant196', 'Ant650', 'Ant552', 'Ant252', 'Ant55', 'Ant57', 'Ant740', 'Ant263', 'Ant215', 'Ant62', 'Ant174', 'Ant433']"
Ant27,"['Ant540', 'Ant196', 'Ant650', 'Ant552', 'Ant252', 'Ant245', 'Ant57', 'Ant263', 'Ant13', 'Ant215', 'Ant62', 'Ant174', 'Ant232', 'Ant433']"
Ant54,"['Ant540', 'Ant196', 'Ant650', 'Ant252', 'Ant27', 'Ant245', 'Ant57', 'Ant740', 'Ant263', 'Ant13', 'Ant215', 'Ant212', 'Ant62', 'Ant174', 'Ant232', 'Ant433']"
Ant42,"['Ant540', 'Ant196', 'Ant650', 'Ant552', 'Ant27', 'Ant55', 'Ant57', 'Ant740', 'Ant263', 'Ant215', 'Ant212', 'Ant174', 'Ant433']"
Ant646,"['Ant540', 'Ant196', 'Ant650', 'Ant552', 'Ant55', 'Ant54', 'Ant42', 'Ant740', 'Ant215', 'Ant212', 'Ant62', 'Ant174', 'Ant433']"
Ant929,"['Ant540', 'Ant196', 'Ant650', 'Ant552', 'Ant252', 'Ant27', 'Ant646', 'Ant55', 'Ant54', 'Ant57', 'Ant42', 'Ant740', 'Ant263', 'Ant215', 'Ant212', 'Ant62', 'Ant174', 'Ant232', 'Ant433']"
