infectee,infectors
052556363,['SEED']
067007548,['052556363']
066839107,['067007548']
067058589,['066839107']
067284090,['052556363']
066840626,['067007548']
067065883,['066839107']
066875823,['067007548']
067125256,['052556363']
067066055,['066839107']
066831381,['052556363']
067288632,['067007548']
066816043,['067125256']
066812269,['066816043']
059620884,['066812269']
067072292,['059620884']
067043268,['059620884']
066793622,['059620884']
062118633,['067072292']
067048114,['062118633']
066823377,['067048114']
067027768,['066823377']
067058576,['066823377']
067012554,['066823377']
067071112,['067043268']
066841291,['067027768']
059572273,['066793622']
066870854,['066841291']
