infectee,infectors
Ant580,['SEED']
Ant13,['Ant580']
Ant437,['Ant580']
Ant318,"['Ant580', 'Ant437', 'Ant13']"
Ant294,"['Ant580', 'Ant318', 'Ant13', 'Ant437']"
Ant209,"['Ant580', 'Ant318', 'Ant13', 'Ant294', 'Ant437']"
Ant387,"['Ant580', 'Ant209', 'Ant437', 'Ant294', 'Ant13']"
Ant5,"['Ant387', 'Ant580', 'Ant209', 'Ant294', 'Ant437']"
Ant255,"['Ant580', 'Ant209', 'Ant437', 'Ant294', 'Ant5', 'Ant13', 'Ant387']"
Ant29,"['Ant255', 'Ant580', 'Ant318', 'Ant294', 'Ant5', 'Ant13', 'Ant437']"
Ant191,"['Ant580', 'Ant437', 'Ant318', 'Ant5', 'Ant209', 'Ant13', 'Ant387', 'Ant255', 'Ant29']"
Ant97,"['Ant191', 'Ant255', 'Ant29', 'Ant387', 'Ant580', 'Ant318', 'Ant209', 'Ant437', 'Ant294']"
Ant156,['Ant318']
Ant139,"['Ant29', 'Ant580', 'Ant437', 'Ant156', 'Ant294', 'Ant13', 'Ant387']"
Ant26,"['Ant255', 'Ant580', 'Ant437', 'Ant318', 'Ant156', 'Ant139', 'Ant209', 'Ant97']"
Ant665,"['Ant580', 'Ant437', 'Ant318', 'Ant294', 'Ant5', 'Ant209', 'Ant191', 'Ant13', 'Ant97', 'Ant26', 'Ant29']"
Ant57,"['Ant665', 'Ant191', 'Ant255', 'Ant26', 'Ant29', 'Ant139', 'Ant580', 'Ant437', 'Ant318', 'Ant294', 'Ant5', 'Ant209', 'Ant13', 'Ant97']"
Ant334,"['Ant665', 'Ant191', 'Ant255', 'Ant29', 'Ant5', 'Ant57', 'Ant13', 'Ant97', 'Ant294', 'Ant387']"
Ant376,"['Ant665', 'Ant191', 'Ant255', 'Ant26', 'Ant139', 'Ant387', 'Ant580', 'Ant318', 'Ant5', 'Ant13', 'Ant294', 'Ant209', 'Ant437']"
Ant195,"['Ant665', 'Ant580', 'Ant437', 'Ant318', 'Ant294', 'Ant139', 'Ant209', 'Ant191', 'Ant57', 'Ant376', 'Ant13', 'Ant97', 'Ant387', 'Ant255', 'Ant26', 'Ant29']"
Ant68,"['Ant665', 'Ant195', 'Ant191', 'Ant255', 'Ant26', 'Ant29', 'Ant57', 'Ant387', 'Ant580', 'Ant5', 'Ant97', 'Ant294', 'Ant437']"
Ant646,"['Ant665', 'Ant195', 'Ant191', 'Ant255', 'Ant26', 'Ant29', 'Ant334', 'Ant580', 'Ant294', 'Ant139', 'Ant5', 'Ant209', 'Ant376', 'Ant57', 'Ant13', 'Ant97', 'Ant387', 'Ant68']"
Ant263,"['Ant665', 'Ant195', 'Ant191', 'Ant255', 'Ant26', 'Ant29', 'Ant646', 'Ant139', 'Ant57', 'Ant387', 'Ant580', 'Ant376', 'Ant209', 'Ant318', 'Ant5', 'Ant13', 'Ant97', 'Ant68']"
Ant607,"['Ant665', 'Ant195', 'Ant191', 'Ant255', 'Ant334', 'Ant646', 'Ant57', 'Ant387', 'Ant580', 'Ant263', 'Ant318', 'Ant5', 'Ant13', 'Ant97', 'Ant294', 'Ant68', 'Ant376', 'Ant209', 'Ant437']"
Ant113,"['Ant580', 'Ant607', 'Ant209', 'Ant263', 'Ant318', 'Ant156', 'Ant139', 'Ant26', 'Ant376', 'Ant195', 'Ant57', 'Ant191', 'Ant13', 'Ant294', 'Ant255', 'Ant334']"
Ant52,"['Ant665', 'Ant113', 'Ant195', 'Ant191', 'Ant255', 'Ant26', 'Ant29', 'Ant334', 'Ant646', 'Ant139', 'Ant580', 'Ant607', 'Ant437', 'Ant263', 'Ant294', 'Ant5', 'Ant209', 'Ant57', 'Ant376', 'Ant13', 'Ant97', 'Ant387']"
Ant245,"['Ant665', 'Ant113', 'Ant195', 'Ant191', 'Ant255', 'Ant29', 'Ant646', 'Ant580', 'Ant607', 'Ant437', 'Ant263', 'Ant294', 'Ant52', 'Ant5', 'Ant209', 'Ant376', 'Ant97', 'Ant387', 'Ant68']"
Ant100,"['Ant665', 'Ant113', 'Ant195', 'Ant191', 'Ant255', 'Ant26', 'Ant646', 'Ant245', 'Ant52', 'Ant57', 'Ant387', 'Ant580', 'Ant263', 'Ant318', 'Ant5', 'Ant97', 'Ant294', 'Ant68', 'Ant607', 'Ant376', 'Ant209', 'Ant437']"
Ant55,"['Ant665', 'Ant113', 'Ant195', 'Ant26', 'Ant139', 'Ant245', 'Ant52', 'Ant580', 'Ant100', 'Ant156', 'Ant437']"
Ant929,"['Ant665', 'Ant113', 'Ant195', 'Ant191', 'Ant580', 'Ant607', 'Ant245', 'Ant437', 'Ant263', 'Ant318', 'Ant646', 'Ant294', 'Ant139', 'Ant52', 'Ant5', 'Ant209', 'Ant156', 'Ant57', 'Ant55', 'Ant376', 'Ant13', 'Ant97', 'Ant387', 'Ant100', 'Ant255', 'Ant68', 'Ant26', 'Ant29']"
Ant142,"['Ant665', 'Ant195', 'Ant191', 'Ant929', 'Ant29', 'Ant334', 'Ant646', 'Ant245', 'Ant52', 'Ant55', 'Ant57', 'Ant580', 'Ant263', 'Ant5', 'Ant209', 'Ant13', 'Ant97', 'Ant294', 'Ant100', 'Ant68']"
Ant91,"['Ant665', 'Ant191', 'Ant29', 'Ant334', 'Ant646', 'Ant139', 'Ant245', 'Ant52', 'Ant142', 'Ant387', 'Ant263', 'Ant5', 'Ant13', 'Ant376', 'Ant209', 'Ant294', 'Ant68']"
Ant169,"['Ant665', 'Ant113', 'Ant195', 'Ant191', 'Ant929', 'Ant255', 'Ant26', 'Ant29', 'Ant334', 'Ant646', 'Ant139', 'Ant245', 'Ant52', 'Ant55', 'Ant57', 'Ant142', 'Ant387', 'Ant263', 'Ant318', 'Ant5', 'Ant13', 'Ant97', 'Ant607', 'Ant209', 'Ant437', 'Ant294', 'Ant376', 'Ant100', 'Ant68']"
Ant102,"['Ant665', 'Ant113', 'Ant195', 'Ant191', 'Ant929', 'Ant255', 'Ant26', 'Ant646', 'Ant139', 'Ant55', 'Ant57', 'Ant142', 'Ant387', 'Ant580', 'Ant318', 'Ant13', 'Ant97', 'Ant169', 'Ant68', 'Ant376', 'Ant209', 'Ant437', 'Ant100']"
Ant66,"['Ant665', 'Ant191', 'Ant929', 'Ant255', 'Ant29', 'Ant334', 'Ant646', 'Ant52', 'Ant57', 'Ant142', 'Ant580', 'Ant263', 'Ant5', 'Ant13', 'Ant91', 'Ant169', 'Ant294', 'Ant68']"
Ant218,"['Ant665', 'Ant113', 'Ant195', 'Ant191', 'Ant929', 'Ant255', 'Ant26', 'Ant29', 'Ant334', 'Ant646', 'Ant139', 'Ant245', 'Ant52', 'Ant55', 'Ant57', 'Ant580', 'Ant263', 'Ant318', 'Ant5', 'Ant13', 'Ant97', 'Ant169', 'Ant294', 'Ant607', 'Ant437', 'Ant209', 'Ant376', 'Ant102', 'Ant100']"
Ant81,"['Ant665', 'Ant195', 'Ant929', 'Ant255', 'Ant646', 'Ant245', 'Ant57', 'Ant387', 'Ant580', 'Ant263', 'Ant318', 'Ant5', 'Ant97', 'Ant169', 'Ant294', 'Ant218', 'Ant68', 'Ant66', 'Ant607', 'Ant209', 'Ant376', 'Ant100']"
Ant229,"['Ant665', 'Ant580', 'Ant607', 'Ant245', 'Ant437', 'Ant263', 'Ant318', 'Ant218', 'Ant81', 'Ant646', 'Ant294', 'Ant52', 'Ant209', 'Ant113', 'Ant195', 'Ant191', 'Ant57', 'Ant376', 'Ant929', 'Ant13', 'Ant97', 'Ant169', 'Ant102', 'Ant100', 'Ant255', 'Ant68', 'Ant26']"
Ant40,"['Ant665', 'Ant229', 'Ant113', 'Ant195', 'Ant191', 'Ant929', 'Ant255', 'Ant29', 'Ant646', 'Ant245', 'Ant52', 'Ant142', 'Ant387', 'Ant580', 'Ant218', 'Ant607', 'Ant209', 'Ant263', 'Ant81', 'Ant294', 'Ant5', 'Ant97', 'Ant91', 'Ant169', 'Ant100', 'Ant68', 'Ant66']"
Ant620,"['Ant102', 'Ant156', 'Ant139', 'Ant113', 'Ant55', 'Ant929', 'Ant437', 'Ant26', 'Ant318']"
Ant305,"['Ant665', 'Ant229', 'Ant195', 'Ant191', 'Ant929', 'Ant255', 'Ant29', 'Ant334', 'Ant245', 'Ant52', 'Ant57', 'Ant142', 'Ant376', 'Ant607', 'Ant209', 'Ant263', 'Ant81', 'Ant5', 'Ant13', 'Ant169', 'Ant387', 'Ant437', 'Ant100', 'Ant68', 'Ant40', 'Ant91', 'Ant66']"
Ant111,"['Ant620', 'Ant665', 'Ant229', 'Ant580', 'Ant218', 'Ant607', 'Ant437', 'Ant318', 'Ant81', 'Ant646', 'Ant294', 'Ant139', 'Ant195', 'Ant52', 'Ant5', 'Ant209', 'Ant40', 'Ant113', 'Ant156', 'Ant191', 'Ant57', 'Ant55', 'Ant376', 'Ant929', 'Ant142', 'Ant97', 'Ant169', 'Ant305', 'Ant387', 'Ant102', 'Ant100', 'Ant255', 'Ant68', 'Ant26', 'Ant29', 'Ant66']"
