infectee,infectors
Ant2,['SEED']
Ant161,['Ant2']
Ant19,['Ant161']
Ant42,['Ant161']
Ant313,['Ant161']
Ant196,['Ant161']
Ant159,['Ant161']
Ant324,['Ant161']
Ant126,['Ant161']
Ant147,['Ant161']
Ant66,['Ant161']
Ant137,['Ant161']
Ant195,['Ant137']
Ant51,['Ant161']
Ant592,['Ant195']
Ant113,['Ant161']
Ant98,['Ant113']
Ant207,['Ant113']
Ant29,['Ant113']
Ant6,['Ant113']
Ant190,['Ant161']
Ant268,['Ant113']
Ant621,['Ant113']
Ant260,['Ant621']
Ant376,['Ant621']
Ant52,['Ant621']
Ant135,['Ant621']
Ant62,['Ant161']
Ant549,['Ant621']
Ant334,['Ant113']
Ant0,['Ant51']
Ant614,['Ant621']
Ant118,['Ant621']
Ant210,['Ant621']
Ant665,['Ant621']
Ant604,['Ant118']
Ant647,['Ant621']
Ant507,['Ant621']
Ant27,['Ant161']
Ant9,['Ant118']
Ant620,['Ant621']
Ant646,['Ant621']
Ant212,['Ant621']
Ant26,['Ant620']
Ant38,['Ant621']
Ant257,['Ant621']
Ant607,['Ant621']
Ant740,['Ant621']
Ant174,['Ant621']
Ant74,['Ant620']
Ant242,['Ant621']
Ant433,['Ant621']
Ant1,['Ant621']
Ant492,['Ant621']
Ant462,['Ant621']
Ant23,['Ant621']
Ant673,['Ant620']
Ant20,['Ant621']
Ant43,['Ant621']
Ant299,['Ant621']
Ant60,['Ant621']
Ant91,['Ant621']
Ant120,['Ant620']
Ant308,['Ant621']
Ant140,['Ant621']
Ant534,['Ant621']
Ant650,['Ant621']
Ant576,['Ant620']
Ant7,['Ant621']
Ant64,['Ant620']
Ant263,['Ant620']
Ant170,['Ant621']
Ant397,['Ant621']
Ant144,['Ant621']
Ant127,['Ant621']
Ant12,['Ant621']
Ant49,['Ant621']
Ant55,['Ant621']
Ant301,['Ant621']
Ant356,['Ant620']
Ant593,['Ant620']
Ant311,['Ant621']
Ant215,['Ant620']
Ant156,['Ant621']
Ant326,['Ant621']
Ant68,['Ant621']
Ant482,['Ant621']
Ant57,['Ant621']
Ant610,['Ant118']
Ant296,['Ant621']
Ant80,['Ant620']
Ant172,['Ant621']
Ant437,['Ant621']
Ant109,['Ant620']
Ant560,['Ant621']
Ant14,['Ant621']
Ant635,['Ant621']
Ant509,['Ant621']
Ant458,['Ant621']
Ant102,['Ant620']
Ant929,['Ant620']
Ant380,['Ant650']
Ant30,['Ant196']
Ant838,['Ant621']
Ant206,['Ant621']
Ant48,['Ant621']
Ant96,['Ant621']
Ant264,['Ant621']
Ant131,['Ant621']
Ant391,['Ant621']
Ant169,['Ant621']
Ant175,['Ant621']
Ant501,['Ant621']
Ant227,['Ant621']
Ant332,['Ant621']
Ant262,['Ant620']
Ant530,['Ant621']
Ant149,['Ant621']
Ant202,['Ant621']
Ant209,['Ant621']
Ant245,['Ant620']
Ant252,['Ant620']
Ant176,['Ant620']
Ant158,['Ant621']
Ant229,['Ant620']
Ant638,['Ant621']
Ant289,['Ant621']
Ant54,['Ant621']
Ant232,['Ant621']
Ant63,['Ant621']
Ant13,['Ant621']
Ant24,['Ant621']
Ant124,['Ant621']
Ant331,['Ant621']
Ant954,['Ant621']
Ant97,['Ant621']
Ant70,['Ant621']
Ant250,['Ant621']
Ant353,['Ant621']
Ant72,['Ant621']
Ant261,['Ant620']
Ant387,['Ant621']
Ant395,['Ant621']
