infectee,infectors
Ant607,['SEED']
Ant621,['Ant607']
Ant115,"['Ant621', 'Ant607']"
Ant599,"['Ant621', 'Ant115', 'Ant607']"
Ant51,"['Ant621', 'Ant115', 'Ant607', 'Ant599']"
Ant62,"['Ant621', 'Ant115', 'Ant607', 'Ant599']"
Ant111,"['Ant115', 'Ant599']"
Ant482,"['Ant621', 'Ant111', 'Ant51', 'Ant115', 'Ant599', 'Ant62', 'Ant607']"
Ant342,"['Ant621', 'Ant51', 'Ant115', 'Ant482', 'Ant62', 'Ant607']"
Ant492,"['Ant621', 'Ant111', 'Ant482', 'Ant51', 'Ant115', 'Ant62', 'Ant607', 'Ant599', 'Ant342']"
Ant35,"['Ant621', 'Ant111', 'Ant492', 'Ant51', 'Ant115', 'Ant482', 'Ant62', 'Ant607', 'Ant599', 'Ant342']"
Ant117,"['Ant621', 'Ant111', 'Ant51', 'Ant115', 'Ant482', 'Ant62', 'Ant607', 'Ant35', 'Ant342']"
Ant97,"['Ant117', 'Ant111', 'Ant492', 'Ant51', 'Ant115', 'Ant482', 'Ant62', 'Ant607', 'Ant599', 'Ant35']"
Ant530,"['Ant117', 'Ant62', 'Ant342']"
Ant71,"['Ant621', 'Ant117', 'Ant111', 'Ant492', 'Ant51', 'Ant115', 'Ant482', 'Ant97', 'Ant62', 'Ant607', 'Ant599', 'Ant35', 'Ant530']"
Ant610,"['Ant621', 'Ant117', 'Ant111', 'Ant492', 'Ant482', 'Ant71', 'Ant97', 'Ant62', 'Ant607', 'Ant599', 'Ant35']"
Ant0,"['Ant621', 'Ant117', 'Ant51', 'Ant115', 'Ant482', 'Ant610', 'Ant35', 'Ant530', 'Ant342']"
Ant673,"['Ant621', 'Ant117', 'Ant111', 'Ant492', 'Ant51', 'Ant115', 'Ant482', 'Ant71', 'Ant610', 'Ant97', 'Ant62', 'Ant607', 'Ant599', 'Ant342']"
Ant44,"['Ant621', 'Ant117', 'Ant51', 'Ant673', 'Ant115', 'Ant0', 'Ant610', 'Ant62', 'Ant599', 'Ant530', 'Ant342']"
Ant329,"['Ant621', 'Ant117', 'Ant492', 'Ant482', 'Ant115', 'Ant71', 'Ant610', 'Ant599', 'Ant97', 'Ant607', 'Ant35']"
Ant538,"['Ant621', 'Ant117', 'Ant111', 'Ant492', 'Ant329', 'Ant51', 'Ant673', 'Ant115', 'Ant44', 'Ant0', 'Ant482', 'Ant71', 'Ant62', 'Ant607', 'Ant35', 'Ant342']"
Ant59,"['Ant621', 'Ant117', 'Ant111', 'Ant492', 'Ant329', 'Ant51', 'Ant673', 'Ant115', 'Ant44', 'Ant482', 'Ant71', 'Ant610', 'Ant97', 'Ant62', 'Ant607', 'Ant35', 'Ant530', 'Ant538', 'Ant342']"
Ant131,"['Ant621', 'Ant111', 'Ant492', 'Ant329', 'Ant51', 'Ant59', 'Ant673', 'Ant115', 'Ant482', 'Ant71', 'Ant610', 'Ant97', 'Ant62', 'Ant607', 'Ant599', 'Ant35', 'Ant530', 'Ant538', 'Ant342']"
Ant190,"['Ant621', 'Ant117', 'Ant111', 'Ant492', 'Ant131', 'Ant59', 'Ant115', 'Ant44', 'Ant673', 'Ant0', 'Ant610', 'Ant97', 'Ant599', 'Ant35', 'Ant538', 'Ant342']"
Ant576,"['Ant117', 'Ant111', 'Ant492', 'Ant329', 'Ant131', 'Ant51', 'Ant59', 'Ant673', 'Ant482', 'Ant115', 'Ant0', 'Ant71', 'Ant610', 'Ant97', 'Ant62', 'Ant607', 'Ant599', 'Ant35']"
Ant175,"['Ant621', 'Ant117', 'Ant111', 'Ant190', 'Ant492', 'Ant329', 'Ant131', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant482', 'Ant71', 'Ant610', 'Ant97', 'Ant62', 'Ant607', 'Ant599', 'Ant35']"
Ant12,"['Ant621', 'Ant117', 'Ant111', 'Ant190', 'Ant329', 'Ant131', 'Ant51', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant0', 'Ant482', 'Ant71', 'Ant97', 'Ant62', 'Ant175', 'Ant599', 'Ant35', 'Ant530', 'Ant538', 'Ant342']"
Ant118,"['Ant621', 'Ant117', 'Ant111', 'Ant190', 'Ant329', 'Ant131', 'Ant51', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant0', 'Ant482', 'Ant71', 'Ant12', 'Ant97', 'Ant62', 'Ant607', 'Ant530', 'Ant538', 'Ant342']"
Ant614,"['Ant621', 'Ant190', 'Ant492', 'Ant329', 'Ant131', 'Ant51', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant0', 'Ant482', 'Ant71', 'Ant610', 'Ant12', 'Ant97', 'Ant62', 'Ant607', 'Ant175', 'Ant599', 'Ant35']"
Ant53,"['Ant118', 'Ant117', 'Ant111', 'Ant190', 'Ant492', 'Ant329', 'Ant131', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant482', 'Ant610', 'Ant614', 'Ant12', 'Ant97', 'Ant607', 'Ant175', 'Ant599', 'Ant35', 'Ant530']"
Ant564,"['Ant621', 'Ant118', 'Ant111', 'Ant190', 'Ant492', 'Ant329', 'Ant131', 'Ant51', 'Ant53', 'Ant59', 'Ant576', 'Ant115', 'Ant482', 'Ant610', 'Ant614', 'Ant12', 'Ant97', 'Ant62', 'Ant607', 'Ant175', 'Ant599', 'Ant35', 'Ant538', 'Ant342']"
Ant65,"['Ant621', 'Ant117', 'Ant111', 'Ant190', 'Ant492', 'Ant131', 'Ant564', 'Ant51', 'Ant59', 'Ant673', 'Ant115', 'Ant44', 'Ant0', 'Ant610', 'Ant97', 'Ant62', 'Ant607', 'Ant530', 'Ant538', 'Ant342']"
Ant219,"['Ant621', 'Ant118', 'Ant111', 'Ant190', 'Ant492', 'Ant329', 'Ant131', 'Ant564', 'Ant51', 'Ant53', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant97', 'Ant62', 'Ant607', 'Ant175', 'Ant599', 'Ant35']"
Ant324,"['Ant621', 'Ant118', 'Ant117', 'Ant111', 'Ant190', 'Ant492', 'Ant329', 'Ant131', 'Ant564', 'Ant51', 'Ant53', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant0', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant97', 'Ant219', 'Ant65', 'Ant607', 'Ant175', 'Ant599', 'Ant35', 'Ant538', 'Ant342']"
Ant170,"['Ant621', 'Ant117', 'Ant190', 'Ant492', 'Ant324', 'Ant59', 'Ant115', 'Ant44', 'Ant12', 'Ant62', 'Ant65', 'Ant35', 'Ant538', 'Ant342']"
Ant54,"['Ant621', 'Ant118', 'Ant117', 'Ant492', 'Ant324', 'Ant564', 'Ant53', 'Ant59', 'Ant115', 'Ant44', 'Ant673', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant97', 'Ant62', 'Ant65', 'Ant607', 'Ant170', 'Ant175', 'Ant599', 'Ant35', 'Ant538', 'Ant342']"
Ant356,"['Ant118', 'Ant117', 'Ant111', 'Ant190', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant564', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant599', 'Ant12', 'Ant97', 'Ant219', 'Ant62', 'Ant65', 'Ant607', 'Ant175', 'Ant35', 'Ant538', 'Ant342']"
Ant60,"['Ant356', 'Ant118', 'Ant117', 'Ant111', 'Ant190', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant564', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant97', 'Ant219', 'Ant62', 'Ant607', 'Ant175', 'Ant599', 'Ant35', 'Ant538', 'Ant342']"
Ant263,"['Ant621', 'Ant356', 'Ant118', 'Ant117', 'Ant111', 'Ant190', 'Ant324', 'Ant131', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant115', 'Ant44', 'Ant0', 'Ant482', 'Ant12', 'Ant62', 'Ant65', 'Ant607', 'Ant170', 'Ant175', 'Ant599', 'Ant35', 'Ant530', 'Ant538', 'Ant342']"
Ant112,"['Ant621', 'Ant356', 'Ant118', 'Ant117', 'Ant190', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant564', 'Ant51', 'Ant53', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant263', 'Ant482', 'Ant71', 'Ant614', 'Ant12', 'Ant97', 'Ant219', 'Ant60', 'Ant65', 'Ant607', 'Ant170', 'Ant175', 'Ant599', 'Ant35', 'Ant538']"
Ant17,"['Ant621', 'Ant356', 'Ant118', 'Ant117', 'Ant111', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant564', 'Ant51', 'Ant53', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant263', 'Ant112', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant97', 'Ant219', 'Ant60', 'Ant62', 'Ant607', 'Ant175', 'Ant599', 'Ant35', 'Ant530', 'Ant538', 'Ant342']"
Ant194,"['Ant621', 'Ant356', 'Ant118', 'Ant117', 'Ant111', 'Ant112', 'Ant190', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant564', 'Ant51', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant263', 'Ant0', 'Ant482', 'Ant71', 'Ant614', 'Ant17', 'Ant12', 'Ant97', 'Ant60', 'Ant65', 'Ant607', 'Ant170', 'Ant599', 'Ant35', 'Ant538', 'Ant342']"
Ant242,"['Ant621', 'Ant356', 'Ant118', 'Ant111', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant564', 'Ant112', 'Ant482', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant71', 'Ant610', 'Ant614', 'Ant599', 'Ant17', 'Ant12', 'Ant97', 'Ant219', 'Ant60', 'Ant607', 'Ant175', 'Ant35']"
Ant85,"['Ant621', 'Ant356', 'Ant118', 'Ant117', 'Ant194', 'Ant190', 'Ant324', 'Ant131', 'Ant51', 'Ant54', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant263', 'Ant112', 'Ant0', 'Ant482', 'Ant71', 'Ant17', 'Ant12', 'Ant97', 'Ant219', 'Ant60', 'Ant62', 'Ant65', 'Ant170', 'Ant175', 'Ant35', 'Ant530', 'Ant538', 'Ant342']"
Ant462,"['Ant621', 'Ant356', 'Ant118', 'Ant117', 'Ant111', 'Ant190', 'Ant492', 'Ant324', 'Ant131', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant112', 'Ant115', 'Ant44', 'Ant263', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant12', 'Ant97', 'Ant219', 'Ant60', 'Ant65', 'Ant607', 'Ant175', 'Ant538', 'Ant342']"
Ant217,"['Ant356', 'Ant118', 'Ant194', 'Ant112', 'Ant492', 'Ant324', 'Ant482', 'Ant131', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant462', 'Ant71', 'Ant610', 'Ant614', 'Ant17', 'Ant12', 'Ant97', 'Ant219', 'Ant60', 'Ant62', 'Ant607', 'Ant175', 'Ant599', 'Ant35', 'Ant538']"
Ant398,"['Ant621', 'Ant356', 'Ant118', 'Ant117', 'Ant111', 'Ant194', 'Ant217', 'Ant492', 'Ant329', 'Ant131', 'Ant564', 'Ant242', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant462', 'Ant115', 'Ant44', 'Ant112', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant17', 'Ant12', 'Ant97', 'Ant599', 'Ant219', 'Ant60', 'Ant62', 'Ant607', 'Ant170', 'Ant175', 'Ant35', 'Ant342']"
Ant172,"['Ant621', 'Ant118', 'Ant117', 'Ant111', 'Ant194', 'Ant190', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant462', 'Ant115', 'Ant44', 'Ant263', 'Ant112', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant17', 'Ant12', 'Ant97', 'Ant398', 'Ant219', 'Ant60', 'Ant62', 'Ant65', 'Ant607', 'Ant85', 'Ant170', 'Ant175', 'Ant599', 'Ant35', 'Ant342']"
Ant68,"['Ant621', 'Ant356', 'Ant118', 'Ant117', 'Ant111', 'Ant190', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant564', 'Ant242', 'Ant53', 'Ant54', 'Ant59', 'Ant576', 'Ant462', 'Ant115', 'Ant44', 'Ant112', 'Ant0', 'Ant482', 'Ant71', 'Ant610', 'Ant614', 'Ant17', 'Ant12', 'Ant97', 'Ant398', 'Ant219', 'Ant599', 'Ant60', 'Ant62', 'Ant607', 'Ant85', 'Ant172', 'Ant175', 'Ant35']"
Ant540,"['Ant621', 'Ant356', 'Ant118', 'Ant117', 'Ant111', 'Ant112', 'Ant194', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant482', 'Ant131', 'Ant564', 'Ant242', 'Ant53', 'Ant59', 'Ant673', 'Ant576', 'Ant115', 'Ant44', 'Ant263', 'Ant398', 'Ant0', 'Ant71', 'Ant610', 'Ant17', 'Ant12', 'Ant97', 'Ant219', 'Ant68', 'Ant60', 'Ant62', 'Ant607', 'Ant172', 'Ant175', 'Ant599', 'Ant35', 'Ant538', 'Ant342']"
Ant74,"['Ant621', 'Ant356', 'Ant118', 'Ant540', 'Ant194', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant59', 'Ant673', 'Ant576', 'Ant462', 'Ant115', 'Ant263', 'Ant112', 'Ant482', 'Ant398', 'Ant71', 'Ant610', 'Ant614', 'Ant17', 'Ant12', 'Ant97', 'Ant219', 'Ant68', 'Ant60', 'Ant62', 'Ant607', 'Ant85', 'Ant172', 'Ant175', 'Ant599', 'Ant35', 'Ant538']"
Ant2,"['Ant621', 'Ant356', 'Ant540', 'Ant117', 'Ant111', 'Ant194', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant462', 'Ant115', 'Ant44', 'Ant263', 'Ant112', 'Ant0', 'Ant398', 'Ant482', 'Ant74', 'Ant71', 'Ant614', 'Ant17', 'Ant12', 'Ant97', 'Ant219', 'Ant68', 'Ant60', 'Ant62', 'Ant65', 'Ant607', 'Ant172', 'Ant170', 'Ant175', 'Ant599', 'Ant35', 'Ant530', 'Ant538', 'Ant342']"
Ant313,"['Ant621', 'Ant356', 'Ant118', 'Ant540', 'Ant117', 'Ant111', 'Ant194', 'Ant190', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant131', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant462', 'Ant115', 'Ant44', 'Ant263', 'Ant112', 'Ant398', 'Ant0', 'Ant2', 'Ant482', 'Ant74', 'Ant71', 'Ant610', 'Ant614', 'Ant17', 'Ant12', 'Ant219', 'Ant68', 'Ant85', 'Ant60', 'Ant62', 'Ant65', 'Ant607', 'Ant172', 'Ant175', 'Ant599', 'Ant35', 'Ant538']"
Ant556,"['Ant621', 'Ant356', 'Ant118', 'Ant540', 'Ant117', 'Ant111', 'Ant194', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant112', 'Ant131', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant673', 'Ant576', 'Ant462', 'Ant115', 'Ant263', 'Ant398', 'Ant2', 'Ant482', 'Ant74', 'Ant71', 'Ant610', 'Ant614', 'Ant17', 'Ant12', 'Ant97', 'Ant219', 'Ant68', 'Ant60', 'Ant62', 'Ant65', 'Ant607', 'Ant172', 'Ant175', 'Ant599', 'Ant35']"
Ant173,"['Ant621', 'Ant356', 'Ant118', 'Ant540', 'Ant117', 'Ant111', 'Ant194', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant556', 'Ant131', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant462', 'Ant115', 'Ant263', 'Ant313', 'Ant112', 'Ant2', 'Ant482', 'Ant74', 'Ant71', 'Ant610', 'Ant17', 'Ant12', 'Ant97', 'Ant398', 'Ant219', 'Ant60', 'Ant62', 'Ant607', 'Ant85', 'Ant172', 'Ant175', 'Ant599', 'Ant35', 'Ant530']"
Ant331,"['Ant621', 'Ant356', 'Ant118', 'Ant540', 'Ant117', 'Ant111', 'Ant194', 'Ant190', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant556', 'Ant112', 'Ant313', 'Ant131', 'Ant564', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant462', 'Ant115', 'Ant44', 'Ant263', 'Ant398', 'Ant0', 'Ant2', 'Ant74', 'Ant71', 'Ant610', 'Ant17', 'Ant12', 'Ant219', 'Ant68', 'Ant60', 'Ant65', 'Ant607', 'Ant85', 'Ant173', 'Ant172', 'Ant170', 'Ant175', 'Ant599', 'Ant530', 'Ant538', 'Ant342']"
Ant178,"['Ant621', 'Ant540', 'Ant190', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant556', 'Ant331', 'Ant131', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant576', 'Ant462', 'Ant115', 'Ant263', 'Ant313', 'Ant112', 'Ant0', 'Ant2', 'Ant482', 'Ant74', 'Ant71', 'Ant610', 'Ant614', 'Ant17', 'Ant12', 'Ant97', 'Ant398', 'Ant219', 'Ant68', 'Ant60', 'Ant62', 'Ant607', 'Ant85', 'Ant173', 'Ant172', 'Ant170', 'Ant175', 'Ant599', 'Ant35']"
Ant301,"['Ant621', 'Ant356', 'Ant118', 'Ant540', 'Ant117', 'Ant111', 'Ant194', 'Ant190', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant556', 'Ant331', 'Ant131', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant112', 'Ant313', 'Ant576', 'Ant462', 'Ant115', 'Ant44', 'Ant398', 'Ant263', 'Ant0', 'Ant2', 'Ant482', 'Ant74', 'Ant71', 'Ant610', 'Ant614', 'Ant17', 'Ant12', 'Ant97', 'Ant219', 'Ant68', 'Ant85', 'Ant60', 'Ant62', 'Ant65', 'Ant607', 'Ant178', 'Ant173', 'Ant172', 'Ant175', 'Ant599', 'Ant35', 'Ant538', 'Ant342']"
Ant740,"['Ant621', 'Ant356', 'Ant540', 'Ant117', 'Ant111', 'Ant194', 'Ant217', 'Ant492', 'Ant324', 'Ant329', 'Ant556', 'Ant131', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant301', 'Ant462', 'Ant115', 'Ant44', 'Ant112', 'Ant263', 'Ant313', 'Ant0', 'Ant2', 'Ant482', 'Ant74', 'Ant71', 'Ant610', 'Ant614', 'Ant599', 'Ant17', 'Ant12', 'Ant68', 'Ant85', 'Ant60', 'Ant62', 'Ant65', 'Ant178', 'Ant173', 'Ant172', 'Ant35', 'Ant538', 'Ant342']"
Ant1,"['Ant621', 'Ant356', 'Ant118', 'Ant117', 'Ant194', 'Ant190', 'Ant217', 'Ant492', 'Ant324', 'Ant331', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant54', 'Ant59', 'Ant673', 'Ant301', 'Ant576', 'Ant462', 'Ant115', 'Ant44', 'Ant740', 'Ant263', 'Ant313', 'Ant112', 'Ant398', 'Ant0', 'Ant2', 'Ant482', 'Ant74', 'Ant71', 'Ant610', 'Ant12', 'Ant97', 'Ant219', 'Ant68', 'Ant85', 'Ant60', 'Ant62', 'Ant65', 'Ant607', 'Ant178', 'Ant173', 'Ant172', 'Ant170', 'Ant35', 'Ant538', 'Ant342']"
Ant27,"['Ant356', 'Ant117', 'Ant217', 'Ant492', 'Ant324', 'Ant556', 'Ant112', 'Ant482', 'Ant313', 'Ant564', 'Ant242', 'Ant51', 'Ant53', 'Ant673', 'Ant301', 'Ant576', 'Ant462', 'Ant115', 'Ant44', 'Ant740', 'Ant263', 'Ant398', 'Ant1', 'Ant2', 'Ant74', 'Ant71', 'Ant610', 'Ant614', 'Ant599', 'Ant17', 'Ant12', 'Ant97', 'Ant68', 'Ant178', 'Ant60', 'Ant62', 'Ant607', 'Ant85', 'Ant173', 'Ant172', 'Ant530', 'Ant538']"
Ant311,"['Ant0', 'Ant530', 'Ant65']"
