infectee,infectors
Ant76,['SEED']
Ant518,['Ant76']
Ant255,['Ant76']
Ant347,['Ant76']
Ant44,['Ant347']
Ant176,['Ant347']
Ant191,['Ant347']
Ant242,['Ant191']
Ant127,['Ant347']
Ant380,['Ant347']
Ant482,['Ant347']
Ant178,['Ant482']
Ant55,['Ant482']
Ant394,['Ant482']
Ant268,['Ant178']
Ant26,['Ant178']
Ant501,['Ant482']
Ant38,['Ant501']
Ant19,['Ant501']
Ant97,['Ant501']
Ant64,['Ant501']
Ant614,['Ant501']
Ant356,['Ant501']
Ant60,['Ant501']
Ant621,['Ant501']
Ant564,['Ant501']
Ant32,['Ant501']
Ant29,['Ant501']
Ant400,['Ant501']
Ant0,['Ant501']
Ant387,['Ant501']
Ant156,['Ant501']
Ant218,['Ant501']
Ant4,['Ant501']
Ant23,['Ant501']
Ant115,['Ant501']
Ant173,['Ant501']
Ant294,['Ant347']
Ant390,['Ant501']
Ant139,['Ant501']
Ant109,['Ant501']
Ant202,['Ant501']
Ant63,['Ant501']
Ant243,['Ant501']
Ant190,['Ant501']
Ant117,['Ant501']
Ant560,['Ant501']
Ant540,['Ant482']
Ant593,['Ant501']
Ant215,['Ant501']
Ant207,['Ant501']
Ant42,['Ant501']
Ant219,['Ant501']
Ant153,['Ant501']
Ant538,['Ant501']
